IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP254
5887;карниз;4.02.201;Нет;4016,88
5888;карниз;4.01.201;Нет;4074,84
5889;карниз;4.01.101;Нет;3492,72
5890;карниз;4.01.301;Нет;3784,03
5891;карниз;4.32.202;Нет;2910,6
5892;карниз;4.01.103;Нет;5239,08
5893;карниз;4.31.301;Нет;3492,72
5894;карниз;4.32.201;Нет;2910,6
5895;карниз;4.81.002;Нет;2619,79
5896;карниз;4.32.302;Нет;2677,75
5897;карниз;4.01.202;Нет;4366,15
5898;карниз;4.01.302;Нет;4074,84
5899;карниз;4.02.101;Нет;4366,15
5900;карниз;4.31.101;Нет;4540,54
5901;карниз;4.31.201;Нет;2910,6
5902;карниз;4.31.202;Нет;3201,91
5903;карниз;4.31.302;Нет;2910,6
5904;карниз;4.32.101;Нет;2328,48
5905;карниз;4.32.301;Нет;2910,6
5906;карниз;4.81.001;Нет;2154,1
5907;карниз;4.02.301;Нет;4366,15
5908;фриз;4.03.101;Нет;2037,67
5909;фриз;4.03.102;Нет;1979,21
5910;фриз;4.03.201;Нет;1455,55
5911;фриз;4.03.202;Нет;1629,94
5912;фриз;4.03.301;Нет;1047,82
5913;фриз;4.33.301;Нет;1047,82
5914;фриз;4.03.302;Нет;1629,94
5915;фриз;4.33.101;Нет;1746,36
5916;фриз;4.33.102;Нет;873,43
5917;фриз;4.33.201;Нет;2037,67
5918;фриз;4.33.202;Нет;1106,28
5919;архитрав;4.04.201;Нет;1455,55
5920;архитрав;4.34.201;Нет;1339,13
5921;архитрав;4.34.202;Нет;1164,24
5922;архитрав;4.04.101;Нет;1164,24
5923;архитрав;4.04.102;Нет;1571,98
5924;архитрав;4.04.202;Нет;1862,78
5925;архитрав;4.04.301;Нет;1106,28
5926;архитрав;4.04.302;Нет;1862,78
5927;архитрав;4.34.101;Нет;1746,36
5928;архитрав;4.34.102;Нет;1047,82
5929;архитрав;4.34.301;Нет;1455,55
5930;архитрав;4.34.302;Нет;1047,82
5931;балясина;4.71.101;Нет;873,43
5932;балясина;4.71.201;Нет;757,01
5933;столб;4.75.101;Нет;2910,6
5934;столб;4.75.201;Нет;2328,48
5935;крышка (пирамида);4.76.101;Нет;465,7
5936;крышка (пирамида);4.76.201;Нет;262,58
5937;крышка столба (плоская);4.73.101;Нет;379,01
5938;крышка столба (плоская);4.73.201;Нет;291,31
5939;крышка (шар);4.77.101;Нет;465,7
5940;крышка (шар);4.77.201;Нет;379,01
5941;основание;4.74.101;Нет;4948,27
5942;основание;4.74.201;Нет;4074,84
5943;поручень;4.72.101;Нет;4249,73
5944;поручень;4.72.201;Нет;3784,03
5945;наличник;4.84.001;Нет;1455,55
5946;наличник;4.84.002;Нет;1255,46
5947;наличник;4.84.003;Нет;968,18
5948;наличник;4.84.051;Нет;1513,51
5949;наличник;4.84.052;Нет;1198,51
5950;наличник;4.84.053;Нет;914,26
5951;арочное обрамление;4.87.031;Нет;1339,13
5952;арочное обрамление;4.87.032;Нет;1077,55
5953;арочное обрамление;4.87.033;Нет;698,54
5954;замковый камень;4.85.001;Нет;396,14
5955;замковый камень;4.85.002;Нет;349,27
5956;замковый камень;4.85.003;Нет;349,27
5957;подоконный элемент;4.82.001;Нет;1746,36
5958;подоконный элемент;4.82.002;Нет;1164,24
5959;подоконный элемент;4.82.003;Нет;1164,24
5960;подоконный элемент;4.82.101;Нет;844,7
5961;подоконный элемент;4.82.201;Нет;873,43
5962;подоконный элемент;4.82.202;Нет;873,43
5963;подоконный элемент;4.82.301;Нет;873,43
5964;подоконный элемент;4.82.302;Нет;873,43
5965;кронштейн-пьедестал;4.83.101;Нет;931,39
5966;кронштейн-пьедестал;4.83.102;Нет;568,01
5967;кронштейн-пьедестал;4.83.201;Нет;640,58
5968;кронштейн-пьедестал;4.83.202;Нет;655,7
5969;кронштейн-пьедестал;4.83.301;Нет;582,12
5970;кронштейн-пьедестал;4.83.302;Нет;524,16
5971;руст;4.86.003;Нет;379,01
5972;руст;4.86.004;Нет;232,85
5973;руст;4.86.005;Нет;379,01
5974;руст;4.86.001;Нет;640,58
5975;руст;4.86.002;Нет;407,74
5982;угловой элемент;1.52.361;Нет;284,44
5983;база;4.17.302;Нет;814,97
5984;база;4.53.201;Нет;306,43
5985;база;4.53.301;Нет;218,74
5986;база;4.17.101;Нет;814,97
5987;база;4.17.201;Нет;814,97
5988;база;4.17.202;Нет;582,12
5989;база;4.17.301;Нет;640,58
5990;база;4.23.101;Нет;611,86
5991;база;4.23.201;Нет;611,86
5992;база;4.23.301;Нет;611,86
5993;база;4.43.101;Нет;730,3
5994;база;4.43.201;Нет;672,84
5995;база;4.43.202;Нет;768,6
5996;база;4.43.301;Нет;768,6
5997;база;4.43.302;Нет;768,6
5998;база;4.47.101;Нет;332,14
5999;база;4.47.201;Нет;306,43
6000;база;4.47.202;Нет;349,27
6001;база;4.47.301;Нет;349,27
6002;база;4.47.302;Нет;349,27
6003;база;4.53.101;Нет;262,58
6004;база;4.53.302;Нет;218,74
6005;база;4.13.101;Нет;1793,23
6006;база;4.13.201;Нет;1793,23
6007;база;4.13.202;Нет;1280,66
6008;база;4.13.301;Нет;1409,18
6009;база;4.13.302;Нет;1793,23
6010;база;4.17.002;Нет;1106,28
6011;база;4.17.001;Нет;989,86
6012;капитель;4.51.301;Нет;349,27
6013;капитель;4.15.101;Нет;786,24
6014;капитель;4.15.201;Нет;698,54
6015;капитель;4.15.301;Нет;989,86
6016;капитель;4.21.101;Нет;611,86
6017;капитель;4.21.201;Нет;611,86
6018;капитель;4.21.301;Нет;873,43
6019;капитель;4.41.101;Нет;1018,58
6020;капитель;4.41.201;Нет;672,84
6021;капитель;4.41.301;Нет;768,6
6022;капитель;4.45.101;Нет;463,18
6023;капитель;4.45.201;Нет;306,43
6024;капитель;4.45.301;Нет;349,27
6025;капитель;4.51.101;Нет;262,58
6026;капитель;4.51.201;Нет;262,58
6027;капитель;4.11.101;Нет;1729,22
6028;капитель;4.11.201;Нет;1537,2
6029;капитель;4.11.301;Нет;2177,28
6030;капитель;4.15.102;Нет;1310,4
6031;регул;4.37.101;Нет;76,1
6032;регул;4.07.101;Нет;76,1
6033;мутул;4.05.102;Нет;393,12
6034;мутул;4.35.102;Нет;116,42
6035;мутул;4.35.101;Нет;151,7
6036;мутул;4.05.101;Нет;419,33
6037;модильон;4.08.301;Нет;122,98
6038;модильон;4.08.302;Нет;76,1
6039;модильон;4.38.301;Нет;76,1
6040;модильон;4.38.302;Нет;76,1
6041;триглиф;4.36.101;Нет;104,83
6042;триглиф;4.06.101;Нет;221,26
6043;ствол;4.52.102;Нет;1164,24
6044;ствол;4.52.301;Нет;873,43
6045;ствол;4.16.101;Нет;4656,96
6046;ствол;4.16.102;Нет;2910,6
6047;ствол;4.16.201;Нет;3784,03
6048;ствол;4.16.202;Нет;3492,72
6049;ствол;4.16.301;Нет;2910,6
6050;ствол;4.22.101;Нет;2910,6
6051;ствол;4.22.102;Нет;2619,79
6052;ствол;4.22.201;Нет;2619,79
6053;ствол;4.22.202;Нет;2619,79
6054;ствол;4.22.301;Нет;2677,75
6055;ствол;4.22.302;Нет;2328,48
6056;ствол;4.42.101;Нет;2817,86
6057;ствол;4.42.201;Нет;2305,3
6058;ствол;4.42.301;Нет;1921,25
6059;ствол;4.46.101;Нет;1280,66
6060;ствол;4.46.201;Нет;1047,82
6061;ствол;4.46.301;Нет;873,43
6062;ствол;4.52.101;Нет;1164,24
6063;ствол;4.52.201;Нет;1164,24
6064;ствол;4.52.202;Нет;1397,09
6065;ствол;4.52.302;Нет;698,54
6066;верхний фрагмент ствола;4.16.001;Нет;1280,66
6067;фрагмент ствола;4.16.002;Нет;1310,4
6068;ствол;4.12.301;Нет;6403,32
6069;ствол;4.12.101;Нет;10245,31
6070;ствол;4.12.102;Нет;6403,32
6071;ствол;4.12.202;Нет;7683,98
6072;ствол;4.12.201;Нет;8324,57
6073;колонна;4.30.301;Нет;
6074;колонна;4.30.201;Нет;
6075;колонна;4.30.202;Нет;
6076;колонна;4.30.101;Нет;
6077;колонна;4.30.102;Нет;
6078;колонна;4.30.104;Нет;
6079;колонна;4.30.204;Нет;
6080;колонна;4.30.304;Нет;
6081;полуколонна;4.10.301;Нет;
6082;полуколонна;4.10.201;Нет;
6083;полуколонна;4.10.202;Нет;
6084;полуколонна;4.10.101;Нет;
6085;полуколонна;4.10.102;Нет;
6086;полуколонна;4.10.104;Нет;
6087;полуколонна;4.10.103;Нет;
6088;полуколонна;4.10.204;Нет;
6089;полуколонна;4.10.305;Нет;
6090;пилястра;4.20.301;Нет;
6091;пилястра;4.20.302;Нет;
6092;пилястра;4.20.201;Нет;
6093;пилястра;4.20.202;Нет;
6094;пилястра;4.20.101;Нет;
6095;пилястра;4.20.102;Нет;
6096;пилястра;4.20.103;Нет;
6097;пилястра;4.20.104;Нет;
6098;пилястра;4.20.203;Нет;
6099;пилястра;4.20.204;Нет;
6100;пилястра;4.20.303;Нет;
6101;пилястра;4.20.304;Нет;
6102;пилястра;4.20.305;Нет;
6103;пилястра;4.20.306;Нет;
6104;клей монтажный 290 мл;E01.M.290;Нет;158
6105;клей универсальный 290 мл;E04.U.290;Нет;263
6106;клей стыковочный 80 мл;k-es80;Нет;226,8
6107;клей стыковочный 290 мл;E02.S.290;Нет;450
6108;карниз;1.50.101;Нет;406,12
6109;карниз FLEX;1.50.101;Да;811
6110;карниз FLEX;1.50.199;Да;872,56
6111;карниз;1.50.199;Нет;436,28
6112;молдинг;1.51.353;Нет;263,12
6113;молдинг FLEX;1.51.353;Да;526,24
6114;молдинг;1.51.356;Нет;331,24
6115;молдинг FLEX;1.51.356;Да;662,48
6135;откос;4.88.001;Нет;1019,09
6136;база;1.54.010;Нет;325
6168;элемент камина;1.64.004;Нет;4443,92
6169;элемент камина;1.64.005;Нет;2253,68
6170;элементы декоративного камина;1.64.100;Нет;
6171;элемент камина;1.64.005;Нет;2253,68
6172;карниз;1.50.108;Нет;787
6173;карниз;1.50.161;Нет;436,28
6174;карниз;1.50.179;Нет;412,88
6175;карниз;1.50.189;Нет;436,28
6176;карниз;1.50.207;Нет;426,92
6177;карниз;1.50.274;Нет;436,28
6178;карниз;1.50.275;Нет;796,64
6179;молдинг;1.51.346;Нет;283,4
6180;розетка;1.56.040;Нет;1382,16
6181;розетка;1.56.041;Нет;959,92
6182;кронштейн;1.19.007;Нет;530,4
6183;кронштейн;1.19.008;Нет;530,4
6184;капитель;1.21.008;Нет;544,96
6185;ствол;1.22.050;Нет;804
6186;база;1.23.600;Нет;572
6187;пилястра;1.20.103;Нет;
6188;карниз;4.91.001;Нет;2772
6189;карниз;4.91.004;Нет;3603,6
6194;карниз FLEX;1.50.208;Да;872,56
6195;карниз FLEX;1.50.204;Да;783
6196;карниз FLEX;1.50.189;Да;870
6198;замковый камень;4.85.004;Нет;365,9
6199;замковый камень;4.85.005;Нет;498,96
6200;карниз;4.91.002;Нет;4158
6201;наличник;4.84.005;Нет;609,84
6202;кронштейн-пьедестал;4.83.003;Нет;174,89
6206;молдинг;1.51.359;Нет;331,24
6207;карниз FLEX;1.50.161;Да;872,56
6208;молдинг FLEX;1.51.359;Да;662,48
6211;наличник;4.84.004;Нет;792,79
6212;наличник;4.84.006;Нет;1219,68
6213;карниз;4.91.003;Нет;2561,33
6214;карниз;4.91.005;Нет;2744,28
6215;фриз;4.33.302;Нет;873,43
6216;кронштейн-пьедестал;4.83.002;Нет;209,66
6217;фрагмент ствола;4.16.002;Нет;1310,4
6218;фрагмент ствола;4.16.002;Нет;1310,4
6313;молдинг FLEX;1.51.346;Да;566,8
6355;угловой элемент;1.52.322;Нет;263
6356;угловой элемент;1.52.348;Нет;277
6357;угловой элемент;1.52.286;Нет;248,56
6358;угловой элемент;1.52.287;Нет;264,16
6359;карниз FLEX;1.50.108;Да;1574
6360;карниз;1.50.213;Нет;446
6361;карниз FLEX;1.50.213;Да;894
6362;карниз;1.50.279;Нет;833,04
6363;карниз;1.50.276;Нет;426,92
6364;карниз FLEX;1.50.276;Да;853,84
6365;карниз;1.50.278;Нет;449,8
6366;карниз FLEX;1.50.278;Да;899,6
6367;розетка;1.56.044;Нет;905,32
6368;молдинг;1.51.360;Нет;323,44
6369;молдинг FLEX;1.51.360;Да;646,88
6370;молдинг;1.51.363;Нет;350,48
6371;молдинг FLEX;1.51.363;Да;700,96
6372;молдинг;1.51.362;Нет;330,72
6373;молдинг FLEX;1.51.362;Да;661,44
6374;молдинг;1.51.370;Нет;363,48
6375;молдинг FLEX;1.51.370;Да;726,96
6376;плинтус;1.53.110;Нет;612,04
6377;плинтус FLEX;1.53.110;Да;1224,08
6378;колонна;1.30.203;Нет;
6379;колонна;1.30.103;Нет;
6380;карниз FLEX;1.50.179;Да;825,76
6381;карниз FLEX;1.50.207;Да;853,84
6382;карниз FLEX;1.50.275;Да;1595
6385;ствол;4.16.003;Нет;914,76
6386;ствол;4.16.004;Нет;1275,12
6387;ствол;4.16.005;Нет;914,76
6388;капитель;4.15.202;Нет;1829,52
6389;капитель;4.15.302;Нет;2744,28
6390;капитель;4.11.102;Нет;2881,87
6391;капитель;4.11.202;Нет;4024,94
6392;капитель;4.11.302;Нет;6037,42
6393;база;4.13.001;Нет;2177,28
6394;ствол;4.12.001;Нет;2817,86
6395;ствол;4.12.002;Нет;2882,38
6396;ствол;4.12.003;Нет;2012,47
6397;ствол;4.12.004;Нет;2805,26
6398;ствол;4.12.005;Нет;2012,47
6423;карниз FLEX;1.50.271;Да;2489,76
6424;карниз FLEX;1.50.274;Да;872,56
6429;клей стыковочный 60 мл;E03.S.60;Нет;189
6430;база;1.54.030;Нет;338
6431;квадрат;1.54.013;Нет;124
6432;квадрат;1.54.013;Нет;124
6433;база;1.54.030;Нет;338
6434;угловой элемент;1.52.285;Нет;247
6435;молдинг;1.51.367;Нет;530,4
6436;молдинг FLEX;1.51.367;Да;1060,8
6437;карниз;1.50.214;Нет;406
6438;карниз;1.50.280;Нет;1109,68
6439;молдинг;1.51.368;Нет;631,28
6440;орнамент;1.60.025;Нет;404,04
6441;орнамент;1.60.032;Нет;743,08
6442;орнамент;1.60.020;Нет;160
6443;орнамент;1.60.120;Нет;160
6444;торцевой элемент;4.33.332;Нет;128,52
6445;торцевой элемент;4.31.232;Нет;880,99
6446;торцевой элемент;4.81.031;Нет;237,38
6447;торцевой элемент;4.81.032;Нет;318,02
6448;внешний угол;4.32.111;Нет;768,6
6449;внешний угол;4.32.312;Нет;899,64
6450;внешний угол;4.81.011;Нет;474,26
6451;внешний угол;4.81.012;Нет;605,81
6452;внутренний угол;4.31.222;Нет;1233,29
6453;внутренний угол;4.32.221;Нет;945,5
6454;внутренний угол;4.81.021;Нет;474,26
6455;внутренний угол;4.81.022;Нет;605,81
6456;опорный блок;4.78.101;Нет;262,58
6457;полукрышка;4.73.211;Нет;174,89
6458;полукрышка пирамида;4.76.111;Нет;291,31
6459;полуоснование;4.74.111;Нет;2910,6
6460;полупоручень;4.72.111;Нет;2619,79
6461;полустолб;4.75.111;Нет;1746,36
6462;полустолб;4.75.211;Нет;1397,09
6463;торцевой элемент;4.02.331;Нет;1417,25
6464;торцевой элемент;4.03.131;Нет;128,52
6465;торцевой элемент;4.03.132;Нет;154,73
6466;торцевой элемент;4.03.332;Нет;134,57
6467;полубалясина;4.71.111;Нет;582,12
6468;полубалясина;4.71.211;Нет;465,7
6469;торцевой элемент;4.33.331;Нет;128,52
6470;торцевой элемент;4.34.131;Нет;209,66
6471;торцевой элемент;4.34.231;Нет;160,78
6472;внутренний угол;4.32.322;Нет;899,64
6473;торцевой элемент;4.32.331;Нет;657,22
6474;торцевой элемент;4.32.332;Нет;604,3
6475;торцевой элемент;4.33.132;Нет;128,52
6476;торцевой элемент;4.33.232;Нет;128,52
6477;торцевой элемент;4.04.331;Нет;128,52
6478;внешний угол;4.01.111;Нет;1748,88
6479;внешний угол;4.01.113;Нет;2651,54
6480;внешний угол;4.01.211;Нет;1726,7
6481;внешний угол;4.01.212;Нет;1849,68
6482;внешний угол;4.01.311;Нет;1707,05
6483;внешний угол;4.02.111;Нет;1970,14
6484;внешний угол;4.02.211;Нет;1635,48
6485;внешний угол;4.02.311;Нет;1897,56
6486;внутренний угол;4.01.121;Нет;1748,88
6487;внутренний угол;4.01.123;Нет;2651,54
6488;внутренний угол;4.01.221;Нет;1726,7
6489;внутренний угол;4.01.222;Нет;1849,68
6490;внутренний угол;4.01.321;Нет;1707,05
6491;внутренний угол;4.01.322;Нет;1838,09
6492;внутренний угол;4.02.121;Нет;1970,14
6493;плинтус столба;4.79.101;Нет;407,74
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;m_comp_b101;Нет;2381
6498;карниз;1.50.284;Нет;398,32
6499;карниз FLEX;1.50.284;Да;796,64
6500;карниз;1.50.283;Нет;384,28
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;m_comp_b201;Нет;2016
6502;внешний угол;4.32.212;Нет;945,5
6503;внешний угол;4.32.121;Нет;768,6
6504;торцевой элемент;4.32.131;Нет;518,11
6505;балюстрада;4.70.101;Нет;
6506;балюстрада;4.70.102;Нет;
6507;балюстрада;4.70.103;Нет;
6508;балюстрада;4.70.111;Нет;
6509;балюстрада;4.70.112;Нет;
6510;балюстрада;4.70.201;Нет;
6511;балюстрада;4.70.202;Нет;
6512;балюстрада;4.70.203;Нет;
6513;балюстрада;4.70.211;Нет;
6514;балюстрада;4.70.212;Нет;
6515;полукрышка;4.73.111;Нет;232,85
6516;полупоручень;4.72.211;Нет;2270,52
6517;полуоснование;4.74.211;Нет;2444,9
6518;полукрышка пирамида;4.76.211;Нет;174,89
6519;ниша;0-1.61.102-1.61.120;Нет;
6520;ниша;0-1.61.101-1.61.110;Нет;
6538;орнамент;1.60.026;Нет;150
6539;орнамент;1.60.029;Нет;448,76
6540;карниз;1.50.281;Нет;1132,56
6541;молдинг;1.51.374;Нет;512,72
6542;молдинг FLEX;1.51.374;Да;1025,44
6544;внешний угол;4.32.311;Нет;977,26
6545;внутренний угол;4.32.321;Нет;977,26
6546;торцевой элемент;4.32.231;Нет;624,96
6547;орнамент;1.60.021;Нет;914
6548;орнамент;1.60.022;Нет;1093
6549;орнамент;1.60.024;Нет;400
6550;орнамент;1.60.027;Нет;399,88
6551;орнамент;1.60.028;Нет;513,24
6552;кронштейн;1.19.010;Нет;530,4
6553;карниз;1.50.285;Нет;867,36
6554;карниз;1.50.286;Нет;427,44
6555;карниз;1.50.282;Нет;384,28
6564;карниз FLEX;1.50.286;Да;854,88
6565;карниз;1.50.288;Нет;384,28
6566;молдинг;1.51.375;Нет;323,96
6581;карниз FLEX;1.50.288;Да;768,56
6582;карниз FLEX;1.50.280;Да;2219,36
6583;орнамент;1.60.034;Нет;377
6584;молдинг;1.51.373;Нет;530,92
6585;орнамент;1.60.033;Нет;382,72
6586;орнамент;1.60.030;Нет;384,8
6587;карниз;1.50.277;Нет;855,92
6588;розетка;1.56.008;Нет;699,92
6589;орнамент;1.60.031;Нет;381,16
6590;орнамент;1.60.123;Нет;468
6591;орнамент;1.60.023;Нет;468
6592;полуколонна;4.10.205;Нет;
6593;полуколонна;4.10.206;Нет;
6594;ствол;4.16.004;Нет;1275,12
6595;ствол;4.16.004;Нет;1275,12
6596;полуколонна;4.10.307;Нет;
6597;полуколонна;4.10.306;Нет;
6598;база;4.13.002;Нет;2433,31
6599;ствол;4.12.002;Нет;2882,38
6600;ствол;4.12.002;Нет;2882,38
6601;ствол;4.12.004;Нет;2805,26
6602;ствол;4.12.004;Нет;2805,26
6603;колонна;4.30.205;Нет;
6604;колонна;4.30.306;Нет;
6605;колонна;4.30.206;Нет;
6606;колонна;4.30.307;Нет;
6611;карниз FLEX;1.50.273;Да;2080
6612;молдинг FLEX;1.51.375;Да;647,92
6613;внешний угол;4.01.312;Нет;1838,09
6614;сандрик;4.89.001;Нет;2963,52
6615;орнамент;4.99.001;Нет;296,86
6616;орнамент;4.99.002;Нет;136,08
6617;внутренний угол;4.02.221;Нет;1634,98
6618;внутренний угол;4.02.321;Нет;1897,56
6619;торцевой элемент;4.34.332;Нет;128,52
6620;торцевой элемент;4.34.232;Нет;128,52
6621;торцевой элемент;4.01.131;Нет;1364,83
6622;торцевой элемент;4.34.132;Нет;128,52
6623;торцевой элемент;4.32.232;Нет;624,96
6624;торцевой элемент;4.01.133;Нет;2075,47
6625;торцевой элемент;4.01.231;Нет;1277,64
6626;внутренний угол;4.32.222;Нет;945,5
6627;торцевой элемент;4.01.232;Нет;1369,37
6628;внешний угол;4.32.211;Нет;945,5
6629;торцевой элемент;4.01.331;Нет;1290,74
6630;торцевой элемент;4.34.331;Нет;160,27
6631;торцевой элемент;4.01.332;Нет;1390,03
6632;торцевой элемент;4.33.231;Нет;180,94
6633;торцевой элемент;4.33.131;Нет;177,41
6634;торцевой элемент;4.31.332;Нет;833,11
6635;торцевой элемент;4.31.331;Нет;999,43
6636;торцевой элемент;4.31.231;Нет;800,86
6637;торцевой элемент;4.02.131;Нет;1474,7
6638;торцевой элемент;4.31.131;Нет;1548,79
6639;торцевой элемент;4.02.231;Нет;1193,98
6640;внутренний угол;4.31.322;Нет;1152,65
6641;торцевой элемент;4.03.132;Нет;154,73
6642;внутренний угол;4.31.321;Нет;1383,48
6643;торцевой элемент;4.03.231;Нет;128,52
6644;внутренний угол;4.31.221;Нет;1121,4
6645;внутренний угол;4.31.121;Нет;2048,26
6646;торцевой элемент;4.03.232;Нет;128,52
6647;торцевой элемент;4.03.331;Нет;128,52
6648;внешний угол;4.31.312;Нет;1152,65
6649;торцевой элемент;4.04.131;Нет;128,52
6650;внешний угол;4.31.311;Нет;1383,48
6651;торцевой элемент;4.04.132;Нет;128,52
6652;внешний угол;4.31.212;Нет;1233,29
6653;торцевой элемент;4.04.231;Нет;128,52
6654;внешний угол;4.31.211;Нет;1121,4
6655;торцевой элемент;4.04.232;Нет;128,52
6656;внешний угол;4.31.111;Нет;2048,26
6657;торцевой элемент;4.04.332;Нет;128,52
6658;торцевой элемент;4.82.031;Нет;160,27
6659;арочное обрамление FLEX;4.87.031;Да;1746,36
6660;арочное обрамление FLEX;4.87.032;Да;1746,36
6661;арочное обрамление FLEX;4.87.033;Да;1047,82
6662;карниз FLEX;1.50.281;Да;2265,12
6663;карниз FLEX;1.50.282;Да;768,56
6664;молдинг FLEX;1.51.368;Да;1262,56
6665;молдинг;1.51.364;Нет;483,08
6666;элемент камина;1.64.001;Нет;5016,44
6667;элемент камина;1.64.002;Нет;2927,6
6668;элемент камина;1.64.003;Нет;2927,6
6669;элементы декоративного камина;1.64.101;Нет;
6670;карниз FLEX;1.50.277;Да;1711,84
6671;молдинг FLEX;1.51.373;Да;1061,84
6672;розетка;1.56.050;Нет;569,92
6674;архитрав FLEX;1.26.001;Да;1806,48
6675;архитрав FLEX;1.26.002;Да;1806,48
6676;архитрав FLEX;1.26.003;Да;1850,16
6683;розетка;1.56.047;Нет;569,92
6684;кронштейн;1.19.011;Нет;547
6687;молдинг;1.51.307;Нет;542
6707;молдинг;1.51.369;Нет;449,8
6708;молдинг;1.51.376;Нет;354
6709;розетка;1.56.045;Нет;1345,76
6710;угловой элемент;1.52.352;Нет;279,24
6711;кронштейн;1.19.009;Нет;530,4
6736;орнамент;1.60.037;Нет;473
6737;орнамент;1.60.038;Нет;450
6738;орнамент;1.60.039;Нет;455
6739;орнамент;1.60.040;Нет;487
6740;наличник;1.54.014;Нет;868
6741;розетка;1.56.043;Нет;446,16
6742;розетка;1.56.048;Нет;446,16
6743;розетка;1.56.049;Нет;430,04
6744;розетка;1.56.051;Нет;421,2
6749;карниз;1.50.290;Нет;401
6750;угловой элемент;1.52.375;Нет;284
6751;кронштейн;1.19.013;Нет;657
6755;молдинг;1.51.338;Нет;282
6756;угловой элемент;1.52.376;Нет;275
6757;орнамент;1.60.035;Нет;131,56
6758;орнамент;1.60.135;Нет;131,56
6761;угловой элемент;1.52.283;Нет;267,28
6762;угловой элемент;1.52.284;Нет;257,4
6763;кронштейн;1.19.012;Нет;530,4
6764;розетка;1.56.046;Нет;1578,72
6765;карниз;1.50.225;Нет;369,2
6766;карниз;1.50.226;Нет;405,6
6767;орнамент;1.60.036;Нет;902,2
6768;карниз;1.50.289;Нет;379
6770;карниз FLEX;1.50.283;Да;768,56
6771;карниз;1.50.206;Нет;309
6772;кронштейн;1.19.014;Нет;555
6773;карниз;1.50.295;Нет;291
6783;карниз;1.50.293;Нет;453
6784;карниз;1.50.294;Нет;310
6785;карниз FLEX;1.50.279;Да;1666,08
6786;карниз FLEX;1.50.293;Да;897,52
6787;карниз FLEX;1.50.294;Да;613,6
6807;карниз FLEX;1.50.290;Да;796,64
6808;карниз FLEX;1.50.289;Да;751,92
6809;карниз FLEX;1.50.206;Да;617
6810;карниз FLEX;1.50.295;Да;576,16
6811;молдинг FLEX;1.51.376;Да;707
6812;молдинг FLEX;1.51.338;Да;564
6817;кронштейн;1.19.018;Нет;730
6818;молдинг;1.51.382;Нет;581
6819;молдинг;1.51.377;Нет;291
6820;молдинг;1.51.379;Нет;287
6821;карниз;1.50.272;Нет;310
6823;молдинг FLEX;1.51.379;Да;573
6824;карниз FLEX;1.50.272;Да;618
6826;молдинг;1.51.371;Нет;457,08
6827;карниз;1.50.292;Нет;287
6828;карниз FLEX;1.50.292;Да;568,88
6829;карниз FLEX;1.50.225;Да;738,4
6830;карниз FLEX;1.50.226;Да;811,2
6831;карниз FLEX;1.50.214;Да;744
6835;молдинг;1.51.378;Нет;275
6836;розетка;1.56.052;Нет;403,52
6837;квадрат;1.54.017;Нет;111,8
8330;молдинг FLEX;1.51.378;Да;549
8331;молдинг FLEX;1.51.377;Да;578
8332;молдинг FLEX;1.51.382;Да;1152,32
8981;кронштейн;1.19.015;Нет;518,44
12094;карниз;1.50.298;Нет;300,56
12104;молдинг;1.51.372;Нет;275,6
13520;карниз;1.50.296;Нет;434,2
14598;угловой элемент;1.52.299;Нет;294,84
14599;угловой элемент;1.52.279;Нет;294,84
14600;молдинг;1.51.365;Нет;405,08
14781;плинтус;1.53.108;Нет;570,96
17562;кронштейн;1.19.016;Нет;554,84
17563;розетка;1.56.053;Нет;711,36
21020;карниз;1.50.227;Нет;1132,56
21021;молдинг;1.51.385;Нет;512,2
21022;наличник;1.54.015;Нет;834,6
21023;сандрик;1.63.003;Нет;934,44
21126;плинтус FLEX;1.53.108;Да;1141,92
21618;карниз;1.50.299;Нет;294,32
21619;карниз;1.50.297;Нет;275,6
21620;молдинг;1.51.383;Нет;356,72
21621;молдинг;1.51.384;Нет;281,84
21623;розетка;1.56.055;Нет;1573,52
22331;наличник;1.54.016;Нет;
22334;молдинг FLEX;1.51.385;Да;1024,4
22336;карниз FLEX;1.50.296;Да;868,4
22339;карниз FLEX;1.50.298;Да;601,12
26151;колонна;4.30.103;Нет;
26629;карниз;1.50.249;Нет;
27652;розетка;1.56.054;Нет;
28243;карниз FLEX;1.50.299;Да;
28244;карниз FLEX;1.50.297;Да;
28245;молдинг FLEX;1.51.384;Да;
29278;карниз;1.50.215;Нет;
29860;плинтус;1.53.111;Нет;407,74
31363;карниз;1.50.216;Нет;
31409;розетка;1.56.057;Нет;
33172;кронштейн;1.19.017;Нет;
33407;карниз;1.50.228;Нет;
