IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP149;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
4979;карниз FLEX;1.50.183;2000;84;97;2000;1500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1298.00
4980;карниз FLEX;1.50.184;2000;72;74;2000;1500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1298.00
4981;карниз FLEX;1.50.185;2000;98;115;2000;1500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2273.00
4982;карниз FLEX;1.50.186;2000;56;83;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1298.00
4983;карниз FLEX;1.50.187;2000;51;52;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1151.00
4984;карниз FLEX;1.50.188;2000;50;53;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1151.00
4985;карниз FLEX;1.50.190;2000;40;25;1000;550;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;861.00
4986;карниз FLEX;1.50.191;2000;40;25;1000;550;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;843.00
4987;карниз FLEX;1.50.192;2000;70;40;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1173.00
4988;карниз FLEX;1.50.193;2000;55;91;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2073.00
4989;карниз FLEX;1.50.194;2000;51;52;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1118.00
4990;карниз FLEX;1.50.195;2000;55;55;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1215.00
4991;карниз FLEX;1.50.197;2000;76;73;2000;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1298.00
4992;карниз FLEX;1.50.200;2000;55;55;1500;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1151.00
4993;карниз FLEX;1.50.202;2000;103;97;2500;1500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2073.00
4994;карниз FLEX;1.50.203;2000;129;115;2500;1500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2339.00
4995;карниз FLEX;1.50.209;2000;121;150;4000;3500;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;2691.00
4996;карниз FLEX;1.50.210;2000;121;155;4000;3500;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;2812.00
4997;карниз FLEX;1.50.220;2000;122;127;4000;3500;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;2493.00
4998;карниз FLEX;1.50.221;2000;140;150;4000;3500;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;2921.00
4999;карниз FLEX;1.50.222;2000;161;170;4500;4000;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;3221.00
5000;карниз FLEX;1.50.250;2000;73;164;1500;2000;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;2138.00
5001;карниз FLEX;1.50.251;2000;55;70;1500;1500;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;813.00
5002;карниз FLEX;1.50.252;2000;119;120;3000;2500;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;2459.00
5003;карниз FLEX;1.50.253;2000;66;108;2500;2000;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;1215.00
5004;карниз FLEX;1.50.254;2000;93;130;2500;2000;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;1835.00
5005;карниз FLEX;1.50.255;2000;82;127;3500;3000;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;2065.00
5006;карниз FLEX;1.50.256;2000;134;173;4000;3500;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;2372.00
5007;карниз FLEX;1.50.257;2000;39;39;1000;1000;1000;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;840.00
5008;карниз FLEX;1.50.258;2000;25;27;550;550;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;777.00
5009;карниз FLEX;1.50.259;2000;36;81;1500;1500;;;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие карнизы;;1114.00
5010;карниз FLEX;1.50.260;2000;133;166;3500;2500;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2880.00
5011;карниз FLEX;1.50.261;1980;102;101;3500;3000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2134.00
5012;карниз FLEX;1.50.262;2000;50;120;1000;1000;;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2396.00
5013;карниз FLEX;1.50.264;2000;170;170;5000;4500;;;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие карнизы;;2939.00
5014;карниз FLEX;1.50.265;2000;21;115;550;550;2500;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;1257.00
5015;карниз FLEX;1.50.266;2000;21;75;550;550;1500;;;;;;;;;Да;;;;карниз гибкий;Интерьерный декор;гибкие карнизы;;1130.00
5016;карниз FLEX;1.50.267;2000;33;172;550;550;4500;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2404.00
5017;карниз FLEX;1.50.268;2000;32;170;550;550;4500;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2473.00
5018;карниз FLEX;1.50.269;2000;47;220;550;550;4500;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2606.00
5019;карниз FLEX;1.50.270;2000;47;220;550;50;4500;;;;;;;;;Да;;;;;Интерьерный декор;гибкие карнизы;;2805.00
5020;молдинг;1.51.311;2000;;86;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;807.00
5021;молдинг;1.51.314;2000;;66;;;;19;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;488.00
5022;молдинг;1.51.327;2000;;80;;;;21;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;666.00
5023;молдинг;1.51.301;2000;;42;;;;16;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;461.00
5024;молдинг;1.51.305;2000;;28;;;;15;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;401.00
5025;молдинг;1.51.321;2000;;19;;;;9;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;378.00
5026;молдинг;1.51.400;2000;;53;;;;16;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;403.00
5027;молдинг;1.51.302;2000;;60;;;;26;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;516.00
5028;молдинг;1.51.303;2000;;82;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;523.00
5029;молдинг;1.51.304;2000;;51;;;;26;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;498.00
5030;молдинг;1.51.306;2000;;31;;;;10;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;412.00
5031;молдинг;1.51.307;2000;;95;;;;26;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;781.00
5032;молдинг;1.51.324;2000;;54;;;;12;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;378.00
5033;молдинг;1.51.352;2000;;36;;;;21;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;467.00
5034;молдинг;1.51.325;2000;;125;;;;15;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;833.00
5035;молдинг;1.51.312;2000;;40;;;;19;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;460.00
5036;молдинг;1.51.332;2000;;50;;;;16;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;618.00
5037;молдинг;1.51.350;2000;;139;;;;37;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;839.00
5038;молдинг;1.51.326;2000;;51;;;;28;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;481.00
5039;молдинг;1.51.308;2000;;41;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;460.00
5040;молдинг;1.51.309;2000;;74;;;;22;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;657.00
5041;молдинг;1.51.310;2000;;96;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;781.00
5042;молдинг;1.51.313;2000;;53;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;488.00
5043;молдинг;1.51.315;2000;;75;;;;22;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;505.00
5044;молдинг;1.51.316;2000;;90;;;;19;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;467.00
5045;молдинг;1.51.317;2000;;101;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;740.00
5046;молдинг;1.51.318;2000;;65;;;;32;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;523.00
5047;молдинг;1.51.319;2000;;124;;;;30;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;846.00
5048;молдинг;1.51.320;2000;;112;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;807.00
5049;молдинг;1.51.322;2000;;25;;;;13;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;385.00
5050;молдинг;1.51.328;2000;;47;;;;31;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;481.00
5051;молдинг;1.51.330;2000;;60;;;;28;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;508.00
5052;молдинг;1.51.333;2000;;57;;;;27;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;498.00
5053;молдинг;1.51.340;2000;;78;;;;27;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;476.00
5054;молдинг;1.51.341;2000;;76;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;667.00
5055;молдинг;1.51.342;2000;;75;;;;16;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;667.00
5056;молдинг;1.51.343;2000;;75;;;;12;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;618.00
5057;молдинг;1.51.344;2000;;90;;;;18;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;667.00
5058;молдинг;1.51.351;2000;;58;;;;29;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;495.00
5059;молдинг;1.51.380;2000;;220;;;;34;;;;;;;;Нет;;5;82,8;;Интерьерный декор;молдинги;;1111.00
5060;молдинг;1.51.401;2000;;22;;;;12;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;380.00
5061;молдинг;1.51.323;2000;;32;;;;10;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;391.00
5062;молдинг;1.51.339;2000;;56;;;;38;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;631.00
5063;молдинг;1.51.331;2000;;67;;;;20;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;596.00
5064;молдинг;1.51.336;2000;;66;;;;12;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;618.00
5065;молдинг;1.51.334;2000;;33;;;;14;;;;;;;;Нет;;4;72,2;;Интерьерный декор;молдинги;;468.00
5066;молдинг;1.51.335;2000;;75;;;;16;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;516.00
5067;молдинг;1.51.337;2000;;78;;;;14;;;;;;;;Нет;;4;72,5;;Интерьерный декор;молдинги;;728.00
5068;молдинг;1.51.348;2000;;49;;;;25;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;488.00
5069;молдинг;1.51.349;2000;;105;;;;20;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;820.00
5070;молдинг;1.51.329;2000;;23;;;;12;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;400.00
5071;молдинг;1.51.347;2000;;91;;;;27;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;768.00
5072;молдинг;1.51.355;2000;;102;;;;33;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;794.00
5073;молдинг;1.51.354;2000;;68;;;;26;;;;;;;;Нет;;;;;Интерьерный декор;молдинги;;506.00
5074;молдинг FLEX;1.51.311;2000;;86;550;550;1500;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1612.00
5075;молдинг FLEX;1.51.314;2000;;66;550;550;1500;19;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;976.00
5076;молдинг FLEX;1.51.327;2000;;80;550;550;1000;21;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1331.00
5077;молдинг FLEX;1.51.301;2000;;42;550;550;550;16;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;922.00
5078;молдинг FLEX;1.51.305;2000;;28;550;550;550;15;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;801.00
5079;молдинг FLEX;1.51.321;2000;;19;550;550;550;9;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;755.00
5080;молдинг FLEX;1.51.400;2000;;53;550;550;550;16;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;807.00
5081;молдинг FLEX;1.51.302;2000;;60;550;550;1000;26;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1031.00
5082;молдинг FLEX;1.51.303;2000;;82;550;550;1500;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1045.00
5083;молдинг FLEX;1.51.304;2000;;51;550;550;550;26;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;995.00
5084;молдинг FLEX;1.51.306;2000;;31;550;550;550;10;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;823.00
5085;молдинг FLEX;1.51.307;2000;;95;550;550;1500;26;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1561.00
5086;молдинг FLEX;1.51.324;2000;;54;550;550;1500;12;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;755.00
5087;молдинг FLEX;1.51.352;2000;;36;550;550;550;21;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;932.00
5088;молдинг FLEX;1.51.325;2000;;125;550;550;2500;15;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1666.00
5089;молдинг FLEX;1.51.312;2000;;40;550;550;1500;19;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;920.00
5090;молдинг FLEX;1.51.332;2000;;50;550;550;1000;16;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1235.00
5091;молдинг FLEX;1.51.350;2000;;139;550;550;2500;37;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1678.00
5092;молдинг FLEX;1.51.326;2000;;51;550;550;550;28;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;961.00
5093;молдинг FLEX;1.51.308;2000;;41;550;550;550;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;920.00
5094;молдинг FLEX;1.51.309;2000;;74;550;550;550;22;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1315.00
5095;молдинг FLEX;1.51.310;2000;;96;550;550;1500;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1561.00
5096;молдинг FLEX;1.51.313;2000;;53;550;550;550;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;976.00
5097;молдинг FLEX;1.51.315;2000;;75;550;550;1000;22;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1009.00
5098;молдинг FLEX;1.51.316;2000;;90;550;550;1500;19;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;932.00
5099;молдинг FLEX;1.51.317;2000;;101;550;550;1500;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1479.00
5100;молдинг FLEX;1.51.318;2000;;65;550;550;550;32;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1045.00
5101;молдинг FLEX;1.51.319;2000;;124;550;550;1500;30;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1692.00
5102;молдинг FLEX;1.51.320;2000;;112;550;550;1500;20;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1612.00
5103;молдинг FLEX;1.51.322;2000;;25;550;550;550;13;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;770.00
5104;молдинг FLEX;1.51.328;2000;;47;550;550;550;31;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;961.00
5105;молдинг FLEX;1.51.330;2000;;60;550;550;550;28;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;1015.00
5106;молдинг FLEX;1.51.333;2000;;57;550;550;550;27;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;995.00
5107;молдинг FLEX;1.51.340;2000;;78;550;550;1000;27;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;952.00
5108;молдинг FLEX;1.51.341;2000;;76;550;550;1000;20;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1334.00
5109;молдинг FLEX;1.51.342;2000;;75;550;550;1500;16;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1334.00
5110;молдинг FLEX;1.51.343;2000;;75;550;550;1500;12;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1235.00
5111;молдинг FLEX;1.51.344;2000;;90;550;550;1500;18;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1334.00
5112;молдинг FLEX;1.51.351;2000;;58;550;550;550;29;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;990.00
5113;молдинг FLEX;1.51.380;2000;;220;550;550;3500;34;;;;;;;;Да;;5;82,8;;Интерьерный декор;гибкие молдинги;;2222.00
5114;молдинг FLEX;1.51.401;2000;;22;550;550;550;12;;;;;;;;Да;;4;72,5;;Интерьерный декор;гибкие молдинги;;761.00
5115;молдинг FLEX;1.51.323;2000;;32;550;550;550;10;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;781.00
5116;молдинг FLEX;1.51.339;2000;;56;550;550;1000;38;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1261.00
5117;молдинг FLEX;1.51.331;2000;;67;550;550;1000;20;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1191.00
5118;молдинг FLEX;1.51.336;2000;;66;550;550;1500;12;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1235.00
5119;молдинг FLEX;1.51.334;2000;;33;550;550;1000;14;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;935.00
5120;молдинг FLEX;1.51.335;2000;;75;550;550;1000;16;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1032.00
5121;молдинг FLEX;1.51.337;2000;;78;550;550;1500;14;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1455.00
5122;молдинг FLEX;1.51.348;2000;;49;550;550;;25;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;975.00
5123;молдинг FLEX;1.51.349;2000;;105;550;550;;20;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1639.00
5124;молдинг FLEX;1.51.329;2000;;23;550;550;550;12;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;799.00
5125;молдинг FLEX;1.51.347;2000;;91;550;550;;27;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1536.00
5126;молдинг FLEX;1.51.355;2000;;102;550;550;;33;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1587.00
5127;молдинг FLEX;1.51.354;2000;;68;550;550;;26;;;;;;;;Да;;;;;Интерьерный декор;гибкие молдинги;;1012.00
5128;плинтус;1.53.102;2000;;150;;;;;22;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;886.00
5129;плинтус;1.53.103;2000;;109;;;;;14;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;813.00
5130;плинтус;1.53.104;2000;;120;;;;;26;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;827.00
5131;плинтус;1.53.105;2000;;160;;;;;24;;;;;;;Нет;;5;82,8;;Интерьерный декор;плинтусы;;911.00
5132;плинтус;1.53.106;2000;;70;;;;;17;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;741.00
5133;плинтус;1.53.107;2000;;80;;;;;22;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;712.00
5134;плинтус;1.53.109;2000;;98;;;;;16;;;;;;;Нет;;;;;Интерьерный декор;плинтусы;;798.00
5135;плинтус;1.53.101;2000;;110;;;;;27;;;;;;;Нет;;4;72,5;;Интерьерный декор;плинтусы;;857.00
5136;плинтус FLEX;1.53.102;2000;;150;550;550;;;22;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1771.00
5137;плинтус FLEX;1.53.103;2000;;109;550;550;;;14;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1626.00
5138;плинтус FLEX;1.53.104;2000;;120;550;550;;;26;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1654.00
5139;плинтус FLEX;1.53.105;2000;;160;550;550;;;24;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1823.00
5140;плинтус FLEX;1.53.106;2000;;70;550;550;;;17;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1481.00
5141;плинтус FLEX;1.53.107;2000;;80;550;550;;;22;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1424.00
5142;плинтус FLEX;1.53.109;2000;;98;550;550;;;16;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1595.00
5143;плинтус FLEX;1.53.101;2000;;110;550;550;;;27;;;;;;;Да;;;;;Интерьерный декор;гибкие плинтусы;;1714.00
5144;угловой элемент;1.52.326;;;;;;;30;;375;328;;;;;Нет;;4;28;;Интерьерный декор;угловые элементы;;421.00
5145;угловой элемент;1.52.301;;;;;;;16;;209;209;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;361.00
5146;угловой элемент;1.52.302;;;;;;;25;;215;215;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;371.00
5147;угловой элемент;1.52.290;;;;;;;25;;395;215;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;391.00
5148;угловой элемент;1.52.293;;;;;;;25;;395;215;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;391.00
5149;угловой элемент;1.52.292;;;;;;;20;;255;255;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;401.00
5150;угловой элемент;1.52.288;;;;;;;32;;270;270;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;410.00
5151;угловой элемент;1.52.294;;;;;;;19;;260;260;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;410.00
5152;угловой элемент;1.52.291;;;;;;;22;;195;195;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;373.00
5153;угловой элемент;1.52.295;;;;;;;22;;195;195;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;373.00
5154;угловой элемент;1.52.328;;;;;;;30;;250;250;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;373.00
5155;угловой элемент;1.52.400;;;;;;;27;;293;293;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;394.00
5156;угловой элемент;1.52.289;;;;;;;20;;104;30;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;363.00
5157;угловой элемент;1.52.296;;;;;;;19;;391;270;;;;;Нет;;4;28;;Интерьерный декор;угловые элементы;;450.00
5158;угловой элемент;1.52.297;;;;;;;22;;218;215;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;365.00
5159;угловой элемент;1.52.298;;;;;;;20;;223;213;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;365.00
5160;угловой элемент;1.52.300;;;;;;;21;;292;293;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;373.00
5161;угловой элемент;1.52.303;;;;;;;22;;295;293;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;373.00
5162;угловой элемент;1.52.308;;;;;;;20;;160;160;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;358.00
5163;угловой элемент;1.52.312;;;;;;;20;;210;208;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;361.00
5164;угловой элемент;1.52.313;;;;;;;43;;637;633;;;;;Нет;;4;28;;Интерьерный декор;угловые элементы;;775.00
5165;угловой элемент;1.52.314;;;;;;;19;;387;270;;;;;Нет;;4;24;;Интерьерный декор;угловые элементы;;450.00
5166;угловой элемент;1.52.318;;;;;;;32;;175;176;;;;;Нет;;4;18,1;;Интерьерный декор;угловые элементы;;382.00
5167;кронштейн;1.19.001;;;;;;;;;180;315;150;;;;Нет;;;25;;Интерьерный декор;кронштейны;;1048.00
5168;кронштейн;1.19.137;;;;;;;;;73;39;97;;;;Нет;;;25;;Интерьерный декор;кронштейны;;153.00
5169;кронштейн;1.19.002;;;;;;;;;120;305;75;;;;Нет;;;25;;Интерьерный декор;кронштейны;;783.00
5170;кронштейн;1.19.005;;;;;;;;;188;496;163;;;;Нет;;;25;;Интерьерный декор;кронштейны;;866.00
5171;кронштейн;1.19.003;;;;;;;;;121;151;120;;;;Нет;;;25;;Интерьерный декор;кронштейны;;786.00
5172;кронштейн;1.19.004;;;;;;;;;87;217;74;;;;Нет;;;25;;Интерьерный декор;кронштейны;;787.00
5173;кронштейн;1.19.006;;;;;;;;;350;325;450;;;;Нет;;;;;Интерьерный декор;кронштейны;;2789.00
5174;розетка;1.56.017;;;;;;;47;;;;;;;450;Нет;;;15;;Интерьерный декор;розетки;;1105.00
5175;розетка;1.56.001;;;;;;;60;;;;;;;696;Нет;;;17;;Интерьерный декор;розетки;;1505.00
5176;розетка;1.56.002;;;;;;;35;;;;;;;521;Нет;;;15;;Интерьерный декор;розетки;;1070.00
5177;розетка;1.56.004;;;;;;;32;;;;;;;436;Нет;;;15;;Интерьерный декор;розетки;;872.00
5178;розетка;1.56.007;;;;;;;60;;;;;;;400;Нет;;;15;;Интерьерный декор;розетки;;904.00
5179;розетка;1.56.013;;;;;;;32;;;;;;;259;Нет;;;15;;Интерьерный декор;розетки;;596.00
5180;розетка;1.56.014;;;;;;;55;;;;;;;338;Нет;;;15;;Интерьерный декор;розетки;;621.00
5181;розетка;1.56.015;;;;;;;62;;;;;;;555;Нет;;;15;;Интерьерный декор;розетки;;1176.00
5182;розетка;1.56.016;;;;;;;43;;;;;;;480;Нет;;;15;;Интерьерный декор;розетки;;1070.00
5183;розетка;1.56.018;;;;;;;40;;;;;;;742;Нет;;;17;;Интерьерный декор;розетки;;2092.00
