IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
4956;карниз FLEX;2000;1.50.156;31;31;550;550;;;;;;;;;;ВР001022866;;;;;Интерьерный декор;гибкие карнизы;;938.00
4957;карниз FLEX;2000;1.50.157;31;33;1000;550;;;;;;;;;;ВР001022865;;;;;Интерьерный декор;гибкие карнизы;;872.00
4958;карниз FLEX;2000;1.50.158;33;33;1000;550;;;;;;;;;;ВР001022864;;;;;Интерьерный декор;гибкие карнизы;;879.00
4959;карниз FLEX;2000;1.50.159;22;45;1000;550;;;;;;;;;;ВР001022863;;;;;Интерьерный декор;гибкие карнизы;;904.00
4960;карниз FLEX;2000;1.50.160;70;51;2000;1500;;;;;;;;;;ВР000005849;;4;72,5;;Интерьерный декор;гибкие карнизы;;1198.00
4961;карниз FLEX;2000;1.50.162;61;84;2000;1500;;;;;;;;;;ВР000005884;;4;72,5;;Интерьерный декор;гибкие карнизы;;1247.00
4962;карниз FLEX;2000;1.50.163;68;149;2000;2000;;;;;;;;;;ВР000005889;;4;72,5;;Интерьерный декор;гибкие карнизы;;2394.00
4963;карниз FLEX;2000;1.50.164;126;126;3500;3000;;;;;;;;;;ВР000005886;;4;72,5;;Интерьерный декор;гибкие карнизы;;2632.00
4964;карниз FLEX;2000;1.50.165;81;82;2500;2000;;;;;;;;;;ВР000005850;;4;72,5;;Интерьерный декор;гибкие карнизы;;1252.00
4965;карниз FLEX;2000;1.50.166;87;142;2500;2500;;;;;;;;;;ВР000005888;;4;72,5;;Интерьерный декор;гибкие карнизы;;2538.00
4966;карниз FLEX;2000;1.50.168;119;120;3000;3000;;;;;;;;;;ВР000005893;;4;72,5;;Интерьерный декор;гибкие карнизы;;2572.00
4967;карниз FLEX;2000;1.50.169;95;102;2500;2000;;;;;;;;;;ВР000006092;;4;72,5;;Интерьерный декор;гибкие карнизы;;2424.00
4968;карниз FLEX;2000;1.50.170;114;79;2500;2000;;;;;;;;;;ВР000005852;;4;72,5;;Интерьерный декор;гибкие карнизы;;1377.00
4969;карниз FLEX;2000;1.50.171;30;45;1000;550;;;;;;;;;;ВР001022862;;;;;Интерьерный декор;гибкие карнизы;;899.00
4970;карниз FLEX;2000;1.50.172;47;44;1500;1000;;;;;;;;;;ВР001022861;;;;;Интерьерный декор;гибкие карнизы;;930.00
4971;карниз FLEX;2000;1.50.173;40;55;1500;1000;;;;;;;;;;ВР001022860;;;;;Интерьерный декор;гибкие карнизы;;938.00
4972;карниз FLEX;2000;1.50.174;37;62;1500;1000;;;;;;;;;;ВР001022859;;;;;Интерьерный декор;гибкие карнизы;;956.00
4973;карниз FLEX;2000;1.50.175;119;134;2500;2000;;;;;;;;;;ВР000005868;;4;72,5;;Интерьерный декор;гибкие карнизы;;2559.00
4974;карниз FLEX;2000;1.50.176;67;131;1500;2000;;;;;;;;;;ВР000005910;;4;72,5;;Интерьерный декор;гибкие карнизы;;2341.00
4975;карниз FLEX;2000;1.50.177;55;120;1500;1500;;;;;;;;;;ВР000006276;;4;72,5;;Интерьерный декор;гибкие карнизы;;1394.00
4976;карниз FLEX;2000;1.50.180;93;121;2500;2000;;;;;;;;;;ВР000005866;;4;72,5;;Интерьерный декор;гибкие карнизы;;2375.00
4977;карниз FLEX;2000;1.50.181;39;75;1500;1000;;;;;;;;;;ВР001023419;;;;;Интерьерный декор;гибкие карнизы;;1337.00
4978;карниз FLEX;2000;1.50.182;41;68;1500;1000;;;;;;;;;;ВР001023420;;;;;Интерьерный декор;гибкие карнизы;;1313.00
4979;карниз FLEX;2000;1.50.183;84;97;2000;1500;;;;;;;;;;ВР001023421;;;;;Интерьерный декор;гибкие карнизы;;1428.00
4980;карниз FLEX;2000;1.50.184;72;74;2000;1500;;;;;;;;;;ВР001023422;;;;;Интерьерный декор;гибкие карнизы;;1428.00
4981;карниз FLEX;2000;1.50.185;98;115;2000;1500;;;;;;;;;;ВР001023423;;;;;Интерьерный декор;гибкие карнизы;;2501.00
4982;карниз FLEX;2000;1.50.186;56;83;1500;1000;;;;;;;;;;ВР001023424;;;;;Интерьерный декор;гибкие карнизы;;1428.00
4983;карниз FLEX;2000;1.50.187;51;52;1500;1000;;;;;;;;;;ВР001023425;;;;;Интерьерный декор;гибкие карнизы;;1267.00
4984;карниз FLEX;2000;1.50.188;50;53;1500;1000;;;;;;;;;;ВР001023694;;;;;Интерьерный декор;гибкие карнизы;;1267.00
4985;карниз FLEX;2000;1.50.190;40;25;1000;550;;;;;;;;;;ВР001024051;;;;;Интерьерный декор;гибкие карнизы;;948.00
4986;карниз FLEX;2000;1.50.191;40;25;1000;550;;;;;;;;;;ВР001024052;;;;;Интерьерный декор;гибкие карнизы;;928.00
4987;карниз FLEX;2000;1.50.192;70;40;1500;1000;;;;;;;;;;ВР002025146;;;;;Интерьерный декор;гибкие карнизы;;1291.00
4988;карниз FLEX;2000;1.50.193;55;91;1500;1000;;;;;;;;;;ВР002025143;;;;;Интерьерный декор;гибкие карнизы;;2281.00
4989;карниз FLEX;2000;1.50.194;51;52;1500;1000;;;;;;;;;;ВР002025138;;;;;Интерьерный декор;гибкие карнизы;;1230.00
4990;карниз FLEX;2000;1.50.195;55;55;1500;1000;;;;;;;;;;ВР002025295;;;;;Интерьерный декор;гибкие карнизы;;1337.00
4991;карниз FLEX;2000;1.50.197;76;73;2000;1000;;;;;;;;;;ВР002025292;;;;;Интерьерный декор;гибкие карнизы;;1428.00
4992;карниз FLEX;2000;1.50.200;55;55;1500;1000;;;;;;;;;;ВР002025311;;;;;Интерьерный декор;гибкие карнизы;;1267.00
4993;карниз FLEX;2000;1.50.202;103;97;2500;1500;;;;;;;;;;ВР002025340;;;;;Интерьерный декор;гибкие карнизы;;2281.00
4994;карниз FLEX;2000;1.50.203;129;115;2500;1500;;;;;;;;;;ВР002025342;;;;;Интерьерный декор;гибкие карнизы;;2573.00
4995;карниз FLEX;2000;1.50.209;121;150;4000;3500;;;;;;;;;;ВР000005859;;5;82,8;;Интерьерный декор;гибкие карнизы;;2961.00
4996;карниз FLEX;2000;1.50.210;121;155;4000;3500;;;;;;;;;;ВР000005860;;5;82,8;;Интерьерный декор;гибкие карнизы;;3094.00
4997;карниз FLEX;2000;1.50.220;122;127;4000;3500;;;;;;;;;;ВР000005867;;4;72,5;;Интерьерный декор;гибкие карнизы;;2743.00
4998;карниз FLEX;2000;1.50.221;140;150;4000;3500;;;;;;;;;;ВР000005869;;4;72,5;;Интерьерный декор;гибкие карнизы;;3214.00
4999;карниз FLEX;2000;1.50.222;161;170;4500;4000;;;;;;;;;;ВР000005870;;5;82,8;;Интерьерный декор;гибкие карнизы;;3544.00
5000;карниз FLEX;2000;1.50.250;73;164;1500;2000;;;;;;;;;;ВР000005895;;5;82,8;;Интерьерный декор;гибкие карнизы;;2352.00
5001;карниз FLEX;2000;1.50.251;55;70;1500;1500;;;;;;;;;;ВР000005900;;4;72,5;;Интерьерный декор;гибкие карнизы;;895.00
5002;карниз FLEX;2000;1.50.252;119;120;3000;2500;;;;;;;;;;ВР000005885;;4;72,5;;Интерьерный декор;гибкие карнизы;;2705.00
5003;карниз FLEX;2000;1.50.253;66;108;2500;2000;;;;;;;;;;ВР000005896;;4;72,5;;Интерьерный декор;гибкие карнизы;;1337.00
5004;карниз FLEX;2000;1.50.254;93;130;2500;2000;;;;;;;;;;ВР000005899;;4;72,5;;Интерьерный декор;гибкие карнизы;;2019.00
5005;карниз FLEX;2000;1.50.255;82;127;3500;3000;;;;;;;;;;ВР000005901;;4;72,5;;Интерьерный декор;гибкие карнизы;;2272.00
5006;карниз FLEX;2000;1.50.256;134;173;4000;3500;;;;;;;;;;ВР000005902;;5;82,8;;Интерьерный декор;гибкие карнизы;;2610.00
5007;карниз FLEX;2000;1.50.257;39;39;1000;1000;1000;;;;;;;;;ВР000005903;;4;72,5;;Интерьерный декор;гибкие карнизы;;924.00
5008;карниз FLEX;2000;1.50.258;25;27;550;550;;;;;;;;;;ВР000005904;;4;72,5;;Интерьерный декор;гибкие карнизы;;855.00
5009;карниз FLEX;2000;1.50.259;36;81;1500;1500;;;;;;;;;;ВР000005905;;4;72,5;;Интерьерный декор;гибкие карнизы;;1226.00
5010;карниз FLEX;2000;1.50.260;133;166;3500;2500;;;;;;;;;;ВР001002940;;;;;Интерьерный декор;гибкие карнизы;;3168.00
5011;карниз FLEX;1980;1.50.261;102;101;3500;3000;;;;;;;;;;ВР001002929;;;;;Интерьерный декор;гибкие карнизы;;2348.00
5012;карниз FLEX;2000;1.50.262;50;120;1000;1000;;;;;;;;;;ВР001002939;;;;;Интерьерный декор;гибкие карнизы;;2636.00
5013;карниз FLEX;2000;1.50.264;170;170;5000;4500;;;;;;;;;;ВР001002938;;5;82,8;;Интерьерный декор;гибкие карнизы;;3233.00
5014;карниз FLEX;2000;1.50.265;21;115;550;550;2500;;;;;;;;;ВР001008167;;;;;Интерьерный декор;гибкие карнизы;;1383.00
5015;карниз FLEX;2000;1.50.266;21;75;550;550;1500;;;;;;;;;ВР001008165;;;;;Интерьерный декор;гибкие карнизы;;1243.00
5016;карниз FLEX;2000;1.50.267;33;172;550;550;4500;;;;;;;;;ВР001008162;;;;;Интерьерный декор;гибкие карнизы;;2645.00
5017;карниз FLEX;2000;1.50.268;32;170;550;550;4500;;;;;;;;;ВР001008163;;;;;Интерьерный декор;гибкие карнизы;;2721.00
5018;карниз FLEX;2000;1.50.269;47;220;550;550;4500;;;;;;;;;ВР001008164;;;;;Интерьерный декор;гибкие карнизы;;2867.00
5019;карниз FLEX;2000;1.50.270;47;220;550;50;4500;;;;;;;;;ВР001008166;;;;;Интерьерный декор;гибкие карнизы;;3086.00
5020;молдинг;2000;1.51.311;;86;;;;;;;;;;;;ВР000001522;;4;72,5;20;Интерьерный декор;молдинги;;888.00
5021;молдинг;2000;1.51.314;;66;;;;;;;;;;;;ВР000001642;;4;72,5;19;Интерьерный декор;молдинги;;537.00
5022;молдинг;2000;1.51.327;;80;;;;;;;;;;;;ВР000004028;;4;72,5;21;Интерьерный декор;молдинги;;733.00
5023;молдинг;2000;1.51.301;;42;;;;;;;;;;;;ВР000001059;;4;72,5;16;Интерьерный декор;молдинги;;508.00
5024;молдинг;2000;1.51.305;;28;;;;;;;;;;;;ВР000001062;;4;72,5;15;Интерьерный декор;молдинги;;442.00
5025;молдинг;2000;1.51.321;;19;;;;;;;;;;;;ВР000005725;;4;72,5;9;Интерьерный декор;молдинги;;416.00
5026;молдинг;2000;1.51.400;;44;;;;;;;;;;;;ВР000005827;;4;72,5;16;Интерьерный декор;молдинги;;444.00
5027;молдинг;2000;1.51.302;;60;;;;;;;;;;;;ВР000001060;;4;72,5;26;Интерьерный декор;молдинги;;568.00
5028;молдинг;2000;1.51.303;;82;;;;;;;;;;;;ВР000001061;;4;72,5;20;Интерьерный декор;молдинги;;576.00
5029;молдинг;2000;1.51.304;;51;;;;;;;;;;;;ВР000001167;;4;72,5;26;Интерьерный декор;молдинги;;548.00
5030;молдинг;2000;1.51.306;;31;;;;;;;;;;;;ВР000001064;;4;72,5;10;Интерьерный декор;молдинги;;454.00
5031;молдинг;2000;1.51.307;;95;;;;;;;;;;;;ВР000001065;;4;72,5;26;Интерьерный декор;молдинги;;860.00
5032;молдинг;2000;1.51.324;;54;;;;;;;;;;;;ВР000002932;;4;72,5;12;Интерьерный декор;молдинги;;416.00
5033;молдинг;2000;1.51.352;;36;;;;;;;;;;;;ВР000005503;;4;72,5;21;Интерьерный декор;молдинги;;514.00
5034;молдинг;2000;1.51.325;;125;;;;;;;;;;;;ВР000002935;;4;72,5;15;Интерьерный декор;молдинги;;917.00
5035;молдинг;2000;1.51.312;;40;;;;;;;;;;;;ВР000001595;;4;72,5;19;Интерьерный декор;молдинги;;506.00
5036;молдинг;2000;1.51.332;;50;;;;;;;;;;;;ВР001023823;;4;72,5;16;Интерьерный декор;молдинги;;680.00
5037;молдинг;2000;1.51.350;;139;;;;;;;;;;;;ВР000005488;;4;72,5;37;Интерьерный декор;молдинги;;923.00
5038;молдинг;2000;1.51.326;;51;;;;;;;;;;;;ВР000004305;;4;72,5;28;Интерьерный декор;молдинги;;530.00
5039;молдинг;2000;1.51.308;;41;;;;;;;;;;;;ВР000001175;;4;72,5;20;Интерьерный декор;молдинги;;506.00
5040;молдинг;2000;1.51.309;;74;;;;;;;;;;;;ВР000001170;;4;72,5;22;Интерьерный декор;молдинги;;723.00
5041;молдинг;2000;1.51.310;;96;;;;;;;;;;;;ВР000001183;;4;72,5;20;Интерьерный декор;молдинги;;860.00
5042;молдинг;2000;1.51.313;;53;;;;;;;;;;;;ВР000004235;;4;72,5;20;Интерьерный декор;молдинги;;537.00
5043;молдинг;2000;1.51.315;;75;;;;;;;;;;;;ВР000001942;;4;72,5;22;Интерьерный декор;молдинги;;556.00
5044;молдинг;2000;1.51.316;;90;;;;;;;;;;;;ВР000002045;;4;72,5;19;Интерьерный декор;молдинги;;514.00
5045;молдинг;2000;1.51.317;;101;;;;;;;;;;;;ВР000002067;;4;72,5;20;Интерьерный декор;молдинги;;814.00
5046;молдинг;2000;1.51.318;;65;;;;;;;;;;;;ВР000002158;;4;72,5;32;Интерьерный декор;молдинги;;576.00
5047;молдинг;2000;1.51.319;;124;;;;;;;;;;;;ВР000002566;;4;72,5;30;Интерьерный декор;молдинги;;931.00
5048;молдинг;2000;1.51.320;;112;;;;;;;;;;;;ВР000002330;;4;72,5;20;Интерьерный декор;молдинги;;888.00
5049;молдинг;2000;1.51.322;;25;;;;;;;;;;;;ВР001022869;;4;72,5;13;Интерьерный декор;молдинги;;424.00
5050;молдинг;2000;1.51.328;;47;;;;;;;;;;;;ВР000005631;;4;72,5;31;Интерьерный декор;молдинги;;530.00
5051;молдинг;2000;1.51.330;;60;;;;;;;;;;;;ВР000004389;;4;72,5;28;Интерьерный декор;молдинги;;559.00
5052;молдинг;2000;1.51.333;;57;;;;;;;;;;;;ВР000004893;;4;72,5;27;Интерьерный декор;молдинги;;548.00
5053;молдинг;2000;1.51.340;;78;;;;;;;;;;;;ВР000002481;;4;72,5;27;Интерьерный декор;молдинги;;524.00
5054;молдинг;2000;1.51.341;;76;;;;;;;;;;;;ВР001007514;;4;72,5;20;Интерьерный декор;молдинги;;734.00
5055;молдинг;2000;1.51.342;;75;;;;;;;;;;;;ВР001007515;;4;72,5;16;Интерьерный декор;молдинги;;734.00
5056;молдинг;2000;1.51.343;;75;;;;;;;;;;;;ВР001007516;;4;72,5;12;Интерьерный декор;молдинги;;680.00
5057;молдинг;2000;1.51.344;;90;;;;;;;;;;;;ВР001007518;;4;72,5;18;Интерьерный декор;молдинги;;734.00
5058;молдинг;2000;1.51.351;;58;;;;;;;;;;;;ВР000005561;;4;72,5;29;Интерьерный декор;молдинги;;545.00
5059;молдинг;2000;1.51.380;;220;;;;;;;;;;;;ВР000004027;;5;82,8;34;Интерьерный декор;молдинги;;1223.00
5060;молдинг;2000;1.51.401;;22;;;;;;;;;;;;ВР000005728;;4;72,5;12;Интерьерный декор;молдинги;;418.00
5061;молдинг;2000;1.51.323;;32;;;;;;;;;;;;ВР001022870;;;;10;Интерьерный декор;молдинги;;431.00
5062;молдинг;2000;1.51.339;;56;;;;;;;;;;;;ВР001023833;;4;72,5;38;Интерьерный декор;молдинги;;695.00
5063;молдинг;2000;1.51.331;;67;;;;;;;;;;;;ВР001023821;;4;72,5;20;Интерьерный декор;молдинги;;656.00
5064;молдинг;2000;1.51.336;;66;;;;;;;;;;;;ВР001023829;;4;72,5;12;Интерьерный декор;молдинги;;680.00
5065;молдинг;2000;1.51.334;;33;;;;;;;;;;;;ВР001023825;;4;72,2;14;Интерьерный декор;молдинги;;515.00
5066;молдинг;2000;1.51.335;;75;;;;;;;;;;;;ВР001023827;;4;72,5;16;Интерьерный декор;молдинги;;568.00
5067;молдинг;2000;1.51.337;;78;;;;;;;;;;;;ВР001023831;;4;72,5;14;Интерьерный декор;молдинги;;801.00
5068;молдинг;2000;1.51.348;;49;;;;;;;;;;;;ВР002025333;;;;25;Интерьерный декор;молдинги;;537.00
5069;молдинг;2000;1.51.349;;105;;;;;;;;;;;;ВР002025335;;;;20;Интерьерный декор;молдинги;;902.00
5070;молдинг;2000;1.51.329;;23;;;;;;;;;;;;ВР001023819;;;;12;Интерьерный декор;молдинги;;440.00
5071;молдинг;2000;1.51.347;;91;;;;;;;;;;;;ВР002025135;;;;27;Интерьерный декор;молдинги;;845.00
5072;молдинг;2000;1.51.355;;102;;;;;;;;;;;;ВР002025434;;;;33;Интерьерный декор;молдинги;;874.00
5073;молдинг;2000;1.51.354;;68;;;;;;;;;;;;ВР002025432;;;;26;Интерьерный декор;молдинги;;557.00
5074;молдинг FLEX;2000;1.51.311;;86;550;550;1500;;;;;;;;;ВР000005927;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1774.00
5075;молдинг FLEX;2000;1.51.314;;66;550;550;1500;;;;;;;;;ВР000005928;;4;72,5;19;Интерьерный декор;гибкие молдинги;;1074.00
5076;молдинг FLEX;2000;1.51.327;;80;550;550;1000;;;;;;;;;ВР000005938;;4;72,5;21;Интерьерный декор;гибкие молдинги;;1465.00
5077;молдинг FLEX;2000;1.51.301;;42;550;550;550;;;;;;;;;ВР000005917;;4;72,5;16;Интерьерный декор;гибкие молдинги;;1015.00
5078;молдинг FLEX;2000;1.51.305;;28;550;550;550;;;;;;;;;ВР000005916;;4;72,5;15;Интерьерный декор;гибкие молдинги;;882.00
5079;молдинг FLEX;2000;1.51.321;;19;550;550;550;;;;;;;;;ВР000005947;;4;72,5;9;Интерьерный декор;гибкие молдинги;;831.00
5080;молдинг FLEX;2000;1.51.400;;44;550;550;550;;;;;;;;;ВР000006106;;4;72,5;16;Интерьерный декор;гибкие молдинги;;888.00
5081;молдинг FLEX;2000;1.51.302;;60;550;550;1000;;;;;;;;;ВР000005918;;4;72,5;26;Интерьерный декор;гибкие молдинги;;1135.00
5082;молдинг FLEX;2000;1.51.303;;82;550;550;1500;;;;;;;;;ВР000005919;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1150.00
5083;молдинг FLEX;2000;1.51.304;;51;550;550;550;;;;;;;;;ВР000005921;;4;72,5;26;Интерьерный декор;гибкие молдинги;;1095.00
5084;молдинг FLEX;2000;1.51.306;;31;550;550;550;;;;;;;;;ВР000005924;;4;72,5;10;Интерьерный декор;гибкие молдинги;;906.00
5085;молдинг FLEX;2000;1.51.307;;95;550;550;1500;;;;;;;;;ВР000005920;;4;72,5;26;Интерьерный декор;гибкие молдинги;;1718.00
5086;молдинг FLEX;2000;1.51.324;;54;550;550;1500;;;;;;;;;ВР000005936;;4;72,5;12;Интерьерный декор;гибкие молдинги;;831.00
5087;молдинг FLEX;2000;1.51.352;;36;550;550;550;;;;;;;;;ВР000005945;;4;72,5;21;Интерьерный декор;гибкие молдинги;;1026.00
5088;молдинг FLEX;2000;1.51.325;;125;550;550;2500;;;;;;;;;ВР000005941;;4;72,5;15;Интерьерный декор;гибкие молдинги;;1833.00
5089;молдинг FLEX;2000;1.51.312;;40;550;550;1500;;;;;;;;;ВР000005926;;4;72,5;19;Интерьерный декор;гибкие молдинги;;1012.00
5090;молдинг FLEX;2000;1.51.332;;50;550;550;1000;;;;;;;;;ВР001023824;;;;16;Интерьерный декор;гибкие молдинги;;1359.00
5091;молдинг FLEX;2000;1.51.350;;139;550;550;2500;;;;;;;;;ВР000005943;;4;72,5;37;Интерьерный декор;гибкие молдинги;;1846.00
5092;молдинг FLEX;2000;1.51.326;;51;550;550;550;;;;;;;;;ВР000005940;;4;72,5;28;Интерьерный декор;гибкие молдинги;;1058.00
5093;молдинг FLEX;2000;1.51.308;;41;550;550;550;;;;;;;;;ВР000005922;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1012.00
5094;молдинг FLEX;2000;1.51.309;;74;550;550;550;;;;;;;;;ВР000005923;;4;72,5;22;Интерьерный декор;гибкие молдинги;;1447.00
5095;молдинг FLEX;2000;1.51.310;;96;550;550;1500;;;;;;;;;ВР000005925;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1718.00
5096;молдинг FLEX;2000;1.51.313;;53;550;550;550;;;;;;;;;ВР000005939;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1074.00
5097;молдинг FLEX;2000;1.51.315;;75;550;550;1000;;;;;;;;;ВР000005929;;4;72,5;22;Интерьерный декор;гибкие молдинги;;1110.00
5098;молдинг FLEX;2000;1.51.316;;90;550;550;1500;;;;;;;;;ВР000005930;;4;72,5;19;Интерьерный декор;гибкие молдинги;;1026.00
5099;молдинг FLEX;2000;1.51.317;;101;550;550;1500;;;;;;;;;ВР000005931;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1627.00
5100;молдинг FLEX;2000;1.51.318;;65;550;550;550;;;;;;;;;ВР000005932;;4;72,5;32;Интерьерный декор;гибкие молдинги;;1150.00
5101;молдинг FLEX;2000;1.51.319;;124;550;550;1500;;;;;;;;;ВР000005937;;4;72,5;30;Интерьерный декор;гибкие молдинги;;1862.00
5102;молдинг FLEX;2000;1.51.320;;112;550;550;1500;;;;;;;;;ВР000005933;;4;72,5;20;Интерьерный декор;гибкие молдинги;;1774.00
5103;молдинг FLEX;2000;1.51.322;;25;550;550;550;;;;;;;;;ВР001022872;;;;13;Интерьерный декор;гибкие молдинги;;847.00
5104;молдинг FLEX;2000;1.51.328;;47;550;550;550;;;;;;;;;ВР000005946;;4;72,5;31;Интерьерный декор;гибкие молдинги;;1058.00
5105;молдинг FLEX;2000;1.51.330;;60;550;550;550;;;;;;;;;ВР000005951;;4;72,5;28;Интерьерный декор;гибкие молдинги;;1117.00
5106;молдинг FLEX;2000;1.51.333;;57;550;550;550;;;;;;;;;ВР000005942;;4;72,5;27;Интерьерный декор;гибкие молдинги;;1095.00
5107;молдинг FLEX;2000;1.51.340;;78;550;550;1000;;;;;;;;;ВР000005934;;4;72,5;27;Интерьерный декор;гибкие молдинги;;1048.00
5108;молдинг FLEX;2000;1.51.341;;76;550;550;1000;;;;;;;;;ВР001008158;;;;20;Интерьерный декор;гибкие молдинги;;1468.00
5109;молдинг FLEX;2000;1.51.342;;75;550;550;1500;;;;;;;;;ВР001008159;;;;16;Интерьерный декор;гибкие молдинги;;1468.00
5110;молдинг FLEX;2000;1.51.343;;75;550;550;1500;;;;;;;;;ВР001008161;;;;12;Интерьерный декор;гибкие молдинги;;1359.00
5111;молдинг FLEX;2000;1.51.344;;90;550;550;1500;;;;;;;;;ВР001008160;;;;18;Интерьерный декор;гибкие молдинги;;1468.00
5112;молдинг FLEX;2000;1.51.351;;58;550;550;550;;;;;;;;;ВР000005944;;4;72,5;29;Интерьерный декор;гибкие молдинги;;1089.00
5113;молдинг FLEX;2000;1.51.380;;220;550;550;3500;;;;;;;;;ВР000005935;;5;82,8;34;Интерьерный декор;гибкие молдинги;;2445.00
5114;молдинг FLEX;2000;1.51.401;;22;550;550;550;;;;;;;;;ВР000005948;;4;72,5;12;Интерьерный декор;гибкие молдинги;;838.00
5115;молдинг FLEX;2000;1.51.323;;32;550;550;550;;;;;;;;;ВР001022871;;;;10;Интерьерный декор;гибкие молдинги;;860.00
5116;молдинг FLEX;2000;1.51.339;;56;550;550;1000;;;;;;;;;ВР001023834;;;;38;Интерьерный декор;гибкие молдинги;;1388.00
5117;молдинг FLEX;2000;1.51.331;;67;550;550;1000;;;;;;;;;ВР001023822;;;;20;Интерьерный декор;гибкие молдинги;;1311.00
5118;молдинг FLEX;2000;1.51.336;;66;550;550;1500;;;;;;;;;ВР001023830;;;;12;Интерьерный декор;гибкие молдинги;;1359.00
5119;молдинг FLEX;2000;1.51.334;;33;550;550;1000;;;;;;;;;ВР001023826;;;;14;Интерьерный декор;гибкие молдинги;;1029.00
5120;молдинг FLEX;2000;1.51.335;;75;550;550;1000;;;;;;;;;ВР001023828;;;;16;Интерьерный декор;гибкие молдинги;;1136.00
5121;молдинг FLEX;2000;1.51.337;;78;550;550;1500;;;;;;;;;ВР001023832;;;;14;Интерьерный декор;гибкие молдинги;;1601.00
5122;молдинг FLEX;2000;1.51.348;;49;550;550;;;;;;;;;;ВР002025334;;;;25;Интерьерный декор;гибкие молдинги;;1073.00
5123;молдинг FLEX;2000;1.51.349;;105;550;550;;;;;;;;;;ВР002025336;;;;20;Интерьерный декор;гибкие молдинги;;1803.00
5124;молдинг FLEX;2000;1.51.329;;23;550;550;550;;;;;;;;;ВР001023820;;;;12;Интерьерный декор;гибкие молдинги;;879.00
5125;молдинг FLEX;2000;1.51.347;;91;550;550;;;;;;;;;;ВР002025136;;;;27;Интерьерный декор;гибкие молдинги;;1690.00
5126;молдинг FLEX;2000;1.51.355;;102;550;550;;;;;;;;;;ВР002025435;;;;33;Интерьерный декор;гибкие молдинги;;1746.00
5127;молдинг FLEX;2000;1.51.354;;68;550;550;;;;;;;;;;ВР002025433;;;;26;Интерьерный декор;гибкие молдинги;;1114.00
5128;плинтус;2000;1.53.102;;150;;;;22;;;;;;;;ВР000004322;;4;72,5;;Интерьерный декор;плинтусы;;975.00
5129;плинтус;2000;1.53.103;;109;;;;14;;;;;;;;ВР000004323;;4;72,5;;Интерьерный декор;плинтусы;;895.00
5130;плинтус;2000;1.53.104;;120;;;;26;;;;;;;;ВР001005248;;4;72,5;;Интерьерный декор;плинтусы;;910.00
5131;плинтус;2000;1.53.105;;160;;;;24;;;;;;;;ВР001022003;;5;82,8;;Интерьерный декор;плинтусы;;1003.00
5132;плинтус;2000;1.53.106;;70;;;;17;;;;;;;;ВР001022873;;4;72,5;;Интерьерный декор;плинтусы;;816.00
5133;плинтус;2000;1.53.107;;80;;;;22;;;;;;;;ВР001022874;;4;72,5;;Интерьерный декор;плинтусы;;784.00
5134;плинтус;2000;1.53.109;;98;;;;16;;;;;;;;ВР002025436;;;;;Интерьерный декор;плинтусы;;878.00
5135;плинтус;2000;1.53.101;;110;;;;27;;;;;;;;ВР000004321;;4;72,5;;Интерьерный декор;плинтусы;;943.00
5136;плинтус FLEX;2000;1.53.102;;150;550;550;;22;;;;;;;;ВР000005960;;;;;Интерьерный декор;гибкие плинтусы;;1949.00
5137;плинтус FLEX;2000;1.53.103;;109;550;550;;14;;;;;;;;ВР000005961;;;;;Интерьерный декор;гибкие плинтусы;;1789.00
5138;плинтус FLEX;2000;1.53.104;;120;550;550;;26;;;;;;;;ВР001022004;;;;;Интерьерный декор;гибкие плинтусы;;1820.00
5139;плинтус FLEX;2000;1.53.105;;160;550;550;;24;;;;;;;;ВР001022005;;;;;Интерьерный декор;гибкие плинтусы;;2006.00
5140;плинтус FLEX;2000;1.53.106;;70;550;550;;17;;;;;;;;ВР001022876;;;;;Интерьерный декор;гибкие плинтусы;;1630.00
5141;плинтус FLEX;2000;1.53.107;;80;550;550;;22;;;;;;;;ВР001022875;;;;;Интерьерный декор;гибкие плинтусы;;1567.00
5142;плинтус FLEX;2000;1.53.109;;98;550;550;;16;;;;;;;;ВР002025437;;;;;Интерьерный декор;гибкие плинтусы;;1755.00
5143;плинтус FLEX;2000;1.53.101;;110;550;550;;27;;;;;;;;ВР000005959;;;;;Интерьерный декор;гибкие плинтусы;;1886.00
5144;угловой элемент;;1.52.326;;;;;;;375;328;;;;;;ВР000004306;;4;28;30;Интерьерный декор;угловые элементы;;464.00
5145;угловой элемент;;1.52.301;;;;;;;209;209;;;;;;ВР000001080;;4;24;16;Интерьерный декор;угловые элементы;;398.00
