IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
6207;карниз FLEX;1.50.161;Да;ВР002028662;Интерьерный декор;гибкие карнизы;;1384.00
6208;молдинг FLEX;1.51.359;Да;ВР002028614;Интерьерный декор;гибкие молдинги;;1052.00
6211;наличник;4.84.004;Нет;ВР002027806;Фасадный декор;оконные обрамления;наличники;1430.00
6212;наличник;4.84.006;Нет;ВР002027805;Фасадный декор;оконные обрамления;наличники;2200.00
6213;карниз;4.91.003;Нет;ВР002027809;Фасадный декор;антаблементы;карнизы;4620.00
6214;карниз;4.91.005;Нет;ВР002027808;Фасадный декор;антаблементы;карнизы;4950.00
6215;фриз;4.33.302;Нет;ВР001005116;Фасадный декор;антаблементы;фризы;1575.00
6216;кронштейн-пьедестал;4.83.002;Нет;ВР001022063;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;378.00
6217;фрагмент ствола;4.16.002;Нет;ВР002025404;Фасадный декор;составные элементы;;2363.00
6218;фрагмент ствола;4.16.002;Нет;ВР002025404;Фасадный декор;составные элементы;;2363.00
6313;молдинг FLEX;1.51.346;Да;ВР002028722;Интерьерный декор;гибкие молдинги;;900.00
6355;угловой элемент;1.52.322;Нет;ВР002028171;Интерьерный декор;угловые элементы;;378.00
6356;угловой элемент;1.52.348;Нет;ВР002027948;Интерьерный декор;угловые элементы;;400.00
6357;угловой элемент;1.52.286;Нет;ВР002028179;Интерьерный декор;угловые элементы;;394.00
6358;угловой элемент;1.52.287;Нет;ВР002028178;Интерьерный декор;угловые элементы;;419.00
6359;карниз FLEX;1.50.108;Да;ВР002028325;Интерьерный декор;гибкие карнизы;;2495.00
6360;карниз;1.50.213;Нет;ВР002027949;Интерьерный декор;карнизы;;644.00
6361;карниз FLEX;1.50.213;Да;ВР002028707;Интерьерный декор;гибкие карнизы;;1288.00
6362;карниз;1.50.279;Нет;ВР002028174;Интерьерный декор;карнизы;;1323.00
6363;карниз;1.50.276;Нет;ВР002027955;Интерьерный декор;карнизы;;678.00
6364;карниз FLEX;1.50.276;Да;ЧХ002026920;Интерьерный декор;гибкие карнизы;;1356.00
6365;карниз;1.50.278;Нет;ВР002028172;Интерьерный декор;карнизы;;714.00
6366;карниз FLEX;1.50.278;Да;ЧХ002026921;Интерьерный декор;гибкие карнизы;;1428.00
6367;розетка;1.56.044;Нет;ВР002027947;Интерьерный декор;розетки;;1438.00
6368;молдинг;1.51.360;Нет;ВР002025523;Интерьерный декор;молдинги;;513.00
6369;молдинг FLEX;1.51.360;Да;ВР002028723;Интерьерный декор;гибкие молдинги;;1026.00
6370;молдинг;1.51.363;Нет;ВР002027951;Интерьерный декор;молдинги;;799.00
6371;молдинг FLEX;1.51.363;Да;ВР002028725;Интерьерный декор;гибкие молдинги;;1598.00
6372;молдинг;1.51.362;Нет;ВР002027945;Интерьерный декор;молдинги;;525.00
6373;молдинг FLEX;1.51.362;Да;ВР002028724;Интерьерный декор;гибкие молдинги;;1050.00
6374;молдинг;1.51.370;Нет;ВР002028363;Интерьерный декор;молдинги;;577.00
6375;молдинг FLEX;1.51.370;Да;ВР002028731;Интерьерный декор;гибкие молдинги;;1154.00
6376;плинтус;1.53.110;Нет;ВР002027959;Интерьерный декор;плинтусы;;972.00
6377;плинтус FLEX;1.53.110;Да;ВР002028736;Интерьерный декор;гибкие плинтусы;;1943.00
6378;колонна;1.30.203;Нет;;Интерьерный декор;колонны;;13345.00
6379;колонна;1.30.103;Нет;;Интерьерный декор;колонны;;11048.00
6380;карниз FLEX;1.50.179;Да;ВР002028408;Интерьерный декор;гибкие карнизы;;1309.00
6381;карниз FLEX;1.50.207;Да;ВР002028595;Интерьерный декор;гибкие карнизы;;1356.00
6382;карниз FLEX;1.50.275;Да;ВР002028577;Интерьерный декор;гибкие карнизы;;2530.00
6385;ствол;4.16.003;Нет;ВР002025490;Фасадный декор;составные элементы;;1650.00
6386;ствол;4.16.004;Нет;ВР002025491;Фасадный декор;составные элементы;;2300.00
6387;ствол;4.16.005;Нет;ВР002025492;Фасадный декор;составные элементы;;1650.00
6388;капитель;4.15.202;Нет;ВР002025161;Фасадный декор;составные элементы;;3300.00
6389;капитель;4.15.302;Нет;ВР002025162;Фасадный декор;составные элементы;;4950.00
6390;капитель;4.11.102;Нет;ВР002028127;Фасадный декор;составные элементы;;5198.00
6391;капитель;4.11.202;Нет;ВР002028130;Фасадный декор;составные элементы;;7260.00
6392;капитель;4.11.302;Нет;ВР002028128;Фасадный декор;составные элементы;;10890.00
6393;база;4.13.001;Нет;ВР002028136;Фасадный декор;составные элементы;;3927.00
6394;ствол;4.12.001;Нет;ВР002028131;Фасадный декор;составные элементы;;5082.00
6395;ствол;4.12.002;Нет;ВР002028132;Фасадный декор;составные элементы;;5199.00
6396;ствол;4.12.003;Нет;ВР002028133;Фасадный декор;составные элементы;;3630.00
6397;ствол;4.12.004;Нет;ВР002028134;Фасадный декор;составные элементы;;5060.00
6398;ствол;4.12.005;Нет;ВР002028135;Фасадный декор;составные элементы;;3630.00
