IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
5125;молдинг FLEX;1.51.347;Да;74,78;10862;1225,99;684;20000;44,14;44,14;2046.00
5126;молдинг FLEX;1.51.355;Да;77,42;11224;1266,57;708;20700;45,54;45,54;2118.00
5127;молдинг FLEX;1.51.354;Да;49,34;7157;806,16;452;13200;29,42;29,42;1350.00
5128;плинтус;1.53.102;Нет;43,16;6271;613,88;395;11500;25,57;25,57;1181.00
5129;плинтус;1.53.103;Нет;39,62;5747;562,72;362;10600;23,47;23,47;1084.00
5130;плинтус;1.53.104;Нет;40,28;5838;575,07;368;10800;23,82;23,82;1102.00
5131;плинтус;1.53.105;Нет;44,42;6452;631,52;405;11900;26,28;26,28;1215.00
5132;плинтус;1.53.106;Нет;36,12;5241;511,57;330;9700;21,36;21,36;988.00
5133;плинтус;1.53.107;Нет;34,72;5042;492,16;317;9300;20,31;20,31;950.00
5134;плинтус;1.53.109;Нет;38,86;5639;552,14;355;10400;22,77;22,77;1063.00
5135;плинтус;1.53.101;Нет;41,74;6055;592,71;381;11200;24,52;24,52;1142.00
5136;плинтус FLEX;1.53.102;Да;86,34;12525;1227,76;790;23100;51,14;51,14;2362.00
5137;плинтус FLEX;1.53.103;Да;79,24;11495;1127,21;724;21200;46,94;46,94;2168.00
5138;плинтус FLEX;1.53.104;Да;80,56;11694;1150,14;736;21500;47,64;47,64;2204.00
5139;плинтус FLEX;1.53.105;Да;88,82;12887;1264,8;810;23800;52,56;52,56;2430.00
5140;плинтус FLEX;1.53.106;Да;72,22;10465;1023,13;660;19300;42,72;42,72;1976.00
5141;плинтус FLEX;1.53.107;Да;69,44;10067;986,09;634;18600;40,62;40,62;1900.00
5142;плинтус FLEX;1.53.109;Да;77,7;11278;1104,28;710;20800;45,54;45,54;2126.00
5143;плинтус FLEX;1.53.101;Да;83,48;12110;1187,18;762;22300;49,04;49,04;2284.00
5144;угловой элемент;1.52.326;Нет;20,58;2982;291,06;188;5500;12,25;12,25;563.00
5145;угловой элемент;1.52.301;Нет;17,62;2566;250,49;161;4700;10,5;10,5;482.00
5146;угловой элемент;1.52.302;Нет;18,1;2620;255,78;166;4800;10,85;10,85;495.00
5147;угловой элемент;1.52.290;Нет;19,12;2765;271,66;174;5100;11,2;11,2;523.00
5148;угловой элемент;1.52.293;Нет;19,12;2765;271,66;174;5100;11,2;11,2;523.00
5149;угловой элемент;1.52.292;Нет;19,6;2837;276,95;179;5200;11,55;11,55;536.00
5150;угловой элемент;1.52.288;Нет;20;2891;284,01;183;5300;11,9;11,9;547.00
5151;угловой элемент;1.52.294;Нет;20;2891;284,01;183;5300;11,9;11,9;547.00
5152;угловой элемент;1.52.291;Нет;18,24;2638;257,55;167;4900;10,85;10,85;499.00
5153;угловой элемент;1.52.295;Нет;18,24;2638;257,55;167;4900;10,85;10,85;499.00
5154;угловой элемент;1.52.328;Нет;18,24;2638;257,55;167;4900;10,85;10,85;499.00
5155;угловой элемент;1.52.400;Нет;19,22;2783;271,66;175;5100;11,55;11,55;526.00
5156;угловой элемент;1.52.289;Нет;17,7;2566;252,25;162;4700;10,5;10,5;484.00
5157;угловой элемент;1.52.296;Нет;21,94;3181;312,23;201;5900;12,95;12,95;600.00
5158;угловой элемент;1.52.297;Нет;17,84;2584;252,25;163;4800;10,5;10,5;488.00
5159;угловой элемент;1.52.298;Нет;17,84;2584;252,25;163;4800;10,5;10,5;488.00
5160;угловой элемент;1.52.300;Нет;18,24;2638;257,55;167;4900;10,85;10,85;499.00
5161;угловой элемент;1.52.303;Нет;18,24;2638;257,55;167;4900;10,85;10,85;499.00
5162;угловой элемент;1.52.308;Нет;17,48;2530;246,96;160;4700;10,5;10,5;478.00
5163;угловой элемент;1.52.312;Нет;17,62;2566;250,49;161;4700;10,5;10,5;482.00
5164;угловой элемент;1.52.313;Нет;37,76;5476;536,26;345;10100;22,07;22,07;1033.00
5165;угловой элемент;1.52.314;Нет;21,94;3181;312,23;201;5900;12,95;12,95;600.00
5166;угловой элемент;1.52.318;Нет;18,68;2711;264,6;170;5000;11,2;11,2;511.00
5167;кронштейн;1.19.001;Нет;51,02;7410;725,01;466;13600;30,12;30,12;1396.00
5168;кронштейн;1.19.137;Нет;7,5;1084;105,84;75;2000;4,54;4,54;205.00
5169;кронштейн;1.19.002;Нет;38,16;5530;541,55;349;10200;22,42;22,42;1044.00
5170;кронштейн;1.19.005;Нет;42,18;6127;599,77;385;11300;24,87;24,87;1154.00
5171;кронштейн;1.19.003;Нет;38,3;5567;543,32;350;10200;22,42;22,42;1048.00
5172;кронштейн;1.19.004;Нет;38,34;5567;545,08;351;10300;22,42;22,42;1049.00
5173;кронштейн;1.19.006;Нет;135,72;19719;1946,7;1292;;;;3713.00
5174;розетка;1.56.017;Нет;53,8;7808;712,66;491;14400;31,53;31,53;1472.00
5175;розетка;1.56.001;Нет;73,28;10646;904,94;670;19600;43,1;43,1;2005.00
5176;розетка;1.56.002;Нет;52,08;7555;643,87;476;13900;30,47;30,47;1425.00
5177;розетка;1.56.004;Нет;42,48;6163;523,91;389;11400;24,87;24,87;1162.00
5178;розетка;1.56.007;Нет;44,04;6398;543,32;402;11800;25,93;25,93;1205.00
5179;розетка;1.56.013;Нет;29,06;4211;504,51;266;7800;17,16;17,16;795.00
5180;розетка;1.56.014;Нет;30,3;4392;522,15;277;8100;17,87;17,87;829.00
5181;розетка;1.56.015;Нет;57,28;8314;749,71;523;15300;33,63;33,63;1567.00
5182;розетка;1.56.016;Нет;52,08;7555;633,28;476;13900;30,47;30,47;1425.00
5183;розетка;1.56.018;Нет;101,86;14785;1259,51;931;27200;59,56;59,56;2787.00
5184;розетка;1.56.019;Нет;55,6;8061;712,66;508;14900;32,58;32,58;1521.00
5185;розетка;1.56.020;Нет;55,6;8061;652,69;508;14900;32,58;32,58;1521.00
5186;розетка;1.56.022;Нет;52,08;7555;762,06;476;13900;30,47;30,47;1425.00
5187;розетка;1.56.023;Нет;71,38;10356;882,01;652;19100;42,04;42,04;1953.00
5188;розетка;1.56.024;Нет;53,8;7808;737,36;491;14400;31,53;31,53;1472.00
5189;розетка;1.56.025;Нет;134,18;19484;1659,94;1226;35900;78,49;78,49;3671.00
5190;розетка;1.56.005;Нет;92,58;13447;1144,85;846;19100;54,31;54,31;1951.00
5191;розетка;1.56.010;Нет;17,7;2566;218,74;163;4700;10,5;10,5;484.00
5192;розетка;1.56.028;Нет;99,5;14441;1231,29;909;26600;58,16;58,16;2722.00
5193;розетка;1.56.029;Нет;73,28;10646;904,94;670;19600;43,1;43,1;2005.00
5194;розетка;1.56.030;Нет;31,18;4518;608,59;285;8300;18,56;18,56;853.00
5195;розетка;1.56.003;Нет;55,6;8061;687,97;508;14900;32,58;32,58;1521.00
5196;розетка;1.56.031;Нет;71,38;10356;882,01;652;19100;42,04;42,04;1953.00
5197;розетка;1.56.021;Нет;57,28;8314;762,06;523;15300;33,63;33,63;1567.00
5198;розетка;1.56.026;Нет;97,16;14116;1199,53;888;26000;57,11;57,11;2658.00
5199;розетка;1.56.006;Нет;29,64;4301;366,92;271;7900;17,52;17,52;811.00
5200;розетка;1.56.009;Нет;30,3;4392;373,97;277;8100;17,87;17,87;829.00
5201;розетка;1.56.032;Нет;30,88;4482;382,79;282;8300;18,22;18,22;845.00
5202;розетка;1.56.011;Нет;17,48;2530;215,21;160;4700;10,5;10,5;478.00
5203;розетка;1.56.037;Нет;30,34;4392;495,69;277;8100;17,87;17,87;830.00
5204;розетка;1.56.034;Нет;53,84;7826;883,77;492;14400;31,53;31,53;1473.00
5205;розетка;1.56.033;Нет;52,08;7555;853,79;476;13900;30,47;30,47;1425.00
5206;розетка;1.56.038;Нет;40,14;5838;656,22;366;8600;23,47;23,47;878.00
5207;розетка;1.56.012;Нет;55,6;8061;686,2;508;14900;32,58;32,58;1521.00
5208;розетка;1.56.027;Нет;41,7;6055;515,09;381;7900;24,52;24,52;810.00
5209;розетка;1.56.039;Нет;74,24;10772;1217,17;678;19900;43,45;43,45;2031.00
5210;розетка;1.56.035;Нет;53,8;7808;882,01;491;14400;31,53;31,53;1472.00
5211;розетка;1.56.042;Нет;17,7;2566;289,3;162;4700;10,5;10,5;484.00
5212;орнамент;1.60.114;Нет;22;3199;312,23;202;5900;12,95;12,95;602.00
5213;орнамент;1.60.014;Нет;22;3199;312,23;205;5900;12,95;12,95;602.00
5214;орнамент;1.60.011;Нет;9,54;1391;135,83;90;2600;5,6;5,6;261.00
5215;орнамент;1.60.111;Нет;9,54;1391;135,83;90;2600;5,6;5,6;261.00
5216;орнамент;1.60.007;Нет;8,84;1283;125,25;81;2400;5,25;5,25;242.00
5217;орнамент;1.60.005;Нет;8,84;1283;125,25;81;2400;5,25;5,25;242.00
5218;орнамент;1.60.012;Нет;23,84;3452;338,69;217;6400;14,01;14,01;652.00
5219;орнамент;1.60.008;Нет;8,38;1211;118,19;80;2200;4,9;4,9;229.00
5220;орнамент;1.60.010;Нет;8,56;1229;119,95;80;2300;5,25;5,25;234.00
5221;орнамент;1.60.002;Нет;9,58;1391;135,83;87;2600;5,6;5,6;262.00
5222;орнамент;1.60.003;Нет;8,38;1211;118,19;77;2200;4,9;4,9;229.00
5223;орнамент;1.60.004;Нет;8,56;1229;119,95;78;2300;5,25;5,25;234.00
5224;орнамент;1.60.006;Нет;8,7;1265;121,72;80;2300;5,25;5,25;238.00
5225;орнамент;1.60.009;Нет;8,56;1229;119,95;80;2300;5,25;5,25;234.00
5226;орнамент;1.60.015;Нет;8,96;1283;125,25;85;2400;5,25;5,25;245.00
5227;орнамент;1.60.017;Нет;9,62;1391;135,83;90;2600;5,95;5,95;263.00
5228;орнамент;1.60.018;Нет;9,9;1427;139,36;90;2600;5,95;5,95;271.00
5229;орнамент;1.60.019;Нет;23,84;3452;338,69;220;6400;14,01;14,01;652.00
5230;орнамент;1.60.108;Нет;8,38;1211;118,19;80;2200;4,9;4,9;229.00
5231;орнамент;1.60.109;Нет;8,56;1229;119,95;80;2300;5,25;5,25;234.00
5232;орнамент;1.60.110;Нет;8,56;1229;119,95;80;2300;5,25;5,25;234.00
5233;орнамент;1.60.001;Нет;8,74;1265;123,48;80;2300;5,25;5,25;239.00
5234;кессон;1.57.002;Нет;66,96;9724;952,57;615;17900;39,24;39,24;1832.00
5235;кессон;1.57.003;Нет;70,5;10230;1003,73;645;18900;41,34;41,34;1929.00
5236;кессон;1.57.001;Нет;61,7;8947;876,72;565;16500;36,09;36,09;1688.00
5237;кессон;1.57.004;Нет;91,48;13284;1301,85;840;24500;53,61;53,61;2503.00
5238;купол;1.58.001;Нет;337,4;49000;4803,42;3084;90200;197,29;197,29;9231.00
5239;капитель;1.11.001;Нет;294,24;42728;4189,55;2690;78700;172,06;172,06;8050.00
5240;капитель;1.11.010;Нет;159,84;23208;1975,7;1461;42700;93,55;93,55;4373.00
5241;капитель;1.11.003;Нет;228,56;33203;3254,62;2088;61100;133,86;133,86;6253.00
5242;капитель;1.11.002;Нет;169,78;24654;2416,71;1552;45400;99,52;99,52;4645.00
5243;капитель;1.11.004;Нет;228,56;33203;3254,62;2088;61100;133,86;133,86;6253.00
5244;капитель;1.11.005;Нет;117,76;17098;1457,08;1076;31500;69,03;69,03;3222.00
5245;капитель;1.11.006;Нет;219,34;31829;3145,8;2004;58700;128,26;128,26;6001.00
5246;капитель;1.11.008;Нет;132,94;19303;1644,07;1215;35600;77,79;77,79;3637.00
5247;капитель;1.11.009;Нет;132,36;19213;1635,25;1210;35400;77,44;77,44;3621.00
5248;капитель;1.15.002;Нет;72,48;10519;1030,19;665;19400;42,39;42,39;1983.00
5249;капитель;1.15.003;Нет;101,9;14785;1450,02;935;27300;59,56;59,56;2788.00
5250;капитель;1.15.004;Нет;101,9;14785;1450,02;935;27300;59,56;59,56;2788.00
5251;капитель;1.15.005;Нет;52,86;7663;751,47;485;14100;31,18;31,18;1446.00
5252;капитель;1.15.006;Нет;97,96;14224;1397,1;900;26200;57,46;57,46;2680.00
5253;капитель;1.15.008;Нет;66,52;9651;822,03;610;17800;38,88;38,88;1820.00
5254;капитель;1.15.001;Нет;124,5;18074;1772,84;1140;33300;72,89;72,89;3406.00
5255;капитель;1.15.009;Нет;66,16;9615;818,5;605;17700;38,88;38,88;1810.00
5256;капитель;1.15.010;Нет;79,98;11604;989,61;735;21400;46,94;46,94;2188.00
5257;капитель;1.21.003;Нет;45,44;6597;645,63;420;12200;26,63;26,63;1243.00
5258;капитель;1.21.001;Нет;40,82;5928;580,36;375;10900;24,17;24,17;1117.00
5259;капитель;1.21.002;Нет;51,94;7537;739,12;475;13900;30,47;30,47;1421.00
5260;капитель;1.21.004;Нет;47,52;6886;728,54;434;12700;28,02;28,02;1300.00
5261;капитель;1.21.005;Нет;51,2;7428;691,5;470;13700;30,12;30,12;1401.00
5262;капитель;1.21.006;Нет;48,54;7049;654,45;445;13000;28,37;28,37;1328.00
5263;капитель;1.21.007;Нет;45,98;6669;675,62;420;12300;26,98;26,98;1258.00
5264;ствол;1.12.020;Нет;430,04;62448;6122,91;3930;115000;251,6;251,6;11765.00
5265;ствол;1.12.010;Нет;430,04;62448;6122,91;3930;115000;251,6;251,6;11765.00
5266;ствол;1.12.030;Нет;547,7;79529;7798,73;5005;146500;320,29;320,29;14984.00
5267;ствол;1.12.050;Нет;253,2;36764;3630,9;2315;67700;148,22;148,22;6927.00
5268;ствол;1.12.060;Нет;231,18;33583;2859,48;2115;61800;135,26;135,26;6325.00
5269;ствол;1.12.061;Нет;312,26;45349;3861,44;2855;83500;182,57;182,57;8543.00
5270;ствол;1.12.080;Нет;231,18;33583;2859,48;2115;61800;135,26;135,26;6325.00
5271;ствол;1.12.081;Нет;312,26;45349;3861,44;2855;83500;182,57;182,57;8543.00
5272;ствол;1.12.070;Нет;231,18;33583;2859,48;2115;61800;135,26;135,26;6325.00
5273;ствол;1.12.071;Нет;312,26;45349;3861,44;2855;83500;182,57;182,57;8543.00
5274;ствол;1.16.080;Нет;115,62;16791;1430,62;1060;30900;67,62;67,62;3163.00
5275;ствол;1.16.081;Нет;156,14;22683;1929,84;1430;41800;91,46;91,46;4272.00
5276;ствол;1.16.030;Нет;251,22;36474;3577,43;2300;67200;147,18;147,18;6873.00
5277;ствол;1.16.070;Нет;115,62;16791;1430,62;1060;30900;67,62;67,62;3163.00
5278;ствол;1.16.050;Нет;113,2;16448;1610,55;1035;30300;66,22;66,22;3097.00
5279;ствол;1.16.060;Нет;115,62;16791;1430,62;1060;30900;67,62;67,62;3163.00
5280;ствол;1.16.071;Нет;156,14;22683;1929,84;1430;41800;91,46;91,46;4272.00
5281;ствол;1.16.010;Нет;192,48;27943;2739,52;1760;51500;112,83;112,83;5266.00
5282;ствол;1.16.011;Нет;197,78;28720;2836,05;1810;52900;115,63;115,63;5411.00
5283;ствол;1.16.020;Нет;192,48;27943;2739,52;1760;51500;112,83;112,83;5266.00
5284;ствол;1.16.061;Нет;156,14;22683;1929,84;1430;41800;91,46;91,46;4272.00
5285;ствол;1.22.010;Нет;59,28;8621;843,2;545;15900;34,69;34,69;1622.00
5286;ствол;1.22.020;Нет;93,6;13592;1331,83;860;25000;55,01;55,01;2561.00
5287;ствол;1.22.030;Нет;71,38;10356;1016,08;655;19100;42,04;42,04;1953.00
5288;ствол;1.22.200;Нет;107,42;15598;1527,64;985;28700;63,07;63,07;2939.00
5289;ствол;1.22.040;Нет;75,92;11025;1079,58;695;20300;44,5;44,5;2077.00
5290;кольцо;1.11.100;Нет;7,16;1030;100,55;65;1900;4,19;4,19;196.00
5291;кольцо;1.11.200;Нет;7,16;1030;100,55;65;1900;4,19;4,19;196.00
5292;кольцо;1.11.300;Нет;10,42;1500;146,41;96;2800;6,3;6,3;285.00
5293;кольцо;1.15.100;Нет;3,62;524;49,39;35;1000;2,44;2,44;99.00
5294;кольцо;1.15.200;Нет;3,62;524;45,86;35;1000;2,44;2,44;99.00
5295;кольцо;1.15.300;Нет;5,34;777;75,85;50;1400;3,14;3,14;146.00
5296;база;1.13.900;Нет;105,08;15255;1300,08;965;28100;61,67;61,67;2875.00
5297;база;1.13.300;Нет;396;57514;5639,57;3620;105900;231,63;231,63;10834.00
5298;база;1.13.400;Нет;175,44;25485;2497,85;1605;46900;102,66;102,66;4800.00
5299;база;1.13.800;Нет;105,08;15255;1300,08;965;28100;61,67;61,67;2875.00
5300;база;1.13.500;Нет;117,76;17098;1457,08;1080;31500;69,03;69,03;3222.00
5301;база;1.13.100;Нет;305,5;44373;4350,07;2795;81700;178,71;178,71;8358.00
5302;база;1.13.200;Нет;151,72;22033;2159,16;1390;40600;89;89;4151.00
5303;база;1.13.700;Нет;103;14947;1273,62;945;27500;60,27;60,27;2818.00
5304;база;1.17.900;Нет;52,56;7627;649,16;480;14100;30,83;30,83;1438.00
5305;база;1.17.300;Нет;181,16;26298;2579;1660;48400;106,17;106,17;4956.00
5306;база;1.17.400;Нет;79,28;11513;1127,21;725;21200;46,59;46,59;2169.00
5307;база;1.17.100;Нет;135,86;19719;1933,37;1245;36300;79,54;79,54;3717.00
5308;база;1.17.800;Нет;52,56;7627;649,16;480;14100;30,83;30,83;1438.00
5309;база;1.17.500;Нет;52,86;7663;751,47;485;14100;31,18;31,18;1446.00
5310;база;1.17.600;Нет;99,06;14387;1409,45;905;26500;58,16;58,16;2710.00
5311;база;1.17.700;Нет;51,54;7482;636,81;470;13800;30,12;30,12;1410.00
5312;база;1.17.200;Нет;58,92;8549;837,91;540;15800;34,69;34,69;1612.00
5313;база;1.23.100;Нет;48,54;7049;691,5;445;13000;28,37;28,37;1328.00
5314;база;1.23.200;Нет;69,44;10085;987,85;635;18600;40,64;40,64;1900.00
5315;база;1.23.300;Нет;54,76;7952;777,93;500;14600;32,23;32,23;1498.00
5316;база;1.23.400;Нет;74,16;10772;1054,88;680;19800;43,45;43,45;2029.00
5317;база;1.23.500;Нет;53,26;7717;756,76;490;14200;31,18;31,18;1457.00
5318;пьедестал;1.14.001;Нет;204,72;29733;2531,37;1875;54700;119,85;119,85;5601.00
5319;пьедестал;1.14.002;Нет;216,14;31377;2672,49;1975;57800;126,5;126,5;5913.00
5320;пьедестал;1.14.003;Нет;216,14;31377;2672,49;1975;57800;126,5;126,5;5913.00
5321;пьедестал;1.18.001;Нет;108,12;15707;1337,13;990;28900;63,42;63,42;2958.00
5322;пьедестал;1.18.002;Нет;102,42;14875;1266,57;940;27400;59,91;59,91;2802.00
5323;пьедестал;1.18.003;Нет;108,12;15707;1337,13;990;28900;63,42;63,42;2958.00
5324;база;1.54.010;Нет;22,84;3325;324,58;207;6100;13,66;13,66;625.00
5325;обрамление арок;1.55.003;Нет;9,22;1337;130,54;85;2500;5,6;5,6;252.00
5326;обрамление арок;1.55.004;Нет;9,58;1391;135,83;87;2600;5,6;5,6;262.00
5327;обрамление арок;1.55.001;Нет;26,2;3795;372,21;239;7000;15,41;15,41;717.00
5328;замковый камень;1.55.005;Нет;9,54;1391;135,83;87;2600;5,6;5,6;261.00
5329;обрамление арок;1.55.002;Нет;26,2;3795;372,21;239;7000;15,41;15,41;717.00
5330;база;1.54.020;Нет;20,72;3000;294,59;190;5500;12,25;12,25;567.00
5331;боковой элемент;1.54.009;Нет;9,02;1301;127,01;85;2400;5,6;5,6;247.00
5332;боковой элемент;1.54.019;Нет;9,02;1301;128,77;85;2400;5,6;5,6;247.00
5333;квадрат;1.54.001;Нет;8,18;1174;114,66;75;2200;4,9;4,9;224.00
5334;квадрат;1.54.002;Нет;7,94;1156;112,9;75;2100;4,9;4,9;217.00
5335;наличник;1.54.003;Нет;32,94;4789;467,47;301;8800;19,26;19,26;901.00
5336;наличник;1.54.004;Нет;55,26;8025;784,99;505;14800;32,58;32,58;1512.00
5337;элемент;1.54.008;Нет;9,24;1337;130,54;90;2500;5,6;5,6;253.00
5338;элемент;1.54.006;Нет;11,34;1644;160,53;105;3000;6,65;6,65;310.00
5339;элемент;1.54.005;Нет;10,92;1572;153,47;100;2900;6,65;6,65;299.00
5340;элемент;1.54.007;Нет;8,96;1283;125,25;85;2400;5,25;5,25;245.00
5341;элемент;1.54.012;Нет;22,66;3289;321,05;207;6100;13,31;13,31;620.00
5342;элемент;1.54.011;Нет;22,34;3235;317,52;205;6000;13,31;13,31;611.00
5343;ствол;1.12.011;Нет;442,94;64313;6351,45;4050;118500;258,96;258,96;12118.00
5344;пилястра;1.20.301;Нет;;;;;;;;3053.00
5345;пилястра;1.20.302;Нет;;;;;;;;4416.00
5346;пилястра;1.20.303;Нет;;;;;;;;4700.00
5347;пилястра;1.20.201;Нет;;;;;;;;4347.00
5348;пилястра;1.20.202;Нет;;;;;;;;4631.00
5349;пилястра;1.20.101;Нет;;;;;;;;4058.00
5350;пилястра;1.20.102;Нет;;;;;;;;2925.00
5351;пилястра;1.20.001;Нет;;;;;;;;3534.00
5352;пилястра;1.20.002;Нет;;;;;;;;3523.00
5353;полуколонна;1.10.301;Нет;;;;;;;;7319.00
5354;полуколонна;1.10.302;Нет;;;;;;;;5932.00
5355;полуколонна;1.10.303;Нет;;;;;;;;11443.00
5356;полуколонна;1.10.304;Нет;;;;;;;;9349.00
5357;полуколонна;1.10.201;Нет;;;;;;;;6918.00
5358;полуколонна;1.10.202;Нет;;;;;;;;5648.00
5359;полуколонна;1.10.203;Нет;;;;;;;;7458.00
5360;полуколонна;1.10.204;Нет;;;;;;;;5423.00
5361;полуколонна;1.10.205;Нет;;;;;;;;8912.00
5362;полуколонна;1.10.206;Нет;;;;;;;;7331.00
5363;полуколонна;1.10.207;Нет;;;;;;;;8948.00
5364;полуколонна;1.10.208;Нет;;;;;;;;7367.00
5365;полуколонна;1.10.209;Нет;;;;;;;;8948.00
5366;полуколонна;1.10.210;Нет;;;;;;;;7367.00
5367;полуколонна;1.10.211;Нет;;;;;;;;8948.00
5368;полуколонна;1.10.212;Нет;;;;;;;;7367.00
5369;полуколонна;1.10.213;Нет;;;;;;;;8912.00
5370;полуколонна;1.10.214;Нет;;;;;;;;7331.00
5371;полуколонна;1.10.101;Нет;;;;;;;;7020.00
5372;полуколонна;1.10.102;Нет;;;;;;;;5633.00
5373;полуколонна;1.10.103;Нет;;;;;;;;6531.00
5374;полуколонна;1.10.104;Нет;;;;;;;;4496.00
5375;полуколонна;1.10.105;Нет;;;;;;;;8235.00
5376;полуколонна;1.10.106;Нет;;;;;;;;6654.00
5377;колонна;1.30.301;Нет;;;;;;;;14635.00
5378;колонна;1.30.302;Нет;;;;;;;;11861.00
5379;колонна;1.30.303;Нет;;;;;;;;25442.00
5380;колонна;1.30.304;Нет;;;;;;;;20908.00
5381;колонна;1.30.201;Нет;;;;;;;;14070.00
5382;колонна;1.30.202;Нет;;;;;;;;11296.00
5383;колонна;1.30.204;Нет;;;;;;;;12131.00
5384;колонна;1.30.205;Нет;;;;;;;;19960.00
5385;колонна;1.30.206;Нет;;;;;;;;16799.00
5386;колонна;1.30.207;Нет;;;;;;;;10976.00
5387;колонна;1.30.208;Нет;;;;;;;;7815.00
5388;колонна;1.30.209;Нет;;;;;;;;20027.00
5389;колонна;1.30.210;Нет;;;;;;;;16866.00
5390;колонна;1.30.211;Нет;;;;;;;;10976.00
5391;колонна;1.30.212;Нет;;;;;;;;16918.00
5392;колонна;1.30.213;Нет;;;;;;;;19960.00
5393;колонна;1.30.214;Нет;;;;;;;;16799.00
5394;колонна;1.30.101;Нет;;;;;;;;13805.00
5395;колонна;1.30.102;Нет;;;;;;;;11265.00
5396;колонна;1.30.104;Нет;;;;;;;;10043.00
5397;колонна;1.30.105;Нет;;;;;;;;18606.00
5398;колонна;1.30.106;Нет;;;;;;;;15445.00
5861;карниз;1.50.205;Нет;30,66;4446;435,71;280;8200;18,22;18,22;839.00
5862;карниз FLEX;1.50.196;Да;57,24;8296;820,27;522;15300;33,62;33,62;1566.00
5863;карниз FLEX;1.50.198;Да;101,02;14658;1435,91;924;16600;59,54;59,54;1698.00
5864;карниз FLEX;1.50.201;Да;139,92;20316;1989,81;1278;37400;81,98;81,98;3828.00
5865;карниз FLEX;1.50.205;Да;61,34;8892;869,66;560;16400;36,44;36,44;1678.00
5866;молдинг;1.51.345;Нет;38,7;5621;633,28;354;10400;22,77;22,77;1059.00
5867;молдинг;1.51.357;Нет;23,28;3379;284,01;213;6200;13,66;13,66;637.00
5868;молдинг;1.51.358;Нет;36,74;5332;601,53;336;9800;21,71;21,71;1005.00
5869;молдинг;1.51.361;Нет;25,14;3651;411,02;230;6700;14,71;14,71;688.00
5870;молдинг;1.51.381;Нет;59,68;8675;979,03;545;16000;35,04;35,04;1633.00
5871;молдинг FLEX;1.51.345;Да;77,42;11224;1266,57;708;20700;45,54;45,54;2118.00
5872;молдинг FLEX;1.51.357;Да;46,56;6759;568,01;426;12500;27,32;27,32;1274.00
5873;молдинг FLEX;1.51.358;Да;73,46;10664;1203,06;672;19600;43,42;43,42;2010.00
5874;молдинг FLEX;1.51.361;Да;50,3;7302;822,03;460;13500;29,42;29,42;1376.00
5875;молдинг FLEX;1.51.381;Да;119,38;17351;1956,3;1090;31900;70,08;70,08;3266.00
5876;архитрав;1.26.001;Нет;63,5;9218;779,7;581;17000;37,13;37,13;1737.00
5877;архитрав;1.26.002;Нет;63,5;9218;779,7;581;17000;37,13;37,13;1737.00
5878;архитрав;1.26.003;Нет;65,02;9453;799,1;594;17400;38,18;38,18;1779.00
5879;розетка;1.56.036;Нет;115,64;16791;1894,56;1057;30900;67,62;67,62;3164.00
5880;база;1.13.600;Нет;207,62;30148;2954,73;1900;55500;121,59;121,59;5680.00
5881;ниша;1.61.101;Нет;126,94;18436;1806,36;1160;33900;74,28;74,28;3473.00
5882;ниша;1.61.102;Нет;194,52;28250;2769,51;1778;52000;113,88;113,88;5322.00
5883;ниша с полкой;1.61.110;Нет;117,52;16357;1603,49;1030;31400;69,03;69,03;3215.00
5884;ниша с полкой;1.61.120;Нет;240,1;34853;3231,68;2075;64200;140,51;140,51;6569.00
5885;сандрик;1.63.001;Нет;65,62;9534;933,17;600;17500;38,53;38,53;1795.00
5886;сандрик;1.63.002;Нет;61,74;8969;878,48;564;16500;36,09;36,09;1689.00
5887;карниз;4.02.201;Нет;291,32;41930;4279,08;2663;77900;193,92;193,92;7970.00
5888;карниз;4.01.201;Нет;295,52;42536;4341,09;2702;79000;196,86;196,86;8085.00
5889;карниз;4.01.101;Нет;253,3;36462;3720,94;2315;67700;168,89;168,89;6930.00
5890;карниз;4.01.301;Нет;274,44;39507;4031,02;2508;73400;182,88;182,88;7508.00
5891;карниз;4.32.202;Нет;211,08;30387;3100,78;1910;56500;140,56;140,56;5775.00
5892;карниз;4.01.103;Нет;379,96;54685;5581,41;3473;101600;253,16;253,16;10395.00
5893;карниз;4.31.301;Нет;253,3;36462;3720,94;2315;67700;168,89;168,89;6930.00
5894;карниз;4.32.201;Нет;211,08;30387;3100,78;1910;56500;140,56;140,56;5775.00
5895;карниз;4.81.002;Нет;190;27342;2790,7;1737;50800;126,58;126,58;5198.00
5896;карниз;4.32.302;Нет;194,2;27963;2852,72;1755;51900;129,52;129,52;5313.00
5897;карниз;4.01.202;Нет;316,64;45581;4651,17;2894;84700;210,84;210,84;8663.00
5898;карниз;4.01.302;Нет;295,52;42536;4341,09;2702;79000;196,86;196,86;8085.00
5899;карниз;4.02.101;Нет;316,64;45581;4651,17;2894;84700;210,84;210,84;8663.00
5900;карниз;4.31.101;Нет;329,3;47399;4837,22;3010;88100;219,31;219,31;9009.00
5901;карниз;4.31.201;Нет;211,08;30387;3100,78;1930;56500;140,56;140,56;5775.00
