IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP254
5391;колонна;1.30.212;Нет;
5392;колонна;1.30.213;Нет;
5393;колонна;1.30.214;Нет;
5394;колонна;1.30.101;Нет;
5395;колонна;1.30.102;Нет;
5396;колонна;1.30.104;Нет;
5397;колонна;1.30.105;Нет;
5398;колонна;1.30.106;Нет;
5861;карниз;1.50.205;Нет;435,71
5862;карниз FLEX;1.50.196;Да;820,27
5863;карниз FLEX;1.50.198;Да;1435,91
5864;карниз FLEX;1.50.201;Да;1989,81
5865;карниз FLEX;1.50.205;Да;869,66
5866;молдинг;1.51.345;Нет;633,28
5867;молдинг;1.51.357;Нет;284,01
5868;молдинг;1.51.358;Нет;601,53
5869;молдинг;1.51.361;Нет;411,02
5870;молдинг;1.51.381;Нет;979,03
5871;молдинг FLEX;1.51.345;Да;1266,57
5872;молдинг FLEX;1.51.357;Да;568,01
5873;молдинг FLEX;1.51.358;Да;1203,06
5874;молдинг FLEX;1.51.361;Да;822,03
5875;молдинг FLEX;1.51.381;Да;1956,3
5876;архитрав;1.26.001;Нет;779,7
5877;архитрав;1.26.002;Нет;779,7
5878;архитрав;1.26.003;Нет;799,1
5879;розетка;1.56.036;Нет;1894,56
5880;база;1.13.600;Нет;2954,73
5881;ниша;1.61.101;Нет;1806,36
5882;ниша;1.61.102;Нет;2769,51
5883;ниша с полкой;1.61.110;Нет;1603,49
5884;ниша с полкой;1.61.120;Нет;3231,68
5885;сандрик;1.63.001;Нет;933,17
5886;сандрик;1.63.002;Нет;878,48
5887;карниз;4.02.201;Нет;4279,08
5888;карниз;4.01.201;Нет;4341,09
5889;карниз;4.01.101;Нет;3720,94
5890;карниз;4.01.301;Нет;4031,02
5891;карниз;4.32.202;Нет;3100,78
5892;карниз;4.01.103;Нет;5581,41
5893;карниз;4.31.301;Нет;3720,94
5894;карниз;4.32.201;Нет;3100,78
5895;карниз;4.81.002;Нет;2790,7
5896;карниз;4.32.302;Нет;2852,72
5897;карниз;4.01.202;Нет;4651,17
5898;карниз;4.01.302;Нет;4341,09
5899;карниз;4.02.101;Нет;4651,17
5900;карниз;4.31.101;Нет;4837,22
5901;карниз;4.31.201;Нет;3100,78
5902;карниз;4.31.202;Нет;3410,86
5903;карниз;4.31.302;Нет;3100,78
5904;карниз;4.32.101;Нет;2480,62
5905;карниз;4.32.301;Нет;3100,78
5906;карниз;4.81.001;Нет;2294,58
5907;карниз;4.02.301;Нет;4651,17
5908;фриз;4.03.101;Нет;2170,55
5909;фриз;4.03.102;Нет;2108,53
5910;фриз;4.03.201;Нет;1550,39
5911;фриз;4.03.202;Нет;1736,44
5912;фриз;4.03.301;Нет;1116,28
5913;фриз;4.33.301;Нет;1116,28
5914;фриз;4.03.302;Нет;1736,44
5915;фриз;4.33.101;Нет;1860,47
5916;фриз;4.33.102;Нет;930,23
5917;фриз;4.33.201;Нет;2170,55
5918;фриз;4.33.202;Нет;1178,3
5919;архитрав;4.04.201;Нет;1550,39
5920;архитрав;4.34.201;Нет;1426,36
5921;архитрав;4.34.202;Нет;1240,31
5922;архитрав;4.04.101;Нет;1240,31
5923;архитрав;4.04.102;Нет;1674,42
5924;архитрав;4.04.202;Нет;1984,5
5925;архитрав;4.04.301;Нет;1178,3
5926;архитрав;4.04.302;Нет;1984,5
5927;архитрав;4.34.101;Нет;1860,47
5928;архитрав;4.34.102;Нет;1116,28
5929;архитрав;4.34.301;Нет;1550,39
5930;архитрав;4.34.302;Нет;1116,28
5931;балясина;4.71.101;Нет;930,23
5932;балясина;4.71.201;Нет;806,2
5933;столб;4.75.101;Нет;3100,78
5934;столб;4.75.201;Нет;2480,62
5935;крышка (пирамида);4.76.101;Нет;496,12
5936;крышка (пирамида);4.76.201;Нет;279,37
5937;крышка столба (плоская);4.73.101;Нет;403,4
5938;крышка столба (плоская);4.73.201;Нет;310,08
5939;крышка (шар);4.77.101;Нет;496,12
5940;крышка (шар);4.77.201;Нет;403,4
5941;основание;4.74.101;Нет;5271,33
5942;основание;4.74.201;Нет;4341,09
5943;поручень;4.72.101;Нет;4527,14
5944;поручень;4.72.201;Нет;4031,02
5945;наличник;4.84.001;Нет;1550,39
5946;наличник;4.84.002;Нет;1337,18
5947;наличник;4.84.003;Нет;1031,23
5948;наличник;4.84.051;Нет;1612,41
5949;наличник;4.84.052;Нет;1276,34
5950;наличник;4.84.053;Нет;973,94
5951;арочное обрамление;4.87.031;Нет;1426,36
5952;арочное обрамление;4.87.032;Нет;1147,58
5953;арочное обрамление;4.87.033;Нет;744,19
5954;замковый камень;4.85.001;Нет;421,71
5955;замковый камень;4.85.002;Нет;372,09
5956;замковый камень;4.85.003;Нет;372,09
5957;подоконный элемент;4.82.001;Нет;1860,47
5958;подоконный элемент;4.82.002;Нет;1240,31
5959;подоконный элемент;4.82.003;Нет;1240,31
5960;подоконный элемент;4.82.101;Нет;899,52
5961;подоконный элемент;4.82.201;Нет;930,23
5962;подоконный элемент;4.82.202;Нет;930,23
5963;подоконный элемент;4.82.301;Нет;930,23
5964;подоконный элемент;4.82.302;Нет;930,23
5965;кронштейн-пьедестал;4.83.101;Нет;992,25
5966;кронштейн-пьедестал;4.83.102;Нет;604,8
5967;кронштейн-пьедестал;4.83.201;Нет;682,17
5968;кронштейн-пьедестал;4.83.202;Нет;698,12
5969;кронштейн-пьедестал;4.83.301;Нет;620,16
5970;кронштейн-пьедестал;4.83.302;Нет;558,14
5971;руст;4.86.003;Нет;403,4
5972;руст;4.86.004;Нет;248,06
5973;руст;4.86.005;Нет;403,4
5974;руст;4.86.001;Нет;682,17
5975;руст;4.86.002;Нет;434,11
5982;угловой элемент;1.52.361;Нет;284,01
5983;база;4.17.302;Нет;868,22
5984;база;4.53.201;Нет;326,03
5985;база;4.53.301;Нет;232,71
5986;база;4.17.101;Нет;868,22
5987;база;4.17.201;Нет;868,22
5988;база;4.17.202;Нет;620,16
5989;база;4.17.301;Нет;682,17
5990;база;4.23.101;Нет;651,46
5991;база;4.23.201;Нет;651,46
5992;база;4.23.301;Нет;651,46
5993;база;4.43.101;Нет;777,85
5994;база;4.43.201;Нет;716,43
5995;база;4.43.202;Нет;818,61
5996;база;4.43.301;Нет;818,61
5997;база;4.43.302;Нет;818,61
5998;база;4.47.101;Нет;353,78
5999;база;4.47.201;Нет;326,03
6000;база;4.47.202;Нет;372,09
6001;база;4.47.301;Нет;372,09
6002;база;4.47.302;Нет;372,09
6003;база;4.53.101;Нет;279,37
6004;база;4.53.302;Нет;232,71
6005;база;4.13.101;Нет;1910,08
6006;база;4.13.201;Нет;1910,08
6007;база;4.13.202;Нет;1364,34
6008;база;4.13.301;Нет;1500,78
6009;база;4.13.302;Нет;1910,08
6010;база;4.17.002;Нет;1178,3
6011;база;4.17.001;Нет;1054,27
6012;капитель;4.51.301;Нет;372,09
6013;капитель;4.15.101;Нет;837,51
6014;капитель;4.15.201;Нет;744,19
6015;капитель;4.15.301;Нет;1054,27
6016;капитель;4.21.101;Нет;651,46
6017;капитель;4.21.201;Нет;651,46
6018;капитель;4.21.301;Нет;930,23
6019;капитель;4.41.101;Нет;1084,98
6020;капитель;4.41.201;Нет;716,43
6021;капитель;4.41.301;Нет;818,61
6022;капитель;4.45.101;Нет;493,17
6023;капитель;4.45.201;Нет;326,03
6024;капитель;4.45.301;Нет;372,09
6025;капитель;4.51.101;Нет;279,37
6026;капитель;4.51.201;Нет;279,37
6027;капитель;4.11.101;Нет;1842,16
6028;капитель;4.11.201;Нет;1637,21
6029;капитель;4.11.301;Нет;2319,38
6030;капитель;4.15.102;Нет;1395,65
6031;регул;4.37.101;Нет;80,92
6032;регул;4.07.101;Нет;80,92
6033;мутул;4.05.102;Нет;418,75
6034;мутул;4.35.102;Нет;124,03
6035;мутул;4.35.101;Нет;161,24
6036;мутул;4.05.101;Нет;446,51
6037;модильон;4.08.301;Нет;130,53
6038;модильон;4.08.302;Нет;80,92
6039;модильон;4.38.301;Нет;80,92
6040;модильон;4.38.302;Нет;80,92
6041;триглиф;4.36.101;Нет;111,63
6042;триглиф;4.06.101;Нет;235,66
6043;ствол;4.52.102;Нет;1240,31
6044;ствол;4.52.301;Нет;930,23
6045;ствол;4.16.101;Нет;4961,25
6046;ствол;4.16.102;Нет;3100,78
6047;ствол;4.16.201;Нет;4031,02
6048;ствол;4.16.202;Нет;3720,94
6049;ствол;4.16.301;Нет;3100,78
6050;ствол;4.22.101;Нет;3100,78
6051;ствол;4.22.102;Нет;2790,7
6052;ствол;4.22.201;Нет;2790,7
6053;ствол;4.22.202;Нет;2790,7
6054;ствол;4.22.301;Нет;2852,72
6055;ствол;4.22.302;Нет;2480,62
6056;ствол;4.42.101;Нет;3001,56
6057;ствол;4.42.201;Нет;2455,82
6058;ствол;4.42.301;Нет;2046,52
6059;ствол;4.46.101;Нет;1364,34
6060;ствол;4.46.201;Нет;1116,28
6061;ствол;4.46.301;Нет;930,23
6062;ствол;4.52.101;Нет;1240,31
6063;ствол;4.52.201;Нет;1240,31
6064;ствол;4.52.202;Нет;1488,38
6065;ствол;4.52.302;Нет;744,19
6066;верхний фрагмент ствола;4.16.001;Нет;1364,34
6067;фрагмент ствола;4.16.002;Нет;1395,65
6068;ствол;4.12.301;Нет;6821,72
6069;ствол;4.12.101;Нет;10914,75
6070;ствол;4.12.102;Нет;6821,72
6071;ствол;4.12.202;Нет;8186,06
6072;ствол;4.12.201;Нет;8868,23
6073;колонна;4.30.301;Нет;
6074;колонна;4.30.201;Нет;
6075;колонна;4.30.202;Нет;
6076;колонна;4.30.101;Нет;
6077;колонна;4.30.102;Нет;
6078;колонна;4.30.104;Нет;
6079;колонна;4.30.204;Нет;
6080;колонна;4.30.304;Нет;
6081;полуколонна;4.10.301;Нет;
6082;полуколонна;4.10.201;Нет;
6083;полуколонна;4.10.202;Нет;
6084;полуколонна;4.10.101;Нет;
6085;полуколонна;4.10.102;Нет;
6086;полуколонна;4.10.104;Нет;
6087;полуколонна;4.10.103;Нет;
6088;полуколонна;4.10.204;Нет;
6089;полуколонна;4.10.305;Нет;
6090;пилястра;4.20.301;Нет;
6091;пилястра;4.20.302;Нет;
6092;пилястра;4.20.201;Нет;
6093;пилястра;4.20.202;Нет;
6094;пилястра;4.20.101;Нет;
6095;пилястра;4.20.102;Нет;
6096;пилястра;4.20.103;Нет;
6097;пилястра;4.20.104;Нет;
6098;пилястра;4.20.203;Нет;
6099;пилястра;4.20.204;Нет;
6100;пилястра;4.20.303;Нет;
6101;пилястра;4.20.304;Нет;
6102;пилястра;4.20.305;Нет;
6103;пилястра;4.20.306;Нет;
6104;клей монтажный 290 мл;E01.M.290;Нет;157,5
6105;клей универсальный 290 мл;E04.U.290;Нет;262,5
6106;клей стыковочный 80 мл;k-es80;Нет;226,8
6107;клей стыковочный 290 мл;E02.S.290;Нет;450,45
6108;карниз;1.50.101;Нет;405,72
6109;карниз FLEX;1.50.101;Да;811,45
6110;карниз FLEX;1.50.199;Да;950,81
6111;карниз;1.50.199;Нет;474,52
6112;молдинг;1.51.353;Нет;303,41
6113;молдинг FLEX;1.51.353;Да;606,82
6114;молдинг;1.51.356;Нет;284,01
6115;молдинг FLEX;1.51.356;Да;568,01
6135;откос;4.88.001;Нет;1085,57
6136;база;1.54.010;Нет;324,58
6168;элемент камина;1.64.004;Нет;4452,38
6169;элемент камина;1.64.005;Нет;2257,94
6170;элементы декоративного камина;1.64.100;Нет;
6171;элемент камина;1.64.005;Нет;2257,94
6172;карниз;1.50.108;Нет;786,75
6173;карниз;1.50.161;Нет;453,35
6174;карниз;1.50.179;Нет;412,78
6175;карниз;1.50.189;Нет;435,71
6176;карниз;1.50.207;Нет;426,89
6177;карниз;1.50.274;Нет;435,71
6178;карниз;1.50.275;Нет;797,34
6179;молдинг;1.51.346;Нет;311,48
6180;розетка;1.56.040;Нет;1384,76
6181;розетка;1.56.041;Нет;961,39
6182;кронштейн;1.19.007;Нет;560,7
6183;кронштейн;1.19.008;Нет;560,7
6184;капитель;1.21.008;Нет;467,47
6185;ствол;1.22.050;Нет;804,39
6186;база;1.23.600;Нет;571,54
6187;пилястра;1.20.103;Нет;
6188;карниз;4.91.001;Нет;2953,12
6189;карниз;4.91.004;Нет;3839,06
6194;карниз FLEX;1.50.208;Да;961,39
6195;карниз FLEX;1.50.204;Да;783,22
6196;карниз FLEX;1.50.189;Да;869,66
6198;замковый камень;4.85.004;Нет;389,81
6199;замковый камень;4.85.005;Нет;531,56
6200;карниз;4.91.002;Нет;4429,69
6201;наличник;4.84.005;Нет;649,69
6202;кронштейн-пьедестал;4.83.003;Нет;186,05
6206;молдинг;1.51.359;Нет;284,01
6207;карниз FLEX;1.50.161;Да;904,94
6208;молдинг FLEX;1.51.359;Да;568,01
6211;наличник;4.84.004;Нет;844,59
6212;наличник;4.84.006;Нет;1299,38
6213;карниз;4.91.003;Нет;2728,69
6214;карниз;4.91.005;Нет;2923,59
6215;фриз;4.33.302;Нет;930,23
6216;кронштейн-пьедестал;4.83.002;Нет;223,26
6217;фрагмент ствола;4.16.002;Нет;1395,65
6218;фрагмент ствола;4.16.002;Нет;1395,65
6313;молдинг FLEX;1.51.346;Да;622,97
6355;угловой элемент;1.52.322;Нет;262,5
6356;угловой элемент;1.52.348;Нет;277,2
6357;угловой элемент;1.52.286;Нет;273
6358;угловой элемент;1.52.287;Нет;290,85
6359;карниз FLEX;1.50.108;Да;1573,51
6360;карниз;1.50.213;Нет;446,25
6361;карниз FLEX;1.50.213;Да;893,55
6362;карниз;1.50.279;Нет;917,7
6363;карниз;1.50.276;Нет;470,4
6364;карниз FLEX;1.50.276;Да;939,75
6365;карниз;1.50.278;Нет;495,6
6366;карниз FLEX;1.50.278;Да;990,15
6367;розетка;1.56.044;Нет;996,45
6368;молдинг;1.51.360;Нет;355,95
6369;молдинг FLEX;1.51.360;Да;710,85
6370;молдинг;1.51.363;Нет;553,35
6371;молдинг FLEX;1.51.363;Да;1107,75
6372;молдинг;1.51.362;Нет;364,35
6373;молдинг FLEX;1.51.362;Да;727,65
6374;молдинг;1.51.370;Нет;400,05
6375;молдинг FLEX;1.51.370;Да;800,1
6376;плинтус;1.53.110;Нет;674,1
6377;плинтус FLEX;1.53.110;Да;1347,15
6378;колонна;1.30.203;Нет;
6379;колонна;1.30.103;Нет;
6380;карниз FLEX;1.50.179;Да;825,56
6381;карниз FLEX;1.50.207;Да;853,79
6382;карниз FLEX;1.50.275;Да;1594,67
6385;ствол;4.16.003;Нет;974,53
6386;ствол;4.16.004;Нет;1358,44
6387;ствол;4.16.005;Нет;974,53
6388;капитель;4.15.202;Нет;1949,06
6389;капитель;4.15.302;Нет;2923,59
6390;капитель;4.11.102;Нет;3070,07
6391;капитель;4.11.202;Нет;4287,94
6392;капитель;4.11.302;Нет;6431,91
6393;база;4.13.001;Нет;2319,38
6394;ствол;4.12.001;Нет;3001,56
6395;ствол;4.12.002;Нет;3070,66
6396;ствол;4.12.003;Нет;2143,97
6397;ствол;4.12.004;Нет;2988,56
6398;ствол;4.12.005;Нет;2143,97
6423;карниз FLEX;1.50.271;Да;2741,29
6424;карниз FLEX;1.50.274;Да;873,19
6429;клей стыковочный 60 мл;E03.S.60;Нет;189
6430;база;1.54.030;Нет;338,1
6431;квадрат;1.54.013;Нет;123,9
6432;квадрат;1.54.013;Нет;123,9
6433;база;1.54.030;Нет;338,1
6434;угловой элемент;1.52.285;Нет;271,95
6435;молдинг;1.51.367;Нет;583,8
6436;молдинг FLEX;1.51.367;Да;1148,7
6437;карниз;1.50.214;Нет;406,35
6438;карниз;1.50.280;Нет;1222,2
6439;молдинг;1.51.368;Нет;695,1
6440;орнамент;1.60.025;Нет;445,2
6441;орнамент;1.60.032;Нет;817,95
6442;орнамент;1.60.020;Нет;159,6
6443;орнамент;1.60.120;Нет;159,6
6444;торцевой элемент;4.33.332;Нет;136,43
6445;торцевой элемент;4.31.232;Нет;938,5
6446;торцевой элемент;4.81.031;Нет;252,79
6447;торцевой элемент;4.81.032;Нет;338,43
6448;внешний угол;4.32.111;Нет;818,61
6449;внешний угол;4.32.312;Нет;957,99
6450;внешний угол;4.81.011;Нет;504,98
6451;внешний угол;4.81.012;Нет;644,96
6452;внутренний угол;4.31.222;Нет;1313,55
6453;внутренний угол;4.32.221;Нет;1007,02
6454;внутренний угол;4.81.021;Нет;504,98
6455;внутренний угол;4.81.022;Нет;644,96
6456;опорный блок;4.78.101;Нет;279,37
6457;полукрышка;4.73.211;Нет;186,05
6458;полукрышка пирамида;4.76.111;Нет;310,08
6459;полуоснование;4.74.111;Нет;3100,78
6460;полупоручень;4.72.111;Нет;2790,7
6461;полустолб;4.75.111;Нет;1860,47
6462;полустолб;4.75.211;Нет;1488,38
6463;торцевой элемент;4.02.331;Нет;1509,64
6464;торцевой элемент;4.03.131;Нет;136,43
6465;торцевой элемент;4.03.132;Нет;164,78
6466;торцевой элемент;4.03.332;Нет;142,93
6467;полубалясина;4.71.111;Нет;620,16
6468;полубалясина;4.71.211;Нет;496,12
6469;торцевой элемент;4.33.331;Нет;136,43
6470;торцевой элемент;4.34.131;Нет;223,26
6471;торцевой элемент;4.34.231;Нет;171,28
6472;внутренний угол;4.32.322;Нет;957,99
6473;торцевой элемент;4.32.331;Нет;699,89
6474;торцевой элемент;4.32.332;Нет;643,78
6475;торцевой элемент;4.33.132;Нет;136,43
6476;торцевой элемент;4.33.232;Нет;136,43
6477;торцевой элемент;4.04.331;Нет;136,43
6478;внешний угол;4.01.111;Нет;1862,83
6479;внешний угол;4.01.113;Нет;2824,37
6480;внешний угол;4.01.211;Нет;1839,21
6481;внешний угол;4.01.212;Нет;1970,32
6482;внешний угол;4.01.311;Нет;1818,53
6483;внешний угол;4.02.111;Нет;2098,49
6484;внешний угол;4.02.211;Нет;1742,34
6485;внешний угол;4.02.311;Нет;2021,12
6486;внутренний угол;4.01.121;Нет;1862,83
6487;внутренний угол;4.01.123;Нет;2824,37
6488;внутренний угол;4.01.221;Нет;1839,21
6489;внутренний угол;4.01.222;Нет;1970,32
6490;внутренний угол;4.01.321;Нет;1818,53
6491;внутренний угол;4.01.322;Нет;1957,92
6492;внутренний угол;4.02.121;Нет;2098,49
6493;плинтус столба;4.79.101;Нет;434,11
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;m_comp_b101;Нет;2381
6498;карниз;1.50.284;Нет;438,9
6499;карниз FLEX;1.50.284;Да;876,75
6500;карниз;1.50.283;Нет;423,15
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;m_comp_b201;Нет;2381
6502;внешний угол;4.32.212;Нет;1007,02
6503;внешний угол;4.32.121;Нет;818,61
6504;торцевой элемент;4.32.131;Нет;551,64
6505;балюстрада;4.70.101;Нет;
6506;балюстрада;4.70.102;Нет;
6507;балюстрада;4.70.103;Нет;
6508;балюстрада;4.70.111;Нет;
6509;балюстрада;4.70.112;Нет;
6510;балюстрада;4.70.201;Нет;
6511;балюстрада;4.70.202;Нет;
6512;балюстрада;4.70.203;Нет;
6513;балюстрада;4.70.211;Нет;
6514;балюстрада;4.70.212;Нет;
6515;полукрышка;4.73.111;Нет;248,06
6516;полупоручень;4.72.211;Нет;2418,61
6517;полуоснование;4.74.211;Нет;2604,66
6518;полукрышка пирамида;4.76.211;Нет;186,05
6519;ниша;0-1.61.102-1.61.120;Нет;
6520;ниша;0-1.61.101-1.61.110;Нет;
6538;орнамент;1.60.026;Нет;150
6539;орнамент;1.60.029;Нет;493,5
6540;карниз;1.50.281;Нет;1141,35
6541;молдинг;1.51.374;Нет;513
6542;молдинг FLEX;1.51.374;Да;1027
6544;внешний угол;4.32.311;Нет;1040,68
6545;внутренний угол;4.32.321;Нет;1040,68
6546;торцевой элемент;4.32.231;Нет;665,63
6547;орнамент;1.60.021;Нет;913,5
6548;орнамент;1.60.022;Нет;1093
6549;орнамент;1.60.024;Нет;439,95
6550;орнамент;1.60.027;Нет;439,95
6551;орнамент;1.60.028;Нет;564,9
6552;кронштейн;1.19.010;Нет;583,8
6553;карниз;1.50.285;Нет;955,5
6554;карниз;1.50.286;Нет;470,4
6555;карниз;1.50.282;Нет;423,15
6564;карниз FLEX;1.50.286;Да;520,8
6565;карниз;1.50.288;Нет;423,15
6566;молдинг;1.51.375;Нет;357
6581;карниз FLEX;1.50.288;Да;846,3
6582;карниз FLEX;1.50.280;Да;2443,35
6583;орнамент;1.60.034;Нет;378
6584;молдинг;1.51.373;Нет;584,85
6585;орнамент;1.60.033;Нет;421,05
6586;орнамент;1.60.030;Нет;423,15
6587;карниз;1.50.277;Нет;942,9
6588;розетка;1.56.008;Нет;701
6589;орнамент;1.60.031;Нет;382
6590;орнамент;1.60.123;Нет;469
6591;орнамент;1.60.023;Нет;468
6592;полуколонна;4.10.205;Нет;
6593;полуколонна;4.10.206;Нет;
6594;ствол;4.16.004;Нет;1358,44
6595;ствол;4.16.004;Нет;1358,44
6596;полуколонна;4.10.307;Нет;
6597;полуколонна;4.10.306;Нет;
6598;база;4.13.002;Нет;2592,25
6599;ствол;4.12.002;Нет;3070,66
6600;ствол;4.12.002;Нет;3070,66
6601;ствол;4.12.004;Нет;2988,56
6602;ствол;4.12.004;Нет;2988,56
6603;колонна;4.30.205;Нет;
6604;колонна;4.30.306;Нет;
6605;колонна;4.30.206;Нет;
6606;колонна;4.30.307;Нет;
6611;карниз FLEX;1.50.273;Да;3155,83
6612;молдинг FLEX;1.51.375;Да;712,95
6613;внешний угол;4.01.312;Нет;1957,92
6614;сандрик;4.89.001;Нет;3062
6615;орнамент;4.99.001;Нет;307
6616;орнамент;4.99.002;Нет;141
6617;внутренний угол;4.02.221;Нет;1742,34
6618;внутренний угол;4.02.321;Нет;2021,12
6619;торцевой элемент;4.34.332;Нет;136,43
6620;торцевой элемент;4.34.232;Нет;136,43
6621;торцевой элемент;4.01.131;Нет;1453,53
6622;торцевой элемент;4.34.132;Нет;136,43
6623;торцевой элемент;4.32.232;Нет;665,63
6624;торцевой элемент;4.01.133;Нет;2210,71
6625;торцевой элемент;4.01.231;Нет;1361,39
6626;внутренний угол;4.32.222;Нет;1007,02
6627;торцевой элемент;4.01.232;Нет;1458,84
6628;внешний угол;4.32.211;Нет;1007,02
6629;торцевой элемент;4.01.331;Нет;1374,98
6630;торцевой элемент;4.34.331;Нет;170,69
6631;торцевой элемент;4.01.332;Нет;1480,7
6632;торцевой элемент;4.33.231;Нет;192,54
6633;торцевой элемент;4.33.131;Нет;189
6634;торцевой элемент;4.31.332;Нет;887,12
6635;торцевой элемент;4.31.331;Нет;1064,31
6636;торцевой элемент;4.31.231;Нет;852,86
6637;торцевой элемент;4.02.131;Нет;1571,06
6638;торцевой элемент;4.31.131;Нет;1649,62
6639;торцевой элемент;4.02.231;Нет;1271,62
6640;внутренний угол;4.31.322;Нет;1227,91
6641;торцевой элемент;4.03.132;Нет;164,78
6642;внутренний угол;4.31.321;Нет;1473,61
6643;торцевой элемент;4.03.231;Нет;136,43
6644;внутренний угол;4.31.221;Нет;1194,24
6645;внутренний угол;4.31.121;Нет;2181,77
6646;торцевой элемент;4.03.232;Нет;136,43
6647;торцевой элемент;4.03.331;Нет;136,43
6648;внешний угол;4.31.312;Нет;1227,91
6649;торцевой элемент;4.04.131;Нет;136,43
6650;внешний угол;4.31.311;Нет;1473,61
6651;торцевой элемент;4.04.132;Нет;136,43
6652;внешний угол;4.31.212;Нет;1313,55
6653;торцевой элемент;4.04.231;Нет;136,43
6654;внешний угол;4.31.211;Нет;1194,24
6655;торцевой элемент;4.04.232;Нет;136,43
6656;внешний угол;4.31.111;Нет;2181,77
6657;торцевой элемент;4.04.332;Нет;136,43
6658;торцевой элемент;4.82.031;Нет;170,69
6659;арочное обрамление FLEX;4.87.031;Да;1805
6660;арочное обрамление FLEX;4.87.032;Да;1805
6661;арочное обрамление FLEX;4.87.033;Да;1083
6662;карниз FLEX;1.50.281;Да;2283,75
6663;карниз FLEX;1.50.282;Да;846,3
6664;молдинг FLEX;1.51.368;Да;1390,2
6665;молдинг;1.51.364;Нет;484
6666;элемент камина;1.64.001;Нет;5520,9
6667;элемент камина;1.64.002;Нет;3222,45
6668;элемент камина;1.64.003;Нет;3222,45
6669;элементы декоративного камина;1.64.101;Нет;
6670;карниз FLEX;1.50.277;Да;1884,75
6671;молдинг FLEX;1.51.373;Да;1063
6672;розетка;1.56.050;Нет;574,35
6674;архитрав FLEX;1.26.001;Да;1559,39
6675;архитрав FLEX;1.26.002;Да;1559,39
6676;архитрав FLEX;1.26.003;Да;1598,2
6683;розетка;1.56.047;Нет;571
6684;кронштейн;1.19.011;Нет;547,05
6687;молдинг;1.51.307;Нет;541,55
6707;молдинг;1.51.369;Нет;443,1
6708;молдинг;1.51.376;Нет;353,85
6709;розетка;1.56.045;Нет;1348
6710;угловой элемент;1.52.352;Нет;280
6711;кронштейн;1.19.009;Нет;531
6736;орнамент;1.60.037;Нет;472,5
6737;орнамент;1.60.038;Нет;450,45
6738;орнамент;1.60.039;Нет;454,65
6739;орнамент;1.60.040;Нет;487,2
6740;наличник;1.54.014;Нет;868,35
6741;розетка;1.56.043;Нет;449,4
6742;розетка;1.56.048;Нет;449,4
6743;розетка;1.56.049;Нет;433,65
6744;розетка;1.56.051;Нет;433,65
6749;карниз;1.50.290;Нет;401,1
6750;угловой элемент;1.52.375;Нет;283,5
6751;кронштейн;1.19.013;Нет;657,3
6755;молдинг;1.51.338;Нет;282,45
6756;угловой элемент;1.52.376;Нет;275,1
6757;орнамент;1.60.035;Нет;132
6758;орнамент;1.60.135;Нет;132
6761;угловой элемент;1.52.283;Нет;268
6762;угловой элемент;1.52.284;Нет;258
6763;кронштейн;1.19.012;Нет;531
6764;розетка;1.56.046;Нет;1591,8
6765;карниз;1.50.225;Нет;370
6766;карниз;1.50.226;Нет;406
6767;орнамент;1.60.036;Нет;904
6768;карниз;1.50.289;Нет;379,05
6770;карниз FLEX;1.50.283;Да;775,95
6771;карниз;1.50.206;Нет;308,7
6772;кронштейн;1.19.014;Нет;559,65
6773;карниз;1.50.295;Нет;290,85
6783;карниз;1.50.293;Нет;452,55
6784;карниз;1.50.294;Нет;309,75
6785;карниз FLEX;1.50.279;Да;1680
6786;карниз FLEX;1.50.293;Да;905,1
6787;карниз FLEX;1.50.294;Да;618,45
6807;карниз FLEX;1.50.290;Да;803,25
6808;карниз FLEX;1.50.289;Да;758,1
6809;карниз FLEX;1.50.206;Да;617,4
6810;карниз FLEX;1.50.295;Да;580,65
6811;молдинг FLEX;1.51.376;Да;706,65
6812;молдинг FLEX;1.51.338;Да;563,85
6817;кронштейн;1.19.018;Нет;729,75
6818;молдинг;1.51.382;Нет;580,65
6819;молдинг;1.51.377;Нет;290,85
6820;молдинг;1.51.379;Нет;286,65
6821;карниз;1.50.272;Нет;309,75
6823;молдинг FLEX;1.51.379;Да;573,3
6824;карниз FLEX;1.50.272;Да;618,45
6826;молдинг;1.51.371;Нет;460,95
6827;карниз;1.50.292;Нет;286,65
6828;карниз FLEX;1.50.292;Да;573,3
6829;карниз FLEX;1.50.225;Да;740
6830;карниз FLEX;1.50.226;Да;813
6831;карниз FLEX;1.50.214;Да;744,45
6835;молдинг;1.51.378;Нет;275,1
6836;розетка;1.56.052;Нет;404
6837;квадрат;1.54.017;Нет;112
8330;молдинг FLEX;1.51.378;Да;549,15
8331;молдинг FLEX;1.51.377;Да;578
8332;молдинг FLEX;1.51.382;Да;1154
8981;кронштейн;1.19.015;Нет;519
12094;карниз;1.50.298;Нет;301
12104;молдинг;1.51.372;Нет;276
13520;карниз;1.50.296;Нет;435
14598;угловой элемент;1.52.299;Нет;295
14599;угловой элемент;1.52.279;Нет;295
14600;молдинг;1.51.365;Нет;406
14781;плинтус;1.53.108;Нет;572
