IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5084;молдинг FLEX;1.51.306;2000;;;;;31;550;550;550;;;;;Да;ВР000005924;;4,00;93,00;10;Интерьерный декор;гибкие молдинги;;1210.00
5085;молдинг FLEX;1.51.307;2000;;;;;96;550;550;1500;;;;;Да;ВР000005920;;4,00;93,00;25;Интерьерный декор;гибкие молдинги;;2292.00
5086;молдинг FLEX;1.51.324;2000;;;;;54;550;550;1500;;;;;Да;ВР000005936;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1110.00
5087;молдинг FLEX;1.51.352;2000;;;;;36;550;550;550;;;;;Да;ВР000005945;;4,00;93,00;21;Интерьерный декор;гибкие молдинги;;1372.00
5088;молдинг FLEX;1.51.325;2000;;;;;125;550;550;2500;;;;;Да;ВР000005941;;4,00;93,00;15;Интерьерный декор;гибкие молдинги;;2442.00
5089;молдинг FLEX;1.51.312;2000;;;;;40;550;550;1500;;;;;Да;ВР000005926;;4,00;72,50;19;Интерьерный декор;гибкие молдинги;;1350.00
5090;молдинг FLEX;1.51.332;2000;;;;;50;550;550;1000;;;;;Да;ВР001023824;;4,00;93,00;16;Интерьерный декор;гибкие молдинги;;1424.00
5091;молдинг FLEX;1.51.350;2000;;;;;139;550;550;2500;;;;;Да;ВР000005943;;4,00;93,00;36;Интерьерный декор;гибкие молдинги;;2460.00
5092;молдинг FLEX;1.51.326;2000;;;;;50;550;550;550;;;;;Да;ВР000005940;;4,00;72,50;28;Интерьерный декор;гибкие молдинги;;1414.00
5093;молдинг FLEX;1.51.308;2000;;;;;41;550;550;550;;;;;Да;ВР000005922;;4,00;72,50;20;Интерьерный декор;гибкие молдинги;;1350.00
5094;молдинг FLEX;1.51.309;2000;;;;;74;550;550;1000;;;;;Да;ВР000005923;;4,00;93,00;21;Интерьерный декор;гибкие молдинги;;1510.00
5095;молдинг FLEX;1.51.310;2000;;;;;96;550;550;1500;;;;;Да;ВР000005925;;4,00;93,00;19;Интерьерный декор;гибкие молдинги;;2292.00
5096;молдинг FLEX;1.51.313;2000;;;;;53;550;550;550;;;;;Да;ВР000005939;;4,00;93,00;20;Интерьерный декор;гибкие молдинги;;1434.00
5097;молдинг FLEX;1.51.315;2000;;;;;75;550;550;1000;;;;;Да;ВР000005929;;4,00;93,00;22;Интерьерный декор;гибкие молдинги;;1484.00
5098;молдинг FLEX;1.51.316;2000;;;;;90;550;550;1500;;;;;Да;ВР000005930;;4,00;93,00;18;Интерьерный декор;гибкие молдинги;;1372.00
5099;молдинг FLEX;1.51.317;2000;;;;;101;550;550;1500;;;;;Да;ВР000005931;;4,00;93,00;20;Интерьерный декор;гибкие молдинги;;2170.00
5100;молдинг FLEX;1.51.318;2000;;;;;65;550;550;550;;;;;Да;ВР000005932;;4,00;93,00;32;Интерьерный декор;гибкие молдинги;;1536.00
5101;молдинг FLEX;1.51.319;2000;;;;;124;550;550;1500;;;;;Да;ВР000005937;;4,00;93,00;30;Интерьерный декор;гибкие молдинги;;2482.00
5102;молдинг FLEX;1.51.320;2000;;;;;113;550;550;1500;;;;;Да;ВР000005933;;4,00;93,00;20;Интерьерный декор;гибкие молдинги;;2366.00
5103;молдинг FLEX;1.51.322;2000;;;;;25;550;550;550;;;;;Да;ВР001022872;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1132.00
5104;молдинг FLEX;1.51.328;2000;;;;;46;550;550;550;;;;;Да;ВР000005946;;4,00;93,00;30;Интерьерный декор;гибкие молдинги;;1414.00
5105;молдинг FLEX;1.51.330;2000;;;;;60;550;550;550;;;;;Да;ВР000005951;;4,00;93,00;28;Интерьерный декор;гибкие молдинги;;1490.00
5106;молдинг FLEX;1.51.333;2000;;;;;57;550;550;550;;;;;Да;ВР000005942;;4,00;93,00;27;Интерьерный декор;гибкие молдинги;;1205.00
5107;молдинг FLEX;1.51.340;2000;;;;;78;550;550;1000;;;;;Да;ВР000005934;;4,00;93,00;25;Интерьерный декор;гибкие молдинги;;1398.00
5108;молдинг FLEX;1.51.341;2000;;;;;75;550;550;1000;;;;;Да;ВР001008158;;4,00;93,00;21;Интерьерный декор;гибкие молдинги;;1538.00
5109;молдинг FLEX;1.51.342;2000;;;;;75;550;550;1500;;;;;Да;ВР001008159;;4,00;93,00;15;Интерьерный декор;гибкие молдинги;;1482.00
5110;молдинг FLEX;1.51.343;2000;;;;;75;550;550;1500;;;;;Да;ВР001008161;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1452.00
5111;молдинг FLEX;1.51.344;2000;;;;;90;550;550;1500;;;;;Да;ВР001008160;;4,00;93,00;18;Интерьерный декор;гибкие молдинги;;1482.00
5112;молдинг FLEX;1.51.351;2000;;;;;58;550;550;550;;;;;Да;ВР000005944;;4,00;93,00;28;Интерьерный декор;гибкие молдинги;;1452.00
5113;молдинг FLEX;1.51.380;2000;;;;;220;550;550;3500;;;;;Да;ВР000005935;;4,50;103,00;25;Интерьерный декор;гибкие молдинги;;3260.00
5114;молдинг FLEX;1.51.401;2000;;;;;22;550;550;550;;;;;Да;ВР000005948;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1114.00
5115;молдинг FLEX;1.51.323;2000;;;;;32;550;550;550;;;;;Да;ВР001022871;;4,00;93,00;10;Интерьерный декор;гибкие молдинги;;1152.00
5116;молдинг FLEX;1.51.339;2000;;;;;56;550;550;1000;;;;;Да;ВР001023834;;4,00;93,00;13;Интерьерный декор;гибкие молдинги;;1452.00
5117;молдинг FLEX;1.51.331;2000;;;;;67;550;550;1000;;;;;Да;ВР001023822;;4,00;93,00;20;Интерьерный декор;гибкие молдинги;;1510.00
5118;молдинг FLEX;1.51.336;2000;;;;;66;550;550;1500;;;;;Да;ВР001023830;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1424.00
5119;молдинг FLEX;1.51.334;2000;;;;;33;550;550;1000;;;;;Да;ВР001023826;;4,00;93,00;14;Интерьерный декор;гибкие молдинги;;1374.00
5120;молдинг FLEX;1.51.335;2000;;;;;75;550;550;1000;;;;;Да;ВР001023828;;4,00;93,00;16;Интерьерный декор;гибкие молдинги;;1514.00
5121;молдинг FLEX;1.51.337;2000;;;;;78;550;550;1500;;;;;Да;ВР001023832;;4,00;93,00;14;Интерьерный декор;гибкие молдинги;;1482.00
5122;молдинг FLEX;1.51.348;2000;;;;;49;550;550;;;;;;Да;ВР002025334;;4,00;93,00;25;Интерьерный декор;гибкие молдинги;;1434.00
5123;молдинг FLEX;1.51.349;2000;;;;;105;550;550;;;;;;Да;ВР002025336;;4,00;93,00;20;Интерьерный декор;гибкие молдинги;;2406.00
5124;молдинг FLEX;1.51.329;2000;;;;;23;550;550;550;;;;;Да;ВР001023820;;4,00;93,00;12;Интерьерный декор;гибкие молдинги;;1174.00
5125;молдинг FLEX;1.51.347;2000;;;;;91;550;550;;;;;;Да;ВР002025136;;4,00;93,00;27;Интерьерный декор;гибкие молдинги;;2252.00
5126;молдинг FLEX;1.51.355;2000;;;;;102;550;550;2000;;;;;Да;ВР002025435;;4,00;93,00;38;Интерьерный декор;гибкие молдинги;;2330.00
5127;молдинг FLEX;1.51.354;2000;;;;;68;550;550;1000;;;;;Да;ВР002025433;;4,00;93,00;26;Интерьерный декор;гибкие молдинги;;1486.00
5128;плинтус;1.53.102;2000;;;;;150;;;;22;;;;Нет;ВР000004322;;4,00;93,00;;Интерьерный декор;плинтусы;;1300.00
5129;плинтус;1.53.103;2000;;;;;110;;;;15;;;;Нет;ВР000004323;;4,00;93,00;;Интерьерный декор;плинтусы;;1193.00
5130;плинтус;1.53.104;2000;;;;;120;;;;25;;;;Нет;ВР001005248;;4,00;93,00;;Интерьерный декор;плинтусы;;1213.00
5131;плинтус;1.53.105;2000;;;;;160;;;;24;;;;Нет;ВР001022003;;4,50;103,00;;Интерьерный декор;плинтусы;;1337.00
5132;плинтус;1.53.106;2000;;;;;70;;;;17;;;;Нет;ВР001022873;;4,00;93,00;;Интерьерный декор;плинтусы;;1087.00
5133;плинтус;1.53.107;2000;;;;;80;;;;22;;;;Нет;ВР001022874;;4,00;93,00;;Интерьерный декор;плинтусы;;1045.00
5134;плинтус;1.53.109;2000;;;;;98;;;;16;;;;Нет;ВР002025436;;4,00;93,00;;Интерьерный декор;плинтусы;;1170.00
5135;плинтус;1.53.101;2000;;;;;110;;;;26;;;;Нет;ВР000004321;;4,00;93,00;;Интерьерный декор;плинтусы;;1257.00
5136;плинтус FLEX;1.53.102;2000;;;;;150;550;550;;22;;;;Да;ВР000005960;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2600.00
5137;плинтус FLEX;1.53.103;2000;;;;;110;550;550;;15;;;;Да;ВР000005961;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2386.00
5138;плинтус FLEX;1.53.104;2000;;;;;120;550;550;;25;;;;Да;ВР001022004;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2426.00
5139;плинтус FLEX;1.53.105;2000;;;;;160;550;550;;24;;;;Да;ВР001022005;;4,50;103,00;;Интерьерный декор;гибкие плинтусы;;2674.00
5140;плинтус FLEX;1.53.106;2000;;;;;70;550;550;;17;;;;Да;ВР001022876;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2174.00
5141;плинтус FLEX;1.53.107;2000;;;;;80;550;550;;22;;;;Да;ВР001022875;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2090.00
5142;плинтус FLEX;1.53.109;2000;;;;;98;550;550;;16;;;;Да;ВР002025437;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2340.00
5143;плинтус FLEX;1.53.101;2000;;;;;110;550;550;;26;;;;Да;ВР000005959;;4,00;93,00;;Интерьерный декор;гибкие плинтусы;;2514.00
5144;угловой элемент;1.52.326;;285;285;;;;;;;;;;;Нет;ВР000004306;;4,00;28,00;30;Интерьерный декор;угловые элементы;;620.00
5145;угловой элемент;1.52.301;;210;210;;;;;;;;;;;Нет;ВР000001080;;4,00;24,00;16;Интерьерный декор;угловые элементы;;531.00
5146;угловой элемент;1.52.302;;215;215;;;;;;;;;;;Нет;ВР000001300;;4,00;24,00;25;Интерьерный декор;угловые элементы;;545.00
5147;угловой элемент;1.52.290;;215;395;;;;;;;;;;;Нет;ВР000001732;;4,00;18,10;24;Интерьерный декор;угловые элементы;;576.00
5148;угловой элемент;1.52.293;;215;395;;;;;;;;;;;Нет;ВР000001733;;4,00;18,10;24;Интерьерный декор;угловые элементы;;576.00
5149;угловой элемент;1.52.292;;255;255;;;;;;;;;;;Нет;ВР000001755;;4,00;24,00;19;Интерьерный декор;угловые элементы;;590.00
5150;угловой элемент;1.52.288;;270;270;;;;;;;;;;;Нет;ВР000005304;;4,00;24,00;32;Интерьерный декор;угловые элементы;;602.00
5151;угловой элемент;1.52.294;;260;260;;;;;;;;;;;Нет;ВР000001643;;4,00;24,00;19;Интерьерный декор;угловые элементы;;602.00
5152;угловой элемент;1.52.291;;195;195;;;;;;;;;;;Нет;ВР000001731;;4,00;18,10;22;Интерьерный декор;угловые элементы;;549.00
5153;угловой элемент;1.52.295;;195;195;;;;;;;;;;;Нет;ВР000001734;;4,00;18,10;22;Интерьерный декор;угловые элементы;;549.00
5154;угловой элемент;1.52.328;;250;250;;;;;;;;;;;Нет;ВР000005640;;4,00;24,00;30;Интерьерный декор;угловые элементы;;549.00
5155;угловой элемент;1.52.400;;293;293;;;;;;;;;;;Нет;ВР000005828;;4,00;24,00;26;Интерьерный декор;угловые элементы;;579.00
5156;угловой элемент;1.52.289;;105;300;;;;;;;;;;;Нет;ВР000005338;;4,00;18,10;20;Интерьерный декор;угловые элементы;;533.00
5157;угловой элемент;1.52.296;;390;270;;;;;;;;;;;Нет;ВР000001774;;4,00;28,00;19;Интерьерный декор;угловые элементы;;660.00
5158;угловой элемент;1.52.297;;215;215;;;;;;;;;;;Нет;ВР000005406;;4,00;24,00;20;Интерьерный декор;угловые элементы;;537.00
5159;угловой элемент;1.52.298;;215;215;;;;;;;;;;;Нет;ВР000004320;;4,00;24,00;20;Интерьерный декор;угловые элементы;;537.00
5160;угловой элемент;1.52.300;;300;300;;;;;;;;;;;Нет;ВР000005506;;4,00;24,00;21;Интерьерный декор;угловые элементы;;549.00
5161;угловой элемент;1.52.303;;295;295;;;;;;;;;;;Нет;ВР000005507;;4,00;24,00;21;Интерьерный декор;угловые элементы;;549.00
5162;угловой элемент;1.52.308;;160;160;;;;;;;;;;;Нет;ВР000001351;;4,00;18,10;20;Интерьерный декор;угловые элементы;;526.00
5163;угловой элемент;1.52.312;;210;208;;;;;;;;;;;Нет;ВР000001679;;4,00;24,00;19;Интерьерный декор;угловые элементы;;531.00
5164;угловой элемент;1.52.313;;635;635;;;;;;;;;;;Нет;ВР000004280;;4,00;28,00;43;Интерьерный декор;угловые элементы;;1137.00
5165;угловой элемент;1.52.314;;390;270;;;;;;;;;;;Нет;ВР000001775;;4,00;24,00;19;Интерьерный декор;угловые элементы;;660.00
5166;угловой элемент;1.52.318;;175;175;;;;;;;;;;;Нет;ВР000004383;;4,00;18,10;32;Интерьерный декор;угловые элементы;;563.00
5167;кронштейн;1.19.001;;180;313;149;;;;;;;;;;Нет;ВР000001447;;;25,00;;Интерьерный декор;кронштейны;;1536.00
5168;кронштейн;1.19.137;;73;39;97;;;;;;;;;;Нет;ВР000001828;;;25,00;;Интерьерный декор;кронштейны;;226.00
5169;кронштейн;1.19.002;;120;305;76;;;;;;;;;;Нет;ВР000001352;;;25,00;;Интерьерный декор;кронштейны;;1149.00
5170;кронштейн;1.19.005;;188;496;163;;;;;;;;;;Нет;ВР000001928;;;25,00;;Интерьерный декор;кронштейны;;1270.00
5171;кронштейн;1.19.003;;121;152;120;;;;;;;;;;Нет;ВР000001450;;;25,00;;Интерьерный декор;кронштейны;;1153.00
5172;кронштейн;1.19.004;;87;216;74;;;;;;;;;;Нет;ВР000001866;;;25,00;;Интерьерный декор;кронштейны;;1154.00
5173;кронштейн;1.19.006;;350;450;325;;;;;;;;;;Нет;ВР002025513;;;25,00;;Интерьерный декор;кронштейны;;3713.00
5174;розетка;1.56.017;;;;;;;;;;;;;450;Нет;ВР000001180;;;15,00;47;Интерьерный декор;розетки;;1620.00
5175;розетка;1.56.001;;;;;;;;;;;;;695;Нет;ВР000005505;;;17,00;60;Интерьерный декор;розетки;;2206.00
5176;розетка;1.56.002;;;;;;;;;;;;;520;Нет;ВР001023635;;;17,00;35;Интерьерный декор;розетки;;1568.00
5177;розетка;1.56.004;;;;;;;;;;;;;435;Нет;ВР001023637;;;15,00;32;Интерьерный декор;розетки;;1279.00
5178;розетка;1.56.007;;;;;;;;;;;;;400;Нет;ВР001023640;;;15,00;60;Интерьерный декор;розетки;;1326.00
5179;розетка;1.56.013;;;;;;;;;;;;;260;Нет;ВР000001069;;;15,00;32;Интерьерный декор;розетки;;875.00
5180;розетка;1.56.014;;;;;;;;;;;;;340;Нет;ВР000001070;;;15,00;55;Интерьерный декор;розетки;;912.00
5181;розетка;1.56.015;;;;;;;;;;;;;555;Нет;ВР000001071;;;15,00;62;Интерьерный декор;розетки;;1724.00
5182;розетка;1.56.016;;;;;;;;;;;;;480;Нет;ВР000001075;;;15,00;43;Интерьерный декор;розетки;;1568.00
5183;розетка;1.56.018;;;;;;;;;;;;;745;Нет;ВР000004236;;;17,00;40;Интерьерный декор;розетки;;3066.00
5184;розетка;1.56.019;;;;;;;;;;;;;510;Нет;ВР000001773;;;15,00;32;Интерьерный декор;розетки;;1674.00
5185;розетка;1.56.020;;;;;;;;;;;;;470;Нет;ВР000005129;;;15,00;41;Интерьерный декор;розетки;;1674.00
5186;розетка;1.56.022;;;;;;;;;;;;;525;Нет;ВР000001482;;;17,00;50;Интерьерный декор;розетки;;1568.00
5187;розетка;1.56.023;;;;;;;;;;;;;590;Нет;ВР000001294;;;17,00;52;Интерьерный декор;розетки;;2149.00
5188;розетка;1.56.024;;;;;;;;;;;;;496;Нет;ВР000001483;;;17,00;37;Интерьерный декор;розетки;;1620.00
5189;розетка;1.56.025;;;;;;;;;;;;;820;Нет;ВР000001295;;;18,00;67;Интерьерный декор;розетки;;4039.00
5190;розетка;1.56.005;;;;;;;;;;;;;656;Нет;ВР001023638;;;17,00;48;Интерьерный декор;розетки;;2147.00
5191;розетка;1.56.010;;;;;;;;;;;;;193;Нет;ВР001023642;;;15,00;34;Интерьерный декор;розетки;;533.00
5192;розетка;1.56.028;;;;;;;;;;;;;670;Нет;ВР000004029;;;17,00;65;Интерьерный декор;розетки;;2995.00
5193;розетка;1.56.029;;767;532;;;;;;;;;;767;Нет;ВР000004030;;;19,00;45;Интерьерный декор;розетки;;2206.00
5194;розетка;1.56.030;;;;;;;;;;;;;395;Нет;ВР000002943;;;15,00;37;Интерьерный декор;розетки;;939.00
5195;розетка;1.56.003;;;;;;;;;;;;;520;Нет;ВР001023636;;;17,00;35;Интерьерный декор;розетки;;1674.00
5196;розетка;1.56.031;;;;;;;;;;;;;615;Нет;ВР000002928;;;17,00;50;Интерьерный декор;розетки;;2149.00
5197;розетка;1.56.021;;;;;;;;;;;;;490;Нет;ВР000001273;;;15,00;60;Интерьерный декор;розетки;;1724.00
5198;розетка;1.56.026;;;;;;;;;;;;;770;Нет;ВР000001179;;;17,00;54;Интерьерный декор;розетки;;2924.00
5199;розетка;1.56.006;;;;;;;;;;;;;330;Нет;ВР001023639;;;15,00;25;Интерьерный декор;розетки;;893.00
5200;розетка;1.56.009;;;;;;;;;;;;;293;Нет;ВР001023641;;;15,00;31;Интерьерный декор;розетки;;912.00
5201;розетка;1.56.032;;;;;;;;;;;;;320;Нет;ВР001024045;;;15,00;38;Интерьерный декор;розетки;;930.00
5202;розетка;1.56.011;;;;;;;;;;;;;198;Нет;ВР001024042;;;15,00;21;Интерьерный декор;розетки;;526.00
5203;розетка;1.56.037;;;;;;;;;;;;;330;Нет;ВР002025332;;;15,00;34;Интерьерный декор;розетки;;913.00
5204;розетка;1.56.034;;;;;;;;;;;;;512;Нет;ВР002025309;;;17,00;49;Интерьерный декор;розетки;;1621.00
5205;розетка;1.56.033;;;;;;;;;;;;;460;Нет;ВР002025286;;;15,00;55;Интерьерный декор;розетки;;1568.00
5206;розетка;1.56.038;;;;;;;;;;;;;400;Нет;ВР002025331;;;15,00;32;Интерьерный декор;розетки;;966.00
5207;розетка;1.56.012;;;;;;;;;;;;;533;Нет;ВР001024043;;;17,00;45;Интерьерный декор;розетки;;1674.00
5208;розетка;1.56.027;;;;;;;;;;;;;383;Нет;ВР001024044;;;17,00;29;Интерьерный декор;розетки;;891.00
5209;розетка;1.56.039;;;;;;;;;;;;;659;Нет;ВР002025330;;;15,00;68;Интерьерный декор;розетки;;2235.00
5210;розетка;1.56.035;;;;;;;;;;;;;485;Нет;ВР002025310;;;15,00;40;Интерьерный декор;розетки;;1620.00
5211;розетка;1.56.042;;;;;;;;;;;;;203;Нет;ВР002025488;;;15,00;42;Интерьерный декор;розетки;;533.00
5212;орнамент;1.60.114;;73;148;;;;;;;;;;;Нет;ВР000001839;;;8,05;42;Интерьерный декор;орнаменты;;663.00
5213;орнамент;1.60.014;;73;148;;;;;;;;;;;Нет;ВР000001838;;;8,05;42;Интерьерный декор;орнаменты;;663.00
5214;орнамент;1.60.011;;134;270;;;;;;;;;;;Нет;ВР000001660;;;8,05;15;Интерьерный декор;орнаменты;;288.00
5215;орнамент;1.60.111;;134;270;;;;;;;;;;;Нет;ВР000001661;;;8,05;15;Интерьерный декор;орнаменты;;288.00
5216;орнамент;1.60.007;;97;156;;;;;;;;;;;Нет;ВР000001814;;;8,05;18;Интерьерный декор;орнаменты;;267.00
5217;орнамент;1.60.005;;70;86;;;;;;;;;;;Нет;ВР000001826;;;8,05;15;Интерьерный декор;орнаменты;;267.00
5218;орнамент;1.60.012;;210;277;;;;;;;;;;;Нет;ВР000001840;;;10,00;58;Интерьерный декор;орнаменты;;718.00
5219;орнамент;1.60.008;;28;82;;;;;;;;;;;Нет;ВР000001754;;;8,05;8;Интерьерный декор;орнаменты;;252.00
5220;орнамент;1.60.010;;70;162;;;;;;;;;;;Нет;ВР000001816;;;8,05;10;Интерьерный декор;орнаменты;;258.00
5221;орнамент;1.60.002;;415;110;;;;;;;;;;;Нет;ВР000001359;;;8,05;19;Интерьерный декор;орнаменты;;289.00
5222;орнамент;1.60.003;;25;35;;;;;;;;;;;Нет;ВР000001984;;;8,05;13;Интерьерный декор;орнаменты;;252.00
5223;орнамент;1.60.004;;35;53;;;;;;;;;;;Нет;ВР000001985;;;8,05;15;Интерьерный декор;орнаменты;;258.00
5224;орнамент;1.60.006;;;;;;;;;;;;;60;Нет;ВР000001616;;;8,05;10;Интерьерный декор;орнаменты;;262.00
5225;орнамент;1.60.009;;55;134;;;;;;;;;;;Нет;ВР000001813;;;8,05;12;Интерьерный декор;орнаменты;;258.00
5226;орнамент;1.60.015;;51;120;;;;;;;;;;;Нет;ВР000002573;;;8,05;22;Интерьерный декор;орнаменты;;270.00
5227;орнамент;1.60.017;;;;;;;;;;;;;90;Нет;ВР000002465;;;8,05;15;Интерьерный декор;орнаменты;;290.00
5228;орнамент;1.60.018;;260;130;;;;;;;;;;;Нет;ВР000002574;;;8,05;13;Интерьерный декор;орнаменты;;299.00
5229;орнамент;1.60.019;;234;248;;;;;;;;;;;Нет;ВР000002575;;;10,00;22;Интерьерный декор;орнаменты;;718.00
5230;орнамент;1.60.108;;28;82;;;;;;;;;;;Нет;ВР000001756;;;8,05;8;Интерьерный декор;орнаменты;;252.00
5231;орнамент;1.60.109;;55;134;;;;;;;;;;;Нет;ВР000001815;;;8,05;12;Интерьерный декор;орнаменты;;258.00
5232;орнамент;1.60.110;;70;162;;;;;;;;;;;Нет;ВР000001817;;;8,05;10;Интерьерный декор;орнаменты;;258.00
5233;орнамент;1.60.001;;160;135;;;;;;;;;;;Нет;ВР000001358;;;8,05;15;Интерьерный декор;орнаменты;;263.00
5234;кессон;1.57.002;;600;600;;;;;;;;;;;Нет;ВР001022065;;;48,00;65;Интерьерный декор;кессоны и купола;;2016.00
5235;кессон;1.57.003;;600;600;;;;;;;;;;;Нет;ВР001022066;;;48,00;70;Интерьерный декор;кессоны и купола;;2122.00
5236;кессон;1.57.001;;600;600;;;;;;;;;;;Нет;ВР000005512;;;48,00;69;Интерьерный декор;кессоны и купола;;1857.00
5237;кессон;1.57.004;;702;702;;;;;;;;;;;Нет;ВР001022067;;;50,00;85;Интерьерный декор;кессоны и купола;;2754.00
5238;купол;1.58.001;;;;;;;;;;;;;895;Нет;ВР000004391;;;96,00;112;Интерьерный декор;кессоны и купола;;10155.00
5239;капитель;1.11.001;;428;371;422;;;;;;;;;;Нет;ВР000004174;;7,00;40,00;;Интерьерный декор;составные элементы;;8855.00
5240;капитель;1.11.010;;225;176;232;;;;;;;;;;Нет;ВР001021828;;7,00;33,00;;Интерьерный декор;составные элементы;;4811.00
5241;капитель;1.11.003;;393;169;392;;;;;;;;;;Нет;ВР000001977;;7,00;40,00;;Интерьерный декор;составные элементы;;6879.00
5242;капитель;1.11.002;;356;270;351;;;;;;;;;;Нет;ВР000001288;;7,00;33,00;;Интерьерный декор;составные элементы;;5110.00
5243;капитель;1.11.004;;438;174;358;;;;;;;;;;Нет;ВР000005449;;7,00;40,00;;Интерьерный декор;составные элементы;;6879.00
5244;капитель;1.11.005;;269;150;269;;;;;;;;;;Нет;ВР001003797;;7,00;33,00;;Интерьерный декор;составные элементы;;3545.00
5245;капитель;1.11.006;;276;111;280;;;;;;;;;186;Нет;ВР001003798;;7,00;33,00;;Интерьерный декор;составные элементы;;6602.00
5246;капитель;1.11.008;;216;105;216;;;;;;;;;;Нет;ВР001021826;;7,00;33,00;;Интерьерный декор;составные элементы;;4001.00
5247;капитель;1.11.009;;234;92;187;;;;;;;;;;Нет;ВР001021827;;7,00;33,00;;Интерьерный декор;составные элементы;;3984.00
5248;капитель;1.15.002;;354;270;177;;;;;;;;;106;Нет;ВР000001227;;7,00;33,00;;Интерьерный декор;составные элементы;;2182.00
5249;капитель;1.15.003;;392;170;194;;;;;;;;;;Нет;ВР000001871;;7,00;40,00;;Интерьерный декор;составные элементы;;3067.00
5250;капитель;1.15.004;;438;174;180;;;;;;;;;;Нет;ВР001002928;;7,00;40,00;;Интерьерный декор;составные элементы;;3067.00
5251;капитель;1.15.005;;271;150;135;;;;;;;;;;Нет;ВР000004376;;7,00;33,00;;Интерьерный декор;составные элементы;;1591.00
5252;капитель;1.15.006;;280;110;137;;;;;;;;;93;Нет;ВР001000031;;7,00;33,00;;Интерьерный декор;составные элементы;;2948.00
5253;капитель;1.15.008;;216;105;106;;;;;;;;;;Нет;ВР001005249;;7,00;33,00;;Интерьерный декор;составные элементы;;2002.00
5254;капитель;1.15.001;;422;372;215;;;;;;;;;;Нет;ВР000001187;;7,00;40,00;;Интерьерный декор;составные элементы;;3747.00
5255;капитель;1.15.009;;234;93;93;;;;;;;;;;Нет;ВР001005243;;7,00;33,00;;Интерьерный декор;составные элементы;;1991.00
5256;капитель;1.15.010;;225;182;112;;;;;;;;;;Нет;ВР001005247;;7,00;33,00;;Интерьерный декор;составные элементы;;2407.00
5257;капитель;1.21.003;;355;220;95;;;;;;;;;;Нет;ВР000001301;;7,00;33,00;;Интерьерный декор;составные элементы;;1368.00
5258;капитель;1.21.001;;232;150;69;;;;;;;;;;Нет;ВР000001181;;7,00;33,00;;Интерьерный декор;составные элементы;;1229.00
5259;капитель;1.21.002;;420;346;112;;;;;;;;;;Нет;ВР000001178;;7,00;40,00;;Интерьерный декор;составные элементы;;1564.00
5260;капитель;1.21.004;;403;183;75;;;;;;;;;;Нет;ВР000001444;;7,00;40,00;;Интерьерный декор;составные элементы;;1430.00
5261;капитель;1.21.005;;602;179;80;;;;;;;;;;Нет;ВР000002089;;7,00;40,00;;Интерьерный декор;составные элементы;;1542.00
5262;капитель;1.21.006;;471;180;80;;;;;;;;;;Нет;ВР000001927;;7,00;40,00;;Интерьерный декор;составные элементы;;1461.00
5263;капитель;1.21.007;;345;221;96;;;;;;;;;;Нет;ВР000001389;;7,00;33,00;;Интерьерный декор;составные элементы;;1384.00
5264;ствол;1.12.020;;;2295;;;;;;;;;;253;Нет;ВР000005788;;7,00;113,60;;Интерьерный декор;составные элементы;;12942.00
5265;ствол;1.12.010;;;2296;;;;;;;;;;250;Нет;ВР000004146;;7,00;113,60;;Интерьерный декор;составные элементы;;12942.00
5266;ствол;1.12.030;;;2300;;;;;;;;;;302;Нет;ВР000002050;;7,00;93,60;;Интерьерный декор;составные элементы;;16483.00
5267;ствол;1.12.050;;;1960;;;;;;;;;;204;Нет;ВР001003796;;7,00;97,40;;Интерьерный декор;составные элементы;;7620.00
5268;ствол;1.12.060;;;1828;;;;;;;;;;163;Нет;ВР001021829;;7,00;97,40;;Интерьерный декор;составные элементы;;6958.00
5269;ствол;1.12.061;;;2476;;;;;;;;;;163;Нет;ВР001021830;;7,00;113,60;;Интерьерный декор;составные элементы;;9398.00
5270;ствол;1.12.080;;;1747;;;;;;;;;;155;Нет;ВР001021833;;7,00;97,40;;Интерьерный декор;составные элементы;;6958.00
5271;ствол;1.12.081;;;2402;;;;;;;;;;155;Нет;ВР001021834;;7,00;113,60;;Интерьерный декор;составные элементы;;9398.00
5272;ствол;1.12.070;;;1872;;;;;;;;;;158;Нет;ВР001021831;;7,00;97,40;;Интерьерный декор;составные элементы;;6958.00
