IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;CV_PRICE_1
5076;молдинг FLEX;1.51.327;Да;2000;;;;;80;550;550;1000;;;;;;21;1612.00
5077;молдинг FLEX;1.51.301;Да;2000;;;;;42;550;550;550;;;;;;16;1117.00
5078;молдинг FLEX;1.51.305;Да;2000;;;;;28;550;550;550;;;;;;15;971.00
5079;молдинг FLEX;1.51.321;Да;2000;;;;;19;550;550;550;;;;;;8;915.00
5080;молдинг FLEX;1.51.400;Да;2000;;;;;44;550;550;550;;;;;;16;977.00
5081;молдинг FLEX;1.51.302;Да;2000;;;;;60;550;550;1000;;;;;;25;1249.00
5082;молдинг FLEX;1.51.303;Да;2000;;;;;82;550;550;1500;;;;;;19;1265.00
5083;молдинг FLEX;1.51.304;Да;2000;;;;;51;550;550;550;;;;;;25;1205.00
5084;молдинг FLEX;1.51.306;Да;2000;;;;;31;550;550;550;;;;;;10;997.00
5085;молдинг FLEX;1.51.307;Да;2000;;;;;96;550;550;1500;;;;;;25;1890.00
5086;молдинг FLEX;1.51.324;Да;2000;;;;;54;550;550;1500;;;;;;12;915.00
5087;молдинг FLEX;1.51.352;Да;2000;;;;;36;550;550;550;;;;;;21;1129.00
5088;молдинг FLEX;1.51.325;Да;2000;;;;;125;550;550;2500;;;;;;15;2017.00
5089;молдинг FLEX;1.51.312;Да;2000;;;;;40;550;550;1500;;;;;;19;1114.00
5090;молдинг FLEX;1.51.332;Да;2000;;;;;50;550;550;1000;;;;;;16;1495.00
5091;молдинг FLEX;1.51.350;Да;2000;;;;;139;550;550;2500;;;;;;36;2031.00
5092;молдинг FLEX;1.51.326;Да;2000;;;;;50;550;550;550;;;;;;28;1164.00
5093;молдинг FLEX;1.51.308;Да;2000;;;;;41;550;550;550;;;;;;20;1114.00
5094;молдинг FLEX;1.51.309;Да;2000;;;;;74;550;550;550;;;;;;21;1592.00
5095;молдинг FLEX;1.51.310;Да;2000;;;;;96;550;550;1500;;;;;;19;1890.00
5096;молдинг FLEX;1.51.313;Да;2000;;;;;53;550;550;550;;;;;;20;1182.00
5097;молдинг FLEX;1.51.315;Да;2000;;;;;75;550;550;1000;;;;;;22;1221.00
5098;молдинг FLEX;1.51.316;Да;2000;;;;;90;550;550;1500;;;;;;18;1129.00
5099;молдинг FLEX;1.51.317;Да;2000;;;;;101;550;550;1500;;;;;;20;1790.00
5100;молдинг FLEX;1.51.318;Да;2000;;;;;65;550;550;550;;;;;;32;1265.00
5101;молдинг FLEX;1.51.319;Да;2000;;;;;124;550;550;1500;;;;;;30;2049.00
5102;молдинг FLEX;1.51.320;Да;2000;;;;;113;550;550;1500;;;;;;20;1952.00
5103;молдинг FLEX;1.51.322;Да;2000;;;;;25;550;550;550;;;;;;12;932.00
5104;молдинг FLEX;1.51.328;Да;2000;;;;;46;550;550;550;;;;;;30;1164.00
5105;молдинг FLEX;1.51.330;Да;2000;;;;;60;550;550;550;;;;;;28;1229.00
5106;молдинг FLEX;1.51.333;Да;2000;;;;;57;550;550;550;;;;;;27;1205.00
5107;молдинг FLEX;1.51.340;Да;2000;;;;;78;550;550;1000;;;;;;25;1153.00
5108;молдинг FLEX;1.51.341;Да;2000;;;;;75;550;550;1000;;;;;;21;1615.00
5109;молдинг FLEX;1.51.342;Да;2000;;;;;75;550;550;1500;;;;;;15;1615.00
5110;молдинг FLEX;1.51.343;Да;2000;;;;;75;550;550;1500;;;;;;12;1495.00
5111;молдинг FLEX;1.51.344;Да;2000;;;;;90;550;550;1500;;;;;;18;1615.00
5112;молдинг FLEX;1.51.351;Да;2000;;;;;58;550;550;550;;;;;;28;1198.00
5113;молдинг FLEX;1.51.380;Да;2000;;;;;220;550;550;3500;;;;;;25;2690.00
5114;молдинг FLEX;1.51.401;Да;2000;;;;;22;550;550;550;;;;;;12;922.00
5115;молдинг FLEX;1.51.323;Да;2000;;;;;32;550;550;550;;;;;;10;946.00
5116;молдинг FLEX;1.51.339;Да;2000;;;;;56;550;550;1000;;;;;;13;1527.00
5117;молдинг FLEX;1.51.331;Да;2000;;;;;67;550;550;1000;;;;;;20;1443.00
5118;молдинг FLEX;1.51.336;Да;2000;;;;;66;550;550;1500;;;;;;12;1495.00
5119;молдинг FLEX;1.51.334;Да;2000;;;;;33;550;550;1000;;;;;;14;1132.00
5120;молдинг FLEX;1.51.335;Да;2000;;;;;75;550;550;1000;;;;;;16;1250.00
5121;молдинг FLEX;1.51.337;Да;2000;;;;;78;550;550;1500;;;;;;14;1762.00
5122;молдинг FLEX;1.51.348;Да;2000;;;;;49;550;550;;;;;;;25;1181.00
5123;молдинг FLEX;1.51.349;Да;2000;;;;;105;550;550;;;;;;;20;1984.00
5124;молдинг FLEX;1.51.329;Да;2000;;;;;23;550;550;550;;;;;;12;967.00
5125;молдинг FLEX;1.51.347;Да;2000;;;;;91;550;550;;;;;;;27;1859.00
5126;молдинг FLEX;1.51.355;Да;2000;;;;;102;550;550;2000;;;;;;33;1921.00
5127;молдинг FLEX;1.51.354;Да;2000;;;;;68;550;550;1000;;;;;;26;1226.00
5128;плинтус;1.53.102;Нет;2000;;;;;150;;;;22;;;;;;1073.00
5129;плинтус;1.53.103;Нет;2000;;;;;110;;;;15;;;;;;985.00
5130;плинтус;1.53.104;Нет;2000;;;;;120;;;;25;;;;;;1001.00
5131;плинтус;1.53.105;Нет;2000;;;;;160;;;;24;;;;;;1104.00
5132;плинтус;1.53.106;Нет;2000;;;;;70;;;;17;;;;;;898.00
5133;плинтус;1.53.107;Нет;2000;;;;;80;;;;22;;;;;;863.00
5134;плинтус;1.53.109;Нет;2000;;;;;98;;;;16;;;;;;966.00
5135;плинтус;1.53.101;Нет;2000;;;;;110;;;;26;;;;;;1038.00
5136;плинтус FLEX;1.53.102;Да;2000;;;;;150;550;550;;22;;;;;;2144.00
5137;плинтус FLEX;1.53.103;Да;2000;;;;;110;550;550;;15;;;;;;1968.00
5138;плинтус FLEX;1.53.104;Да;2000;;;;;120;550;550;;25;;;;;;2002.00
5139;плинтус FLEX;1.53.105;Да;2000;;;;;160;550;550;;24;;;;;;2207.00
5140;плинтус FLEX;1.53.106;Да;2000;;;;;70;550;550;;17;;;;;;1793.00
5141;плинтус FLEX;1.53.107;Да;2000;;;;;80;550;550;;22;;;;;;1724.00
5142;плинтус FLEX;1.53.109;Да;2000;;;;;98;550;550;;16;;;;;;1931.00
5143;плинтус FLEX;1.53.101;Да;2000;;;;;110;550;550;;26;;;;;;2075.00
5144;угловой элемент;1.52.326;Нет;;375;328;;;;;;;;;;;;30;511.00
5145;угловой элемент;1.52.301;Нет;;209;209;;;;;;;;;;;;16;438.00
5146;угловой элемент;1.52.302;Нет;;215;215;;;;;;;;;;;;25;450.00
5147;угловой элемент;1.52.290;Нет;;395;215;;;;;;;;;;;;25;475.00
5148;угловой элемент;1.52.293;Нет;;395;215;;;;;;;;;;;;25;475.00
5149;угловой элемент;1.52.292;Нет;;255;255;;;;;;;;;;;;20;487.00
5150;угловой элемент;1.52.288;Нет;;270;270;;;;;;;;;;;;32;497.00
5151;угловой элемент;1.52.294;Нет;;260;260;;;;;;;;;;;;19;497.00
5152;угловой элемент;1.52.291;Нет;;195;195;;;;;;;;;;;;22;453.00
5153;угловой элемент;1.52.295;Нет;;195;195;;;;;;;;;;;;22;453.00
5154;угловой элемент;1.52.328;Нет;;250;250;;;;;;;;;;;;30;453.00
5155;угловой элемент;1.52.400;Нет;;293;293;;;;;;;;;;;;27;478.00
5156;угловой элемент;1.52.289;Нет;;104;30;;;;;;;;;;;;20;440.00
5157;угловой элемент;1.52.296;Нет;;391;270;;;;;;;;;;;;19;545.00
5158;угловой элемент;1.52.297;Нет;;218;215;;;;;;;;;;;;22;443.00
5159;угловой элемент;1.52.298;Нет;;223;213;;;;;;;;;;;;20;443.00
5160;угловой элемент;1.52.300;Нет;;292;293;;;;;;;;;;;;21;453.00
5161;угловой элемент;1.52.303;Нет;;295;293;;;;;;;;;;;;22;453.00
5162;угловой элемент;1.52.308;Нет;;160;160;;;;;;;;;;;;20;434.00
5163;угловой элемент;1.52.312;Нет;;210;208;;;;;;;;;;;;20;438.00
5164;угловой элемент;1.52.313;Нет;;637;633;;;;;;;;;;;;43;939.00
5165;угловой элемент;1.52.314;Нет;;387;270;;;;;;;;;;;;19;545.00
5166;угловой элемент;1.52.318;Нет;;175;176;;;;;;;;;;;;32;464.00
5167;кронштейн;1.19.001;Нет;;180;315;150;;;;;;;;;;;;1269.00
5168;кронштейн;1.19.137;Нет;;73;39;97;;;;;;;;;;;;186.00
5169;кронштейн;1.19.002;Нет;;120;305;75;;;;;;;;;;;;949.00
5170;кронштейн;1.19.005;Нет;;188;496;163;;;;;;;;;;;;1049.00
5171;кронштейн;1.19.003;Нет;;121;151;120;;;;;;;;;;;;952.00
5172;кронштейн;1.19.004;Нет;;87;217;74;;;;;;;;;;;;953.00
5173;кронштейн;1.19.006;Нет;;350;325;450;;;;;;;;;;;;2789.00
5174;розетка;1.56.017;Нет;;;;;;;;;;;;;450;;47;1338.00
5175;розетка;1.56.001;Нет;;;;;;;;;;;;;696;;60;1822.00
5176;розетка;1.56.002;Нет;;;;;;;;;;;;;521;;35;1295.00
5177;розетка;1.56.004;Нет;;;;;;;;;;;;;436;;32;1056.00
5178;розетка;1.56.007;Нет;;;;;;;;;;;;;400;;60;1095.00
5179;розетка;1.56.013;Нет;;;;;;;;;;;;;259;;32;722.00
5180;розетка;1.56.014;Нет;;;;;;;;;;;;;338;;55;753.00
5181;розетка;1.56.015;Нет;;;;;;;;;;;;;555;;62;1424.00
5182;розетка;1.56.016;Нет;;;;;;;;;;;;;480;;43;1295.00
5183;розетка;1.56.018;Нет;;;;;;;;;;;;;742;;40;2533.00
5184;розетка;1.56.019;Нет;;;;;;;;;;;;;508;;32;1382.00
5185;розетка;1.56.020;Нет;;;;;;;;;;;;;472;;41;1382.00
5186;розетка;1.56.022;Нет;;;;;;;;;;;;;525;;50;1295.00
5187;розетка;1.56.023;Нет;;;;;;;;;;;;;589;;52;1775.00
5188;розетка;1.56.024;Нет;;;;;;;;;;;;;496;;37;1338.00
5189;розетка;1.56.025;Нет;;;;;;;;;;;;;820;;67;3337.00
5190;розетка;1.56.005;Нет;;;;;;;;;;;;;656;;48;2302.00
5191;розетка;1.56.010;Нет;;;;;;;;;;;;;193;;34;440.00
5192;розетка;1.56.028;Нет;;;;;;;;;;;;;670;;65;2474.00
5193;розетка;1.56.029;Нет;;;;;;;;;;;527;765;;;50;1822.00
5194;розетка;1.56.030;Нет;;;;;;;;;;;;;394;;37;775.00
5195;розетка;1.56.003;Нет;;;;;;;;;;;;;520;;35;1382.00
5196;розетка;1.56.031;Нет;;;;;;;;;;;;;619;;50;1775.00
5197;розетка;1.56.021;Нет;;;;;;;;;;;;;490;;55;1424.00
5198;розетка;1.56.026;Нет;;;;;;;;;;;;;770;;54;2416.00
5199;розетка;1.56.006;Нет;;;;;;;;;;;;;330;;25;737.00
5200;розетка;1.56.009;Нет;;;;;;;;;;;;;293;;31;753.00
5201;розетка;1.56.032;Нет;;;;;;;;;;;;;320;;38;768.00
5202;розетка;1.56.011;Нет;;;;;;;;;;;;;198;;21;434.00
5203;розетка;1.56.037;Нет;;;;;;;;;;;;;330;;34;754.00
5204;розетка;1.56.034;Нет;;;;;;;;;;;;;512;;49;1339.00
5205;розетка;1.56.033;Нет;;;;;;;;;;;;;460;;55;1295.00
5206;розетка;1.56.038;Нет;;;;;;;;;;;;;400;;32;998.00
5207;розетка;1.56.012;Нет;;;;;;;;;;;;;533;;45;1382.00
5208;розетка;1.56.027;Нет;;;;;;;;;;;;;383;;29;1037.00
5209;розетка;1.56.039;Нет;;;;;;;;;;;;;659;;68;1846.00
5210;розетка;1.56.035;Нет;;;;;;;;;;;;;485;;40;1338.00
5211;розетка;1.56.042;Нет;;;;;;;;;;;;;203;;32;440.00
5212;орнамент;1.60.114;Нет;;73;148;;;;;;;;;;;;42;547.00
5213;орнамент;1.60.014;Нет;;73;147;;;;;;;;;;;;45;547.00
5214;орнамент;1.60.011;Нет;;134;270;;;;;;;;;;;;16;237.00
5215;орнамент;1.60.111;Нет;;134;270;;;;;;;;;;;;16;237.00
5216;орнамент;1.60.007;Нет;;97;156;;;;;;;;;;;;18;220.00
5217;орнамент;1.60.005;Нет;;70;86;;;;;;;;;;;;15;220.00
5218;орнамент;1.60.012;Нет;;210;277;;;;;;;;;;;;58;592.00
5219;орнамент;1.60.008;Нет;;28;82;;;;;;;;;;;;9;208.00
5220;орнамент;1.60.010;Нет;;70;162;;;;;;;;;;;;11;212.00
5221;орнамент;1.60.002;Нет;;416;112;;;;;;;;;;;;19;238.00
5222;орнамент;1.60.003;Нет;;26;34;;;;;;;;;;;;12;208.00
5223;орнамент;1.60.004;Нет;;37;54;;;;;;;;;;;;14;212.00
5224;орнамент;1.60.006;Нет;;;;;;;;;;;;;59;;10;216.00
5225;орнамент;1.60.009;Нет;;59;132;;;;;;;;;;;;13;212.00
5226;орнамент;1.60.015;Нет;;51;120;;;;;;;;;;;;22;222.00
5227;орнамент;1.60.017;Нет;;;;;;;;;;;;;90;;15;239.00
5228;орнамент;1.60.018;Нет;;259;128;;;;;;;;;;;;15;246.00
5229;орнамент;1.60.019;Нет;;80;50;;;;;;;;;;;;17;592.00
5230;орнамент;1.60.108;Нет;;28;83;;;;;;;;;;;;9;208.00
5231;орнамент;1.60.109;Нет;;56;135;;;;;;;;;;;;13;212.00
5232;орнамент;1.60.110;Нет;;67;163;;;;;;;;;;;;11;212.00
5233;орнамент;1.60.001;Нет;;;;;;;;;;;;;;;;217.00
5234;кессон;1.57.002;Нет;;600;600;;;;;;;;;;;;65;1665.00
5235;кессон;1.57.003;Нет;;600;600;;;;;;;;;;;;70;1753.00
5236;кессон;1.57.001;Нет;;600;600;;;;;;;;;;;;69;1534.00
5237;кессон;1.57.004;Нет;;701;701;;;;;;;;;;;;85;2275.00
5238;купол;1.58.001;Нет;;;;;;;;;;;;;900;;113;8391.00
5239;капитель;1.11.001;Нет;;428;371;422;;;;;;;;;;;;7318.00
5240;капитель;1.11.010;Нет;;225;176;232;;;;;;;;;;;;3975.00
5241;капитель;1.11.003;Нет;;393;169;392;;;;;;;;;;;;5684.00
5242;капитель;1.11.002;Нет;;356;270;351;;;;;;;;;;;;4222.00
5243;капитель;1.11.004;Нет;;438;174;358;;;;;;;;;;;;5684.00
5244;капитель;1.11.005;Нет;;269;150;269;;;;;;;;;;;;2929.00
5245;капитель;1.11.006;Нет;;276;111;280;;;;;;;;;186;;;5455.00
5246;капитель;1.11.008;Нет;;216;105;216;;;;;;;;;;;;3306.00
5247;капитель;1.11.009;Нет;;234;92;187;;;;;;;;;;;;3291.00
5248;капитель;1.15.002;Нет;;354;270;177;;;;;;;;;106;;;1802.00
5249;капитель;1.15.003;Нет;;392;170;194;;;;;;;;;;;;2534.00
5250;капитель;1.15.004;Нет;;438;174;180;;;;;;;;;;;;2534.00
5251;капитель;1.15.005;Нет;;271;150;135;;;;;;;;;;;;1314.00
5252;капитель;1.15.006;Нет;;280;110;137;;;;;;;;;93;;;2436.00
5253;капитель;1.15.008;Нет;;216;105;106;;;;;;;;;;;;1654.00
5254;капитель;1.15.001;Нет;;422;372;215;;;;;;;;;;;;3096.00
5255;капитель;1.15.009;Нет;;234;93;93;;;;;;;;;;;;1645.00
5256;капитель;1.15.010;Нет;;225;182;112;;;;;;;;;;;;1989.00
5257;капитель;1.21.003;Нет;;355;221;95;;;;;;;;;;;;1130.00
5258;капитель;1.21.001;Нет;;232;150;69;;;;;;;;;;;;1015.00
5259;капитель;1.21.002;Нет;;420;346;112;;;;;;;;;;;;1291.00
5260;капитель;1.21.004;Нет;;403;183;75;;;;;;;;;;;;1181.00
5261;капитель;1.21.005;Нет;;611;179;80;;;;;;;;;;;;1273.00
5262;капитель;1.21.006;Нет;;471;180;80;;;;;;;;;;;;1207.00
5263;капитель;1.21.007;Нет;;345;221;96;;;;;;;;;;;;1143.00
5264;ствол;1.12.020;Нет;;;2295;;;;;;;;;;253;;;10695.00
5265;ствол;1.12.010;Нет;;;2296;;;;;;;;;;250;;;10695.00
5266;ствол;1.12.030;Нет;;;2300;;;;;;;;;;302;;;13621.00
5267;ствол;1.12.050;Нет;;;1960;;;;;;;;;;204;;;6297.00
5268;ствол;1.12.060;Нет;;;1828;;;;;;;;;;163;;;5750.00
5269;ствол;1.12.061;Нет;;;2476;;;;;;;;;;163;;;7766.00
5270;ствол;1.12.080;Нет;;;1747;;;;;;;;;;155;;;5750.00
5271;ствол;1.12.081;Нет;;;2402;;;;;;;;;;155;;;7766.00
5272;ствол;1.12.070;Нет;;;1872;;;;;;;;;;158;;;5750.00
5273;ствол;1.12.071;Нет;;;2524;;;;;;;;;;158;;;7766.00
5274;ствол;1.16.080;Нет;;157;1751;78;;;;;;;;;;;;2875.00
5275;ствол;1.16.081;Нет;;158;2400;78;;;;;;;;;;;;3883.00
5276;ствол;1.16.030;Нет;;304;2300;152;;;;;;;;;;;;6248.00
5277;ствол;1.16.070;Нет;;157;1875;79;;;;;;;;;;;;2875.00
5278;ствол;1.16.050;Нет;;204;1962;100;;;;;;;;;;;;2815.00
5279;ствол;1.16.060;Нет;;162;1832;81;;;;;;;;;;;;2875.00
5280;ствол;1.16.071;Нет;;157;2525;78;;;;;;;;;;;;3883.00
5281;ствол;1.16.010;Нет;;251;2300;126;;;;;;;;;;;;4787.00
5282;ствол;1.16.011;Нет;;;;;;;;;;;;;;;;4919.00
5283;ствол;1.16.020;Нет;;250;2300;125;;;;;;;;;;;;4787.00
5284;ствол;1.16.061;Нет;;162;2480;81;;;;;;;;;;;;3883.00
5285;ствол;1.22.010;Нет;;135;2010;20;;;;;;;;;;;;1474.00
5286;ствол;1.22.020;Нет;;283;2000;40;;;;;;;;;;;;2328.00
5287;ствол;1.22.030;Нет;;195;2010;20;;;;;;;;;;;;1775.00
5288;ствол;1.22.200;Нет;;268;2300;30;;;;;;;;;;;;2671.00
5289;ствол;1.22.040;Нет;;290;2000;31;;;;;;;;;;;;1888.00
5290;кольцо;1.11.100;Нет;;;;;;;;;;;;;280;;25;178.00
5291;кольцо;1.11.200;Нет;;;;;;;;;;;;;281;;25;178.00
5292;кольцо;1.11.300;Нет;;;;;;;;;;;;;295;;45;259.00
5293;кольцо;1.15.100;Нет;;;;;;;;;;;;;280;;25;90.00
5294;кольцо;1.15.200;Нет;;;;;;;;;;;;;281;;25;90.00
5295;кольцо;1.15.300;Нет;;;;;;;;;;;;;295;;45;132.00
5296;база;1.13.900;Нет;;214;120;214;;;;;;;;;;;;2613.00
5297;база;1.13.300;Нет;;453;700;455;;;;;;;;;303;;;9849.00
5298;база;1.13.400;Нет;;425;170;429;;;;;;;;;306;;;4363.00
5299;база;1.13.800;Нет;;217;118;213;;;;;;;;;;;;2613.00
5300;база;1.13.500;Нет;;260;110;260;;;;;;;;;;;;2929.00
5301;база;1.13.100;Нет;;392;695;382;;;;;;;;;249;;;7598.00
5302;база;1.13.200;Нет;;378;171;379;;;;;;;;;250;;;3773.00
5303;база;1.13.700;Нет;;226;116;225;;;;;;;;;;;;2561.00
5304;база;1.17.900;Нет;;215;120;103;;;;;;;;;;;;1307.00
5305;база;1.17.300;Нет;;455;700;227;;;;;;;;;;;;4505.00
5306;база;1.17.400;Нет;;;170;;;;;;;;;;425;;;1971.00
5307;база;1.17.100;Нет;;391;698;193;;;;;;;;;;;;3379.00
5308;база;1.17.800;Нет;;219;119;107;;;;;;;;;;;;1307.00
5309;база;1.17.500;Нет;;130;258;110;;;;;;;;;;;;1314.00
5310;база;1.17.600;Нет;;277;696;138;;;;;;;;;;;;2463.00
5311;база;1.17.700;Нет;;226;117;113;;;;;;;;;;;;1281.00
5312;база;1.17.200;Нет;;380;190;172;;;;;;;;;;;;1465.00
5313;база;1.23.100;Нет;;214;540;56;;;;;;;;;;;;1207.00
5314;база;1.23.200;Нет;;542;372;85;;;;;;;;;;;;1727.00
5315;база;1.23.300;Нет;;300;752;73;;;;;;;;;;;;1361.00
5316;база;1.23.400;Нет;;390;905;70;;;;;;;;;;;;1844.00
5317;база;1.23.500;Нет;;580;301;60;;;;;;;;;;;;1324.00
5318;пьедестал;1.14.001;Нет;;;;;;;;;;;;;;;;5091.00
5319;пьедестал;1.14.002;Нет;;;;;;;;;;;;;;;;5375.00
5320;пьедестал;1.14.003;Нет;;;;;;;;;;;;;;;;5375.00
5321;пьедестал;1.18.001;Нет;;317;651;159;;;;;;;;;;;;2689.00
5322;пьедестал;1.18.002;Нет;;;;;;;;;;;;;;;;2547.00
5323;пьедестал;1.18.003;Нет;;300;652;150;;;;;;;;;;;;2689.00
5324;база;1.54.010;Нет;;96;248;;;;;;;;;;;;30;568.00
5325;обрамление арок;1.55.003;Нет;;134;53;;;;;;;;;;;;43;229.00
5326;обрамление арок;1.55.004;Нет;;231;51;;;;;;;;;;;;42;238.00
5327;обрамление арок;1.55.001;Нет;;650;320;;;;;;;;;;;;25;651.00
5328;замковый камень;1.55.005;Нет;;95;126;;;;;;;;;;;;41;237.00
5329;обрамление арок;1.55.002;Нет;;650;320;;;;;;;;;;;;25;651.00
5330;база;1.54.020;Нет;;96;250;;;;;;;;;;;;30;515.00
5331;боковой элемент;1.54.009;Нет;;310;115;;;;;;;;;;;;10;224.00
5332;боковой элемент;1.54.019;Нет;;310;115;;;;;;;;;;;;10;224.00
5333;квадрат;1.54.001;Нет;;98;98;;;;;;;;;;;;30;203.00
5334;квадрат;1.54.002;Нет;;96;96;;;;;;;;;;;;32;197.00
5335;наличник;1.54.003;Нет;1265;;199;;;;;;;;;;;;25;819.00
5336;наличник;1.54.004;Нет;2080;;238;;;;;;;;;;;;25;1374.00
5337;элемент;1.54.008;Нет;;153;115;;;;;;;;;;;;15;230.00
5338;элемент;1.54.006;Нет;;233;133;;;;;;;;;;;;27;281.00
5339;элемент;1.54.005;Нет;;330;139;;;;;;;;;;;;15;271.00
5340;элемент;1.54.007;Нет;;156;117;;;;;;;;;;;;15;222.00
5341;элемент;1.54.012;Нет;;730;117;;;;;;;;;;;;10;563.00
5342;элемент;1.54.011;Нет;;435;115;;;;;;;;;;;;10;555.00
5343;ствол;1.12.011;Нет;;;2345;;;;;;;;;;297;;;11016.00
5344;пилястра;1.20.301;Нет;;232;2700;69;;;;;;;;;;;;3053.00
5345;пилястра;1.20.302;Нет;;542;2718;112;;;;;;;;;;;;4416.00
5346;пилястра;1.20.303;Нет;;542;3018;112;;;;;;;;;;;;4700.00
5347;пилястра;1.20.201;Нет;;542;2552;85;;;;;;;;;;;;4347.00
5348;пилястра;1.20.202;Нет;;542;2852;85;;;;;;;;;;;;4631.00
5349;пилястра;1.20.101;Нет;;403;3088;75;;;;;;;;;;;;4058.00
5350;пилястра;1.20.102;Нет;;611;480;80;;;;;;;;;;;;2925.00
5351;пилястра;1.20.001;Нет;;345;2983;96;;;;;;;;;;;;3534.00
5352;пилястра;1.20.002;Нет;;355;2983;95;;;;;;;;;;;;3523.00
5353;полуколонна;1.10.301;Нет;;300;2705;150;;;;;;;;;;;;7319.00
5354;полуколонна;1.10.302;Нет;;224;2702;115;;;;;;;;;;;;5932.00
5355;полуколонна;1.10.303;Нет;;455;3372;227;;;;;;;;;;;;11443.00
5356;полуколонна;1.10.304;Нет;;422;2842;215;;;;;;;;;;;;9349.00
5357;полуколонна;1.10.201;Нет;;234;2087;107;;;;;;;;;;;;6918.00
5358;полуколонна;1.10.202;Нет;;234;2737;107;;;;;;;;;;;;5648.00
5359;полуколонна;1.10.203;Нет;;280;3026;138;;;;;;;;;;;;7458.00
5360;полуколонна;1.10.204;Нет;;280;2330;137;;;;;;;;;;;;5423.00
5361;полуколонна;1.10.205;Нет;;392;3168;194;;;;;;;;;;;;8912.00
5362;полуколонна;1.10.206;Нет;;392;2850;194;;;;;;;;;;;;7331.00
5363;полуколонна;1.10.207;Нет;;392;868;194;;;;;;;;;;;;8948.00
5364;полуколонна;1.10.208;Нет;;392;550;194;;;;;;;;;;;;7367.00
5365;полуколонна;1.10.209;Нет;;438;3172;193;;;;;;;;;;;;8948.00
5366;полуколонна;1.10.210;Нет;;438;2854;180;;;;;;;;;;;;7367.00
5367;полуколонна;1.10.211;Нет;;438;872;193;;;;;;;;;;;;8948.00
5368;полуколонна;1.10.212;Нет;;438;554;180;;;;;;;;;;;;7367.00
5369;полуколонна;1.10.213;Нет;;392;3168;194;;;;;;;;;;;;8912.00
5370;полуколонна;1.10.214;Нет;;392;2850;194;;;;;;;;;;;;7331.00
5371;полуколонна;1.10.101;Нет;;317;2705;159;;;;;;;;;;;;7020.00
5372;полуколонна;1.10.102;Нет;;226;2702;113;;;;;;;;;;;;5633.00
5373;полуколонна;1.10.103;Нет;;277;3066;138;;;;;;;;;;;;6531.00
5374;полуколонна;1.10.104;Нет;;271;2370;135;;;;;;;;;;;;4496.00
5375;полуколонна;1.10.105;Нет;;391;3268;193;;;;;;;;;;;;8235.00
5376;полуколонна;1.10.106;Нет;;354;2950;177;;;;;;;;;;;;6654.00
5377;колонна;1.30.301;Нет;;225;2043;232;;;;;;;;;;;;14635.00
5378;колонна;1.30.302;Нет;;225;2698;232;;;;;;;;;;;;11861.00
5379;колонна;1.30.303;Нет;;453;3371;455;;;;;;;;;;;;25442.00
5380;колонна;1.30.304;Нет;;428;2841;429;;;;;;;;;;;;20908.00
5381;колонна;1.30.201;Нет;;234;2082;213;;;;;;;;;;;;14070.00
5382;колонна;1.30.202;Нет;;234;2734;213;;;;;;;;;;;;11296.00
5383;колонна;1.30.204;Нет;;276;2176;280;;;;;;;;;;;;12131.00
5384;колонна;1.30.205;Нет;;393;3160;392;;;;;;;;;;;;19960.00
5385;колонна;1.30.206;Нет;;393;2636;392;;;;;;;;;;;;16799.00
5386;колонна;1.30.207;Нет;;393;864;392;;;;;;;;;;;;10976.00
5387;колонна;1.30.208;Нет;;393;340;392;;;;;;;;;;;;7815.00
5388;колонна;1.30.209;Нет;;438;3165;382;;;;;;;;;;;;20027.00
5389;колонна;1.30.210;Нет;;438;2641;379;;;;;;;;;;;;16866.00
5390;колонна;1.30.211;Нет;;438;869;382;;;;;;;;;;;;10976.00
5391;колонна;1.30.212;Нет;;438;2690;379;;;;;;;;;;;;16918.00
5392;колонна;1.30.213;Нет;;393;3159;392;;;;;;;;;;;;19960.00
5393;колонна;1.30.214;Нет;;393;2635;392;;;;;;;;;;;;16799.00
5394;колонна;1.30.101;Нет;;226;2049;225;;;;;;;;;;;;13805.00
5395;колонна;1.30.102;Нет;;226;2697;225;;;;;;;;;;;;11265.00
5396;колонна;1.30.104;Нет;;269;2217;269;;;;;;;;;;;;10043.00
5397;колонна;1.30.105;Нет;;392;3260;382;;;;;;;;;;;;18606.00
5398;колонна;1.30.106;Нет;;378;2736;379;;;;;;;;;;;;15445.00
5861;карниз;1.50.205;Нет;2000;;;;72;66;;;;;;;;;;762.00
5862;карниз FLEX;1.50.196;Да;2000;;;;55;70;550;550;1000;;;;;;;1421.00
5863;карниз FLEX;1.50.198;Да;2000;;;;88;92;550;550;1500;;;;;;;2510.00
5864;карниз FLEX;1.50.201;Да;2000;;;;130;170;550;550;2500;;;;;;;3479.00
5865;карниз FLEX;1.50.205;Да;2000;;;;72;66;1500;1000;;;;;;;;1522.00
5866;молдинг;1.51.345;Нет;2000;;;;;94;;;;;;;;;22;962.00
5867;молдинг;1.51.357;Нет;2000;;;;;48;;;;;;;;;12;579.00
